Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Indent Depth [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
0.0,3.0,50.0104,14555.32567,-857.86836,-422.196,-27142.802,-0.00027,-7e-05,50.15099,217.73352,,0.0,-0.00144,-0.00453,22.7678,72.17815,,,,,
0.0,3.0,50.01085,14555.33067,-857.869,-422.196,-27142.802,-0.0002,-0.00013,50.15169,218.13558,,0.0,-0.00139,-0.00453,22.76773,72.1786,,,,,
0.0,3.0,50.01151,14555.33567,-857.86864,-422.19572,-27142.80179,-3e-05,0.00019,50.15252,218.39207,,0.0,-0.00141,-0.00454,22.76768,72.17926,,,,,
0.0,3.0,50.01047,14555.34067,-857.868,-422.195,-27142.801,-0.00015,-0.00066,50.15107,217.75394,,0.0,-0.00141,-0.00455,22.76779,72.17822,,,,,
0.0,3.0,50.01035,14555.34567,-857.86836,-422.195,-27142.80121,-0.00014,-0.00043,50.15104,217.89942,,0.0,-0.00143,-0.00453,22.76781,72.1781,,,,,
0.0,3.0,50.01138,14555.35067,-857.869,-422.195,-27142.802,-0.00015,0.00014,50.15238,218.39117,,0.0,-0.00138,-0.00448,22.7678,72.17912,,,,,
0.0,3.0,50.01064,14555.35567,-857.869,-422.195,-27142.80185,-0.0004,3e-05,50.15131,217.87422,,0.0,-0.00142,-0.00452,22.76785,72.17838,,,,,
0.0,3.0,50.01001,14555.36067,-857.869,-422.195,-27142.801,-0.00053,-5e-05,50.15053,217.63937,,0.0,-0.00138,-0.00453,22.76777,72.17776,,,,,
0.0,3.0,50.01106,14555.36567,-857.869,-422.19528,-27142.801,-0.0002,5e-05,50.152,218.30067,,0.0,-0.00143,-0.00454,22.76778,72.1788,,,,,
0.0,3.0,50.01089,14555.37067,-857.869,-422.196,-27142.801,0.00025,-0.00011,50.15169,218.06832,,0.0,-0.00144,-0.00451,22.7679,72.17864,,,,,
0.0,3.0,50.0097,14555.37567,-857.86864,-422.19572,-27142.801,0.00019,-0.00062,50.15014,217.51226,,0.0,-0.00145,-0.00452,22.76774,72.17745,,,,,
0.0,3.0,50.01066,14555.38067,-857.868,-422.195,-27142.801,0.00048,-0.00028,50.15148,218.09582,,0.0,-0.00142,-0.00455,22.76789,72.17841,,,,,
0.0,3.0,50.01115,14555.38567,-857.868,-422.195,-27142.801,0.0002,0.00027,50.15204,218.21173,,0.0,-0.00148,-0.00453,22.76777,72.1789,,,,,
0.0,3.0,50.00992,14555.39067,-857.868,-422.195,-27142.801,-0.00011,0.00026,50.15037,217.52971,,0.0,-0.00141,-0.00454,22.76782,72.17767,,,,,
0.0,3.0,50.01011,14555.39567,-857.868,-422.19521,-27142.80085,-3e-05,8e-05,50.15075,217.82737,,0.0,-0.00147,-0.0045,22.76775,72.17785,,,,,
0.0,3.0,50.01107,14555.40067,-857.868,-422.196,-27142.8,0.00026,9e-05,50.15196,218.21709,,0.0,-0.00146,-0.00452,22.76768,72.17882,,,,,
0.0,3.0,50.01007,14555.40567,-857.868,-422.196,-27142.80021,0.00029,-0.00046,50.15057,217.60094,,0.0,-0.00144,-0.0045,22.76762,72.17782,,,,,
0.0,3.0,50.00967,14555.41067,-857.868,-422.196,-27142.801,0.00017,-0.00015,50.15013,217.54102,,0.0,-0.00145,-0.00454,22.76781,72.17741,,,,,
0.0,3.0,50.01086,14555.41567,-857.86815,-422.196,-27142.801,-1e-05,0.00016,50.1517,218.12594,,0.0,-0.00147,-0.00455,22.76782,72.17861,,,,,
0.0,3.0,50.01031,14555.42067,-857.869,-422.196,-27142.801,-0.00022,-6e-05,50.15091,217.76663,,0.0,-0.00144,-0.00453,22.76792,72.17805,,,,,
0.0,3.0,50.00955,14555.42567,-857.869,-422.19579,-27142.801,-0.00046,0.00031,50.14991,217.38064,,0.0,-0.00147,-0.00451,22.76767,72.1773,,,,,
0.0,3.0,50.01032,14555.43067,-857.869,-422.195,-27142.801,-5e-05,0.00032,50.15103,217.93449,,0.0,-0.00145,-0.00448,22.76792,72.17806,,,,,
0.0,3.0,50.01073,14555.43567,-857.86864,-422.195,-27142.801,6e-05,-0.00023,50.15145,217.94489,,0.0,-0.00147,-0.00453,22.76775,72.17848,,,,,
0.0,3.0,50.00951,14555.44067,-857.868,-422.195,-27142.801,0.0,-0.00044,50.14983,217.33195,,0.0,-0.00146,-0.00452,22.76772,72.17726,,,,,
0.0,3.0,50.00987,14555.44567,-857.868,-422.19542,-27142.80085,0.00022,-0.00018,50.15041,217.65879,,0.0,-0.00147,-0.00451,22.76771,72.17762,,,,,
0.0,3.0,50.01074,14555.45067,-857.868,-422.197,-27142.8,-0.00016,0.00013,50.1515,218.02277,,0.0,-0.00143,-0.00453,22.7678,72.17848,,,,,
0.0,3.0,50.00977,14555.45567,-857.868,-422.19617,-27142.80015,-0.0004,-9e-05,50.15014,217.41291,,0.0,-0.00143,-0.00454,22.76779,72.17751,,,,,
0.0,3.0,50.00949,14555.46067,-857.868,-422.19301,-27142.801,-0.00045,0.00023,50.14987,217.42249,,0.0,-0.00144,-0.0045,22.76776,72.17724,,,,,
0.0,3.0,50.01064,14555.46567,-857.86815,-422.19385,-27142.801,-1e-05,0.00055,50.15137,217.97262,,0.0,-0.00142,-0.00455,22.76786,72.17838,,,,,
0.0,3.0,50.01,14555.47067,-857.869,-422.196,-27142.801,0.00019,-4e-05,50.15046,217.53944,,0.0,-0.00143,-0.00456,22.76768,72.17775,,,,,
0.0,3.0,50.00933,14555.47567,-857.869,-422.196,-27142.801,-0.0002,-0.00021,50.14961,217.26099,,0.0,-0.00146,-0.00455,22.76773,72.17708,,,,,
0.0,3.0,50.0102,14555.48067,-857.869,-422.196,-27142.801,9e-05,0.00014,50.15084,217.82403,,0.0,-0.00145,-0.00454,22.76787,72.17795,,,,,
0.0,3.0,50.01015,14555.48567,-857.869,-422.196,-27142.801,-3e-05,-9e-05,50.15069,217.66855,,0.0,-0.00141,-0.00456,22.76791,72.17789,,,,,
0.0,3.0,50.00923,14555.49067,-857.869,-422.196,-27142.801,-0.00048,-0.0002,50.14944,217.15671,,0.0,-0.00142,-0.00453,22.76787,72.17697,,,,,
0.0,3.0,50.00971,14555.49567,-857.869,-422.196,-27142.801,-0.00023,0.00022,50.1502,217.59937,,0.0,-0.00142,-0.00455,22.76783,72.17745,,,,,
0.0,3.0,50.01041,14555.50067,-857.869,-422.196,-27142.801,-7e-05,0.00021,50.15103,217.79537,,0.0,-0.00144,-0.00453,22.76782,72.17816,,,,,
0.0,3.0,50.00931,14555.50567,-857.869,-422.19579,-27142.80115,8e-05,-0.00047,50.14952,217.151,,0.0,-0.00144,-0.00452,22.76767,72.17706,,,,,
0.0,3.0,50.0094,14555.51067,-857.869,-422.195,-27142.802,-0.00017,-5e-05,50.14971,217.31723,,0.0,-0.00146,-0.00452,22.76785,72.17714,,,,,
0.0,3.0,50.01026,14555.51567,-857.86936,-422.19521,-27142.80179,-0.0,0.00047,50.15091,217.83949,,0.0,-0.00142,-0.00456,22.76798,72.17801,,,,,
0.0,3.0,50.00942,14555.52067,-857.87,-422.196,-27142.801,-0.00028,-0.00019,50.14971,217.27442,,0.0,-0.0014,-0.0045,22.76796,72.17717,,,,,
0.0,3.0,50.00911,14555.52567,-857.86927,-422.19579,-27142.801,-0.00034,-0.00011,50.14927,217.08245,,0.0,-0.00144,-0.00455,22.76789,72.17686,,,,,
0.0,3.0,50.01018,14555.53067,-857.868,-422.195,-27142.801,-0.00015,9e-05,50.15076,217.72148,,0.0,-0.00144,-0.0045,22.76774,72.17793,,,,,
0.0,3.0,50.0099,14555.53567,-857.86836,-422.195,-27142.801,0.00028,-0.00017,50.15031,217.47573,,0.0,-0.00145,-0.00456,22.76789,72.17765,,,,,
0.0,3.0,50.00876,14555.54067,-857.869,-422.195,-27142.801,0.00026,-0.00017,50.14884,216.9429,,0.0,-0.00144,-0.00453,22.76771,72.17651,,,,,
0.0,3.0,50.00966,14555.54567,-857.869,-422.19528,-27142.80079,-9e-05,7e-05,50.15008,217.48662,,0.0,-0.00143,-0.00452,22.76761,72.17741,,,,,
0.0,3.0,50.01019,14555.55067,-857.869,-422.196,-27142.8,-0.00025,0.00037,50.1507,217.62197,,0.0,-0.00149,-0.0045,22.76788,72.17794,,,,,
0.0,3.0,50.00879,14555.55567,-857.869,-422.196,-27142.80042,-0.0001,-0.0001,50.14884,216.91905,,0.0,-0.00147,-0.00455,22.76783,72.17653,,,,,
0.0,3.0,50.00915,14555.56067,-857.869,-422.196,-27142.802,8e-05,-2e-05,50.14938,217.17776,,0.0,-0.00144,-0.0045,22.76785,72.1769,,,,,
0.0,3.0,50.01004,14555.56567,-857.86872,-422.196,-27142.80185,0.0002,0.00038,50.15057,217.65202,,0.0,-0.00145,-0.00454,22.7678,72.17779,,,,,
0.0,3.0,50.00919,14555.57067,-857.868,-422.196,-27142.801,0.00022,-9e-05,50.14933,217.04128,,0.0,-0.00147,-0.00456,22.76791,72.17694,,,,,
0.0,3.0,50.00874,14555.57567,-857.868,-422.196,-27142.80121,0.00013,-0.00019,50.14882,216.96049,,0.0,-0.00144,-0.00457,22.7679,72.17649,,,,,
0.0,3.0,50.00988,14555.58067,-857.868,-422.196,-27142.802,-0.00013,0.00057,50.15036,217.57835,,0.0,-0.00146,-0.00454,22.76779,72.17762,,,,,
0.0,3.0,50.00959,14555.58567,-857.868,-422.19572,-27142.80179,-0.00029,0.00021,50.14983,217.20242,,0.0,-0.0015,-0.00454,22.76781,72.17734,,,,,
0.0,3.0,50.00852,14555.59067,-857.868,-422.195,-27142.801,-0.00043,-0.00046,50.14849,216.78483,,0.0,-0.00148,-0.00454,22.76783,72.17626,,,,,
0.0,3.0,50.00962,14555.59567,-857.86836,-422.19528,-27142.801,-6e-05,5e-05,50.14999,217.40828,,0.0,-0.00149,-0.00455,22.76762,72.17736,,,,,
0.0,3.0,50.00984,14555.60067,-857.869,-422.196,-27142.801,-0.00016,-0.00018,50.15021,217.40377,,0.0,-0.00144,-0.00454,22.7679,72.17759,,,,,
0.0,3.0,50.00849,14555.60567,-857.86864,-422.19572,-27142.80115,-0.00017,-0.00042,50.14844,216.74311,,0.0,-0.00144,-0.00456,22.76789,72.17624,,,,,
0.0,3.0,50.00905,14555.61067,-857.868,-422.195,-27142.802,-0.0,0.0,50.14924,217.11841,,0.0,-0.00143,-0.00454,22.76799,72.1768,,,,,
0.0,3.0,50.00981,14555.61567,-857.86828,-422.195,-27142.80185,-6e-05,0.00068,50.15024,217.50021,,0.0,-0.00147,-0.00457,22.76762,72.17756,,,,,
0.0,3.0,50.00884,14555.62067,-857.869,-422.195,-27142.801,-0.00025,0.00032,50.14883,216.80777,,0.0,-0.00145,-0.00454,22.76774,72.17659,,,,,
0.0,3.0,50.00834,14555.62567,-857.86872,-422.195,-27142.801,-6e-05,-0.00034,50.14834,216.82519,,0.0,-0.00145,-0.00455,22.76774,72.17609,,,,,
0.0,3.0,50.00972,14555.63067,-857.868,-422.195,-27142.801,0.00016,-0.00013,50.15011,217.42549,,0.0,-0.00145,-0.00453,22.768,72.17747,,,,,
0.0,3.0,50.00903,14555.63567,-857.86828,-422.195,-27142.801,9e-05,4e-05,50.14912,216.9742,,0.0,-0.00145,-0.00456,22.7679,72.17678,,,,,
0.0,3.0,50.00819,14555.64067,-857.869,-422.195,-27142.801,3e-05,-0.00022,50.14807,216.64243,,0.0,-0.00147,-0.00454,22.76803,72.17593,,,,,
0.0,3.0,50.00923,14555.64567,-857.869,-422.195,-27142.801,-3e-05,0.00024,50.14951,217.27155,,0.0,-0.00148,-0.00456,22.76783,72.17698,,,,,
0.0,3.0,50.00931,14555.65067,-857.869,-422.195,-27142.801,-0.00034,0.00052,50.14951,217.14029,,0.0,-0.00145,-0.00453,22.76773,72.17706,,,,,
0.0,3.0,50.00826,14555.65567,-857.86872,-422.195,-27142.801,-0.00034,7e-05,50.1481,216.58285,,0.0,-0.00144,-0.00454,22.76778,72.17601,,,,,
0.0,3.0,50.0087,14555.66067,-857.868,-422.195,-27142.801,-7e-05,-0.00034,50.14883,217.04093,,0.0,-0.00145,-0.00454,22.76783,72.17644,,,,,
0.0,3.0,50.00941,14555.66567,-857.86873,-422.19528,-27142.801,0.00029,-0.0004,50.14969,217.26039,,0.0,-0.00146,-0.00451,22.76786,72.17716,,,,,
0.0,3.0,50.00839,14555.67067,-857.87,-422.196,-27142.801,5e-05,-0.00044,50.14825,216.62014,,0.0,-0.00142,-0.00454,22.7678,72.17613,,,,,
0.0,3.0,50.00835,14555.67567,-857.86944,-422.196,-27142.801,-0.00013,-5e-05,50.14833,216.7934,,0.0,-0.00144,-0.00453,22.76779,72.1761,,,,,
0.0,3.0,50.0094,14555.68067,-857.868,-422.196,-27142.801,-5e-05,0.00018,50.14969,217.28099,,0.0,-0.0014,-0.00456,22.76773,72.17715,,,,,
0.0,3.0,50.00875,14555.68567,-857.86828,-422.196,-27142.801,-0.00012,0.00011,50.14869,216.74137,,0.0,-0.0014,-0.00457,22.76791,72.17649,,,,,
0.0,3.0,50.00817,14555.69067,-857.869,-422.196,-27142.801,0.0,0.00024,50.14801,216.57518,,0.0,-0.00144,-0.00454,22.76774,72.17592,,,,,
0.0,3.0,50.00915,14555.69567,-857.86872,-422.19579,-27142.80115,0.00019,-5e-05,50.14938,217.17894,,0.0,-0.00144,-0.00455,22.7678,72.1769,,,,,
0.0,3.0,50.00897,14555.70067,-857.868,-422.195,-27142.802,-7e-05,-0.00046,50.14902,216.90691,,0.0,-0.00145,-0.00453,22.76789,72.17672,,,,,
0.0,3.0,50.00796,14555.70567,-857.86821,-422.19515,-27142.80172,-0.00019,-0.0006,50.14771,216.43982,,0.0,-0.00144,-0.00453,22.76788,72.17571,,,,,
0.0,3.0,50.00875,14555.71067,-857.869,-422.196,-27142.801,-5e-05,0.0002,50.14884,216.96521,,0.0,-0.00146,-0.00452,22.76782,72.1765,,,,,
0.0,3.0,50.0091,14555.71567,-857.86921,-422.196,-27142.801,-0.00022,0.00033,50.14923,217.03125,,0.0,-0.00146,-0.00455,22.76769,72.17685,,,,,
0.0,3.0,50.00808,14555.72067,-857.87,-422.196,-27142.801,-0.00025,0.00019,50.14782,216.43612,,0.0,-0.00147,-0.00457,22.76783,72.17582,,,,,
0.0,3.0,50.00842,14555.72567,-857.86985,-422.19572,-27142.801,-2e-05,0.00023,50.14838,216.76284,,0.0,-0.00147,-0.00455,22.76793,72.17617,,,,,
0.0,3.0,50.00919,14555.73067,-857.869,-422.195,-27142.801,0.00041,0.00019,50.14937,217.10429,,0.0,-0.00147,-0.00455,22.76785,72.17694,,,,,
0.0,3.0,50.00833,14555.73567,-857.869,-422.19528,-27142.801,8e-05,-0.00092,50.14812,216.50281,,0.0,-0.0015,-0.00455,22.76783,72.17608,,,,,
0.0,3.0,50.00811,14555.74067,-857.869,-422.196,-27142.801,8e-05,-3e-05,50.14792,216.52909,,0.0,-0.00149,-0.00451,22.76773,72.17586,,,,,
0.0,3.0,50.00913,14555.74567,-857.86936,-422.196,-27142.80121,0.0,0.00036,50.14929,217.07535,,0.0,-0.0015,-0.00457,22.7675,72.17688,,,,,
0.0,3.0,50.00861,14555.75067,-857.87,-422.196,-27142.802,-0.00012,-9e-05,50.14849,216.64569,,0.0,-0.00147,-0.00452,22.76788,72.17636,,,,,
0.0,3.0,50.00783,14555.75567,-857.86964,-422.196,-27142.80179,-8e-05,-0.00011,50.14749,216.30005,,0.0,-0.0015,-0.00452,22.76797,72.17558,,,,,
0.0,3.0,50.00877,14555.76067,-857.869,-422.196,-27142.801,0.00028,0.0003,50.14882,216.91646,,0.0,-0.00148,-0.0045,22.76793,72.17651,,,,,
0.0,3.0,50.00892,14555.76567,-857.869,-422.196,-27142.801,0.00057,0.00038,50.14894,216.86088,,0.0,-0.00147,-0.00451,22.76794,72.17667,,,,,
0.0,3.0,50.0077,14555.77067,-857.869,-422.196,-27142.801,-1e-05,-0.00055,50.14729,216.19984,,0.0,-0.00146,-0.00454,22.76777,72.17545,,,,,
0.0,3.0,50.00823,14555.77567,-857.86885,-422.196,-27142.801,0.00011,6e-05,50.14811,216.64317,,0.0,-0.00146,-0.00451,22.76778,72.17598,,,,,
0.0,3.0,50.00914,14555.78067,-857.868,-422.196,-27142.801,-0.00011,0.00065,50.14925,217.00469,,0.0,-0.0015,-0.00455,22.76797,72.17689,,,,,
0.0,3.0,50.00789,14555.78567,-857.86828,-422.19579,-27142.80115,-0.0003,-0.00023,50.14753,216.26597,,0.0,-0.00151,-0.00456,22.76802,72.17564,,,,,
0.0,3.0,50.00784,14555.79067,-857.869,-422.195,-27142.802,-0.00012,-0.00037,50.14755,216.38382,,0.0,-0.00146,-0.00453,22.7677,72.17558,,,,,
0.0,3.0,50.00897,14555.79567,-857.86871,-422.195,-27142.802,0.00022,0.00026,50.14907,216.99262,,0.0,-0.00148,-0.00458,22.76781,72.17671,,,,,
0.0,3.0,50.00819,14555.80067,-857.86701,-422.195,-27142.802,-1e-05,-0.00021,50.14796,216.47557,,0.0,-0.00144,-0.00454,22.7678,72.17593,,,,,
0.0,3.0,50.00749,14555.80567,-857.86715,-422.19528,-27142.80179,-6e-05,-0.00031,50.14706,216.17193,,0.0,-0.00147,-0.00459,22.76767,72.17523,,,,,
0.0,3.0,50.0086,14555.81067,-857.868,-422.196,-27142.801,-0.00011,0.00039,50.14859,216.81526,,0.0,-0.00143,-0.00456,22.76787,72.17634,,,,,
0.0,3.0,50.00871,14555.81567,-857.86828,-422.19558,-27142.801,-0.00039,0.00015,50.1486,216.66815,,0.0,-0.0015,-0.00456,22.76783,72.17645,,,,,
0.0,3.0,50.00741,14555.82067,-857.869,-422.194,-27142.801,-0.0004,-0.00057,50.14692,216.07287,,0.0,-0.00146,-0.00458,22.76782,72.17515,,,,,
0.0,3.0,50.00803,14555.82567,-857.869,-422.19428,-27142.801,-0.00021,-0.00048,50.14787,216.57905,,0.0,-0.00141,-0.00461,22.76791,72.17578,,,,,
0.0,3.0,50.00875,14555.83067,-857.869,-422.195,-27142.801,1e-05,0.0001,50.14875,216.81726,,0.0,-0.00141,-0.00455,22.76795,72.1765,,,,,
0.0,3.0,50.00743,14555.83567,-857.86864,-422.195,-27142.80115,-0.0001,-0.00024,50.14697,216.10846,,0.0,-0.00146,-0.00457,22.76789,72.17518,,,,,
0.0,3.0,50.0074,14555.84067,-857.868,-422.195,-27142.802,-9e-05,-0.00027,50.14705,216.28463,,0.0,-0.00146,-0.00454,22.76797,72.17515,,,,,
0.0,3.0,50.00872,14555.84567,-857.86828,-422.195,-27142.80185,-0.00026,-0.0,50.14871,216.82236,,0.0,-0.00146,-0.00454,22.76782,72.17646,,,,,
0.0,3.0,50.00788,14555.85067,-857.869,-422.195,-27142.801,-0.00018,0.00027,50.14755,216.30705,,0.0,-0.00142,-0.00454,22.76789,72.17563,,,,,
0.0,3.0,50.00726,14555.85567,-857.86928,-422.19521,-27142.80115,5e-05,-0.00062,50.14674,216.02346,,0.0,-0.00143,-0.00454,22.76797,72.17501,,,,,
0.0,3.0,50.00835,14555.86067,-857.87,-422.196,-27142.802,0.00014,-0.0003,50.14826,216.68613,,0.0,-0.00145,-0.00454,22.76801,72.1761,,,,,
0.0,3.0,50.00848,14555.86567,-857.86964,-422.196,-27142.80179,-4e-05,0.00015,50.14828,216.52818,,0.0,-0.00148,-0.00454,22.76792,72.17623,,,,,
0.0,3.0,50.00718,14555.87067,-857.869,-422.196,-27142.801,3e-05,-0.00012,50.14661,215.94499,,0.0,-0.00148,-0.00458,22.76789,72.17493,,,,,
0.0,3.0,50.00797,14555.87567,-857.869,-422.19572,-27142.80115,0.00026,0.0001,50.14772,216.43813,,0.0,-0.00147,-0.00452,22.76794,72.17572,,,,,
0.0,3.0,50.00837,14555.88067,-857.869,-422.195,-27142.802,6e-05,0.00031,50.14823,216.61166,,0.0,-0.00142,-0.00454,22.76798,72.17611,,,,,
0.0,3.0,50.00753,14555.88567,-857.86844,-422.19542,-27142.802,-0.0001,-0.0001,50.14702,216.02772,,0.0,-0.00147,-0.00451,22.76786,72.17528,,,,,
0.0,3.0,50.00738,14555.89067,-857.867,-422.197,-27142.802,0.00036,-2e-05,50.14698,216.20914,,0.0,-0.00146,-0.00454,22.76783,72.17513,,,,,
0.0,3.0,50.00815,14555.89567,-857.86756,-422.19679,-27142.80185,0.00028,-0.00046,50.14799,216.58789,,0.0,-0.00148,-0.00453,22.76788,72.17589,,,,,
0.0,3.0,50.00749,14555.90067,-857.869,-422.196,-27142.801,-0.00016,6e-05,50.14703,216.11047,,0.0,-0.00151,-0.00452,22.7678,72.17524,,,,,
0.0,3.0,50.00738,14555.90567,-857.86827,-422.196,-27142.80121,-0.00039,0.00025,50.14687,216.04305,,0.0,-0.0015,-0.00452,22.76793,72.17512,,,,,
0.0,3.0,50.00823,14555.91067,-857.867,-422.196,-27142.802,-0.00031,-0.00024,50.14804,216.53373,,0.0,-0.00149,-0.00455,22.76783,72.17597,,,,,
0.0,3.0,50.00782,14555.91567,-857.86773,-422.196,-27142.802,-0.00031,-0.00021,50.14743,216.22101,,0.0,-0.00149,-0.00455,22.76781,72.17557,,,,,
0.0,3.0,50.00714,14555.92067,-857.869,-422.196,-27142.802,-0.00026,-0.00017,50.14655,215.91079,,0.0,-0.00147,-0.00453,22.76788,72.17489,,,,,
0.0,3.0,50.0079,14555.92567,-857.869,-422.196,-27142.802,0.0001,-0.00028,50.14763,216.41036,,0.0,-0.00146,-0.00456,22.76771,72.17564,,,,,
0.0,3.0,50.00809,14555.93067,-857.869,-422.196,-27142.802,0.00013,-0.00013,50.14781,216.38894,,0.0,-0.00142,-0.00456,22.76783,72.17584,,,,,
0.0,3.0,50.00712,14555.93567,-857.869,-422.19628,-27142.80179,-9e-05,-9e-05,50.14647,215.82018,,0.0,-0.00147,-0.00457,22.76769,72.17487,,,,,
0.0,3.0,50.00759,14555.94067,-857.869,-422.197,-27142.801,1e-05,0.00033,50.14717,216.18118,,0.0,-0.00147,-0.00452,22.76785,72.17533,,,,,
0.0,3.0,50.00816,14555.94567,-857.869,-422.19679,-27142.801,0.0002,0.00017,50.14794,216.48404,,0.0,-0.00149,-0.00451,22.76775,72.17591,,,,,
0.0,3.0,50.00737,14555.95067,-857.869,-422.196,-27142.801,-6e-05,-0.00026,50.14677,215.89989,,0.0,-0.00147,-0.00453,22.76793,72.17512,,,,,
0.0,3.0,50.00709,14555.95567,-857.86915,-422.19572,-27142.801,0.00027,0.00011,50.14654,215.96244,,0.0,-0.00145,-0.00456,22.76783,72.17484,,,,,
0.0,3.0,50.00821,14555.96067,-857.87,-422.195,-27142.801,0.00031,-0.00013,50.14796,216.45085,,0.0,-0.00148,-0.00448,22.76774,72.17595,,,,,
0.0,3.0,50.00755,14555.96567,-857.86972,-422.19521,-27142.801,5e-05,-0.00024,50.14706,216.0716,,0.0,-0.00147,-0.00451,22.76762,72.17529,,,,,
0.0,3.0,50.00708,14555.97067,-857.869,-422.196,-27142.801,0.0001,0.00035,50.14641,215.79503,,0.0,-0.00145,-0.0045,22.76784,72.17482,,,,,
0.0,3.0,50.00786,14555.97567,-857.86844,-422.19579,-27142.801,-3e-05,0.00041,50.14752,216.31306,,0.0,-0.00145,-0.00451,22.76784,72.1756,,,,,
0.0,3.0,50.00782,14555.98067,-857.867,-422.195,-27142.801,-0.0,-0.0001,50.14741,216.20195,,0.0,-0.00147,-0.00453,22.76785,72.17557,,,,,
0.0,3.0,50.00685,14555.98567,-857.86728,-422.195,-27142.80085,0.00021,-0.00022,50.14614,215.72888,,0.0,-0.00145,-0.00453,22.76779,72.1746,,,,,
0.0,3.0,50.00742,14555.99067,-857.868,-422.195,-27142.8,0.00047,0.00031,50.14695,216.0954,,0.0,-0.00146,-0.00451,22.76777,72.17517,,,,,
0.0,3.0,50.00798,14555.99567,-857.86828,-422.19521,-27142.8,0.00015,7e-05,50.14765,216.31067,,0.0,-0.00148,-0.00455,22.76789,72.17573,,,,,
0.0,3.0,50.00698,14556.00067,-857.869,-422.196,-27142.8,-3e-05,-0.00039,50.14629,215.75761,,0.0,-0.00147,-0.00454,22.76804,72.17473,,,,,
0.0,3.0,50.00698,14556.00567,-857.869,-422.196,-27142.80015,-9e-05,7e-05,50.14634,215.83467,,0.0,-0.00144,-0.00454,22.76797,72.17473,,,,,
0.0,3.0,50.00804,14556.01067,-857.869,-422.196,-27142.801,0.0001,0.0005,50.14771,216.32016,,0.0,-0.00146,-0.00453,22.76786,72.17578,,,,,
0.0,3.0,50.0074,14556.01567,-857.86827,-422.19572,-27142.80115,4e-05,-0.00019,50.14679,215.88585,,0.0,-0.00146,-0.00453,22.76797,72.17515,,,,,
0.0,3.0,50.00673,14556.02067,-857.867,-422.195,-27142.802,0.00024,-9e-05,50.14597,215.65605,,0.0,-0.00145,-0.00455,22.76775,72.17447,,,,,
0.0,3.0,50.00766,14556.02567,-857.86742,-422.19528,-27142.80179,0.00016,0.00019,50.14725,216.19743,,0.0,-0.00144,-0.00452,22.768,72.1754,,,,,
0.0,3.0,50.00771,14556.03067,-857.869,-422.196,-27142.801,-0.00022,0.00012,50.14722,216.06294,,0.0,-0.00144,-0.0045,22.76773,72.17546,,,,,
0.0,3.0,50.00682,14556.03567,-857.86928,-422.19579,-27142.80085,-1e-05,-0.00012,50.14603,215.61289,,0.0,-0.00147,-0.00453,22.76787,72.17456,,,,,
0.0,3.0,50.00732,14556.04067,-857.87,-422.195,-27142.8,0.00013,0.00058,50.14679,216.00882,,0.0,-0.00146,-0.00452,22.76782,72.17507,,,,,
0.0,3.0,50.00785,14556.04567,-857.86964,-422.19521,-27142.80021,1e-05,0.00032,50.14742,216.1479,,0.0,-0.00148,-0.00451,22.76782,72.1756,,,,,
0.0,3.0,50.00698,14556.05067,-857.869,-422.196,-27142.801,0.00025,-0.00037,50.14622,215.6462,,0.0,-0.00145,-0.00452,22.76781,72.17473,,,,,
0.0,3.0,50.007,14556.05567,-857.869,-422.19579,-27142.801,0.00041,-9e-05,50.14635,215.81854,,0.0,-0.00145,-0.00455,22.76785,72.17475,,,,,
0.0,3.0,50.00778,14556.06067,-857.869,-422.195,-27142.801,0.00031,0.0002,50.14735,216.15988,,0.0,-0.00142,-0.00456,22.7679,72.17552,,,,,
0.0,3.0,50.00714,14556.06567,-857.86872,-422.19479,-27142.801,-8e-05,-0.0,50.14641,215.70063,,0.0,-0.00145,-0.00456,22.76789,72.17489,,,,,
0.0,3.0,50.00672,14556.07067,-857.868,-422.194,-27142.801,-0.00019,-0.00027,50.14594,215.61988,,0.0,-0.00144,-0.00451,22.76789,72.17446,,,,,
0.0,3.0,50.00762,14556.07567,-857.86828,-422.19442,-27142.801,6e-05,0.00049,50.14715,216.10636,,0.0,-0.00146,-0.00453,22.76786,72.17537,,,,,
0.0,3.0,50.00739,14556.08067,-857.869,-422.196,-27142.801,-0.00018,9e-05,50.14674,215.81264,,0.0,-0.00147,-0.00449,22.76783,72.17514,,,,,
0.0,3.0,50.00658,14556.08567,-857.869,-422.19572,-27142.80079,0.0001,-0.00042,50.14572,215.48776,,0.0,-0.00145,-0.00451,22.76805,72.17433,,,,,
0.0,3.0,50.00736,14556.09067,-857.869,-422.195,-27142.8,-8e-05,-0.00015,50.14681,215.97107,,0.0,-0.00146,-0.00451,22.76788,72.17511,,,,,
0.0,3.0,50.00752,14556.09567,-857.86864,-422.19521,-27142.79979,-0.00033,0.00024,50.14696,215.96508,,0.0,-0.00145,-0.00452,22.76779,72.17527,,,,,
