Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
1.0,2.0,2.12226,15432.936,-857.90399,-922.16104,-27139.35302,9e-05,-0.00028,2.09587,0.05416,,0.0,-0.00149,-0.00458,22.86847,-21.30595,15432.936,0.05416,0.050188842911878306,2.831653404065712e-05,2.09587,0.1400000000012369,0.00025926093999999997,120707.93299950483,120707.93299950483,121001.58350743265,1.6521082224109608e+16,0.572169400136345
1.0,2.0,2.23332,15432.941,-857.9031,-922.16196,-27139.35394,2e-05,-0.00055,2.20694,0.05146,,0.0,-0.0015,-0.00456,22.86861,-21.19488,15432.941,0.05146,0.05945895785440721,3.548002189379719e-05,2.20694,0.14500000000043656,0.00025900089,120586.85769222361,120586.85769222361,120719.83328736099,1.7111120874871004e+16,0.5682725207791058
1.0,2.0,2.34795,15432.946,-857.90307,-922.162,-27139.354,-0.00011,-0.0002,2.32158,0.06594,,0.0,-0.00151,-0.00459,22.86851,-21.08025,15432.946,0.06594,0.06926736398467559,1.0404361921582863e-05,2.32158,0.1499999999996362,0.00025832678999999995,120273.0070302806,120273.0070302806,120448.28631185235,1.77011595256324e+16,0.5581710542353063
1.0,2.0,2.46476,15432.951,-857.90493,-922.162,-27139.354,0.00038,-0.00014,2.43838,0.06398,,0.0,-0.00148,-0.00454,22.86844,-20.96345,15432.951,0.06398,0.07868401532567193,1.1496779082749919e-06,2.43838,0.15500000000065484,0.00025743508999999994,119857.84513255833,119857.84513255833,120186.53458698862,1.8291198176608452e+16,0.5448088264989083
1.0,2.0,2.58125,15432.956,-857.90494,-922.16202,-27139.35402,0.00047,-0.00015,2.55489,0.08035,,0.0,-0.00152,-0.00455,22.86845,-20.84695,15432.956,0.08035,0.08849664367816253,-3.6360658498615754e-05,2.55489,0.15999999999985448,0.00025725686999999997,119774.86862318068,119774.86862318068,119934.18664447196,1.888123682736985e+16,0.5421381791655221
1.0,2.0,2.70002,15432.961,-857.90402,-922.16294,-27139.35494,0.0001,-6e-05,2.67367,0.10757,,0.0,-0.00148,-0.00455,22.86875,-20.72818,15432.961,0.10757,0.09809065900383321,-6.41975495768892e-05,2.67367,0.16500000000087311,0.00025688299999999996,119600.8004626991,119600.8004626991,119690.8668703766,1.94712754783459e+16,0.5365356939307938
1.0,2.0,2.82112,15432.966,-857.90401,-922.163,-27139.355,0.00035,-0.00053,2.79478,0.11465,,0.0,-0.00151,-0.00456,22.8685,-20.60708,15432.966,0.11465,0.10794708812260734,-0.00010244368658165017,2.79478,0.17000000000007276,0.00025595542,119168.93338510662,119168.93338510662,119456.21486251382,2.0061314129107296e+16,0.5226358002403962
1.0,2.0,2.94252,15432.971,-857.9049,-922.163,-27139.355,0.00032,-0.00014,2.91619,0.12314,,0.0,-0.00148,-0.00451,22.86853,-20.48568,15432.971,0.12314,0.11747417624521286,-0.00011890446718036446,2.91619,0.1750000000010914,0.00025557912000000004,118993.73385374756,118993.73385374756,119229.88481246776,2.0651352780083348e+16,0.516996901174336
1.0,2.0,3.06387,15432.976,-857.90499,-922.16296,-27139.355,0.00015,-0.00056,3.03753,0.12666,,0.0,-0.00152,-0.00455,22.86852,-20.36433,15432.976,0.12666,0.12683498084291417,-0.00012877226222057596,3.03753,0.18000000000029104,0.00025547927000000003,118947.24521913101,118947.24521913101,119011.54491407824,2.1241391430844744e+16,0.5155006373642211
1.0,2.0,3.18839,15432.981,-857.9041,-922.16204,-27139.355,-1e-05,9e-05,3.16206,0.14119,,0.0,-0.00151,-0.00458,22.86858,-20.23982,15432.981,0.14119,0.13511744061302927,-8.461647930617518e-05,3.16206,0.18500000000130967,0.00025470030999999996,118584.57334310797,118584.57334310797,118800.87679461861,2.183143008182079e+16,0.5038278315802744
1.0,2.0,3.31316,15432.986,-857.90401,-922.16196,-27139.35496,-0.00018,0.0003,3.28684,0.15246,,0.0,-0.00146,-0.00453,22.86876,-20.11504,15432.986,0.15246,0.14453329501915974,-0.00010816723506383021,3.28684,0.19000000000050932,0.00025416301,118334.41467130561,118334.41467130561,118597.57497033074,2.242146873258219e+16,0.49577632887447004
1.0,2.0,3.43666,15432.991,-857.9049,-922.16104,-27139.35313,-0.0005,-0.00052,3.41034,0.14903,,0.0,-0.00148,-0.00456,22.86849,-19.99155,15432.991,0.14903,0.15319770114942807,-9.773862153177005e-05,3.41034,0.19499999999970896,0.00025421152,118357.00018623048,118357.00018623048,118401.34632290632,2.3011507383343588e+16,0.49650325684070556
1.0,2.0,3.56313,15432.996,-857.90499,-922.16107,-27139.35302,-0.00052,-5e-05,3.53682,0.16288,,0.0,-0.0015,-0.00455,22.86859,-19.86508,15432.996,0.16288,0.16227837547893018,-0.00011705267146651306,3.53682,0.2000000000007276,0.00025360081,118072.6629398943,118072.6629398943,118211.909597981,2.3601546034319636e+16,0.4873516967858716
1.0,2.0,3.69037,15433.001,-857.9041,-922.16293,-27139.35394,-0.00057,-0.00027,3.66406,0.17222,,0.0,-0.00151,-0.00453,22.86879,-19.73784,15433.001,0.17222,0.17126369348659318,-0.00013380918698165187,3.66406,0.20499999999992724,0.00025282241,117710.25179131629,117710.25179131629,118028.99492394805,2.419158468508103e+16,0.4756872826667593
1.0,2.0,3.81562,15433.006,-857.90402,-922.163,-27139.35401,-0.00041,-0.0007,3.78931,0.18107,,0.0,-0.00147,-0.00453,22.86871,-19.61259,15433.006,0.18107,0.1803117318007696,-0.00015588126815718425,3.78931,0.21000000000094587,0.00025286701,117731.01686997327,117731.01686997327,117852.3433496397,2.4781623336057084e+16,0.4763556188303163
1.0,2.0,3.94341,15433.011,-857.90494,-922.163,-27139.3549,-0.00075,-0.00039,3.91711,0.18393,,0.0,-0.00154,-0.00454,22.86847,-19.48479,15433.011,0.18393,0.18852910344827928,-0.0001391279525073194,3.91711,0.21500000000014552,0.00025269089,117649.01808851441,117649.01808851441,117681.70640176402,2.537166198681848e+16,0.47371644024005655
1.0,2.0,4.07192,15433.016,-857.90498,-922.163,-27139.355,-0.00046,-0.00042,4.04563,0.18826,,0.0,-0.00149,-0.00455,22.8684,-19.35628,15433.016,0.18826,0.19653716475096142,-0.0001185023788472649,4.04563,0.22000000000116415,0.00025184274,117254.13240548968,117254.13240548968,117516.84565927951,2.5961700637794532e+16,0.4610068142956515
1.0,2.0,4.19908,15433.021,-857.90406,-922.163,-27139.355,-3e-05,-0.00041,4.17278,0.19487,,0.0,-0.00143,-0.00451,22.86847,-19.22913,15433.021,0.19487,0.20320155555555924,-3.045421245427267e-05,4.17278,0.2250000000003638,0.00025164576,117162.42152670387,117162.42152670387,117357.53234603658,2.655173928855593e+16,0.4580550461903297
1.0,2.0,4.32703,15433.026,-857.904,-922.163,-27139.35502,-0.00029,-0.00055,4.30075,0.21008,,0.0,-0.00147,-0.00455,22.86857,-19.10117,15433.026,0.21008,0.21039288888889274,2.1736263736200586e-05,4.30075,0.23000000000138243,0.00025171465,117194.49565828858,117194.49565828858,117203.54693899647,2.714177793953198e+16,0.4590873708160565
1.0,2.0,4.45685,15433.031,-857.904,-922.163,-27139.35594,-2e-05,-0.00047,4.43058,0.22649,,0.0,-0.00151,-0.0045,22.86852,-18.97135,15433.031,0.22649,0.21798268199234114,5.170645446501076e-05,4.43058,0.23500000000058208,0.00025106111,116890.21741825559,116890.21741825559,117054.67879327705,2.7731816590293376e+16,0.4492939982525874
1.0,2.0,4.58524,15433.036,-857.904,-922.16298,-27139.356,0.00029,-0.00044,4.55897,0.23091,,0.0,-0.00148,-0.00454,22.86845,-18.84296,15433.036,0.23091,0.2255998084291229,8.696602248319668e-05,4.55897,0.23999999999978172,0.00025075236,116746.46813495207,116746.46813495207,116910.72578157578,2.8321855241054772e+16,0.44466734375711475
1.0,2.0,4.71362,15433.041,-857.904,-922.16206,-27139.356,0.0002,-0.00012,4.68735,0.23547,,0.0,-0.00149,-0.00455,22.86849,-18.71459,15433.041,0.23547,0.23418357854406557,7.339850953637004e-05,4.68735,0.24500000000080036,0.00025086298,116797.97111703802,116797.97111703802,116771.49394878508,2.8911893892030824e+16,0.44632499726412445
1.0,2.0,4.84357,15433.046,-857.90406,-922.16204,-27139.356,0.00029,0.00011,4.81731,0.25168,,0.0,-0.00152,-0.00453,22.86846,-18.58464,15433.046,0.25168,0.24248613026820365,7.526798871619242e-05,4.81731,0.25,0.00025035185,116559.99679744312,116559.99679744312,116636.79718060157,2.950193254279222e+16,0.43866565503814603
1.0,2.0,4.97335,15433.051,-857.90498,-922.16296,-27139.356,0.00035,0.00055,4.94709,0.24792,,0.0,-0.00147,-0.00456,22.86864,-18.45486,15433.051,0.24792,0.2509613333333379,6.90647130646378e-05,4.94709,0.25500000000101863,0.00024987727,116339.03959948302,116339.03959948302,116506.4568850978,3.009197119376827e+16,0.4315540187937369
1.0,2.0,5.10213,15433.056,-857.90494,-922.163,-27139.356,-1e-05,-0.00019,5.07587,0.2575,,0.0,-0.0015,-0.00457,22.86864,-18.32608,15433.056,0.2575,0.2597270804597749,5.1769020251701586e-05,5.07587,0.2600000000002183,0.00025003639,116413.12344064658,116413.12344064658,116380.30168794702,3.0682009844529668e+16,0.4339384504158241
1.0,2.0,5.23181,15433.061,-857.90402,-922.163,-27139.356,-2e-05,6e-05,5.20556,0.26329,,0.0,-0.00152,-0.00458,22.86861,-18.1964,15433.061,0.26329,0.2671968429118822,0.00011238735211141103,5.20556,0.2650000000012369,0.0002498079,116306.74198723111,116306.74198723111,116258.16713926244,3.1272048495505716e+16,0.43051450131243774
1.0,2.0,5.36232,15433.066,-857.904,-922.16298,-27139.35599,6e-05,-0.00022,5.33608,0.27737,,0.0,-0.00152,-0.00457,22.86851,-18.06588,15433.066,0.27737,0.27536649808429625,0.0001434487811038705,5.33608,0.27000000000043656,0.00024904221,115950.24842048563,115950.24842048563,116139.89543306729,3.1862087146267116e+16,0.4190405480148242
1.0,2.0,5.49162,15433.071,-857.904,-922.16206,-27139.3551,-6e-05,-0.00081,5.46538,0.28038,,0.0,-0.00145,-0.00456,22.86862,-17.93659,15433.071,0.28038,0.2838739923371699,0.00016631527093587562,5.46538,0.2749999999996362,0.00024905253,115955.05325482956,115955.05325482956,116025.33513748365,3.245212579702851e+16,0.41919519440961966
1.0,2.0,5.62102,15433.076,-857.90404,-922.162,-27139.35501,-2e-05,-0.0,5.59479,0.28705,,0.0,-0.00146,-0.00453,22.86859,-17.80718,15433.076,0.28705,0.29283192337165287,0.0001754921476989572,5.59479,0.28000000000065484,0.00024924842,116046.25664626707,116046.25664626707,115914.34093631423,3.304216444800456e+16,0.4221306287387472
1.0,2.0,5.75222,15433.081,-857.90496,-922.162,-27139.3559,-0.00011,-7e-05,5.72599,0.29905,,0.0,-0.0015,-0.00455,22.86863,-17.67599,15433.081,0.29905,0.3017016398467488,0.0001998482590205824,5.72599,0.2849999999998545,0.00024851032,115702.60856203604,115702.60856203604,115806.77338109381,3.3632203098765956e+16,0.41107011478536015
1.0,2.0,5.88158,15433.086,-857.90499,-922.162,-27139.356,0.00024,-0.00017,5.85536,0.31603,,0.0,-0.00153,-0.00458,22.86867,-17.54663,15433.086,0.31603,0.31104039846743864,0.00020512727885132413,5.85536,0.2900000000008731,0.00024819819,115557.28560236793,115557.28560236793,115702.4986528148,3.422224174974201e+16,0.40639281059856874
1.0,2.0,6.01076,15433.091,-857.9041,-922.162,-27139.356,0.00012,-0.00032,5.98454,0.31726,,0.0,-0.00152,-0.00451,22.86834,-17.41745,15433.091,0.31726,0.3200496704980901,0.00023280695549651536,5.98454,0.29500000000007276,0.00024854151,115717.1301495542,115717.1301495542,115601.3883339052,3.4812280400503404e+16,0.41153750054637644
1.0,2.0,6.14194,15433.096,-857.90404,-922.16202,-27139.35599,-4e-05,-0.0002,6.11574,0.33704,,0.0,-0.00154,-0.0045,22.86857,-17.28627,15433.096,0.33704,0.32922267432950797,0.0002598874152666265,6.11574,0.3000000000010914,0.00024807689,115500.81017543765,115500.81017543765,115503.3191888572,3.5402319051479456e+16,0.4045751160550843
1.0,2.0,6.27249,15433.101,-857.90496,-922.16294,-27139.3551,0.00029,-0.00035,6.2463,0.34919,,0.0,-0.0015,-0.00457,22.86849,-17.15571,15433.101,0.34919,0.3391057318007725,0.0002623995621235983,6.2463,0.30500000000029104,0.00024760395,115280.61653642368,115280.61653642368,115408.17295434554,3.5992357702240852e+16,0.39748805540054594
1.0,2.0,6.40116,15433.106,-857.90498,-922.16298,-27139.35501,0.00031,-0.00066,6.37496,0.34379,,0.0,-0.0015,-0.00455,22.86862,-17.02704,15433.106,0.34379,0.35009666666667305,0.00021664224664214114,6.37496,0.3100000000013097,0.00024792975,115432.30403925864,115432.30403925864,115315.836137296,3.6582396353216904e+16,0.40237020611997926
1.0,2.0,6.53117,15433.111,-857.90406,-922.16206,-27139.3559,-9e-05,0.00011,6.50498,0.35236,,0.0,-0.00152,-0.00452,22.86872,-16.89703,15433.111,0.35236,0.36114165517242036,0.00017443871836964595,6.50498,0.3150000000005093,0.00024770101,115325.80618966235,115325.80618966235,115226.1998217012,3.7172435003978296e+16,0.39894251073764875
1.0,2.0,6.66256,15433.116,-857.90406,-922.16202,-27139.356,-2e-05,0.00046,6.63638,0.36494,,0.0,-0.00156,-0.00451,22.86864,-16.76564,15433.116,0.36494,0.3725599923371715,0.00011986594248652137,6.63638,0.31999999999970896,0.00024701831999999997,115007.95615494662,115007.95615494662,115139.15948277318,3.77624736547397e+16,0.3887123220493437
1.0,2.0,6.79144,15433.121,-857.90498,-922.16294,-27139.356,0.00012,-0.0003,6.76526,0.37497,,0.0,-0.00152,-0.00452,22.86865,-16.63677,15433.121,0.37497,0.3839086130268269,7.538149972621247e-05,6.76526,0.3250000000007276,0.00024726150000000004,115121.17704794665,115121.17704794665,115054.61480897247,3.835251230571574e+16,0.392356402503463
1.0,2.0,6.92053,15433.126,-857.90494,-922.163,-27139.356,-8e-05,-0.00043,6.89437,0.40036,,0.0,-0.00149,-0.00457,22.86849,-16.50767,15433.126,0.40036,0.3952445593869804,3.3305123994661944e-05,6.89437,0.32999999999992724,0.00024735998,115167.02783149232,115167.02783149232,114972.46953124739,3.8942550956477144e+16,0.39383213670496553
1.0,2.0,7.05207,15433.131,-857.90402,-922.163,-27139.356,0.00011,0.00018,7.02592,0.4089,,0.0,-0.00147,-0.00453,22.86858,-16.37613,15433.131,0.4089,0.40588214559387714,3.2737568944342724e-05,7.02592,0.3350000000009459,0.00024655531,114792.38577223451,114792.38577223451,114892.63125890627,3.953258960745319e+16,0.38177406359444926
1.0,2.0,7.18151,15433.136,-857.90394,-922.16298,-27139.356,0.00019,-0.00043,7.15537,0.42065,,0.0,-0.0015,-0.00455,22.86865,-16.24669,15433.136,0.42065,0.417608781609203,-2.514908845955839e-05,7.15537,0.3400000000001455,0.00024653879,114784.69431260644,114784.69431260644,114815.01132259495,4.012262825821459e+16,0.38152650948184996
1.0,2.0,7.31031,15433.141,-857.90302,-922.16206,-27139.356,-1e-05,-0.00037,7.28417,0.43045,,0.0,-0.0015,-0.00453,22.86852,-16.1179,15433.141,0.43045,0.42901636781609975,-6.774350553673779e-05,7.28417,0.34500000000116415,0.00024688899,114947.74208268868,114947.74208268868,114739.52462318489,4.071266690919064e+16,0.38677429702618826
1.0,2.0,7.44099,15433.146,-857.90304,-922.162,-27139.356,0.00015,0.00015,7.41486,0.44336,,0.0,-0.00155,-0.00458,22.86855,-15.98721,15433.146,0.44336,0.43949853639847547,-6.260132204973109e-05,7.41486,0.3500000000003638,0.00024624367,114647.29094908082,114647.29094908082,114666.08948724363,4.130270555995204e+16,0.3771041021143882
1.0,2.0,7.57125,15433.151,-857.90487,-922.162,-27139.356,-0.0,-0.00019,7.54512,0.44473,,0.0,-0.00151,-0.00456,22.86856,-15.85695,15433.151,0.44473,0.450047318007671,-6.245126521002022e-05,7.54512,0.35500000000138243,0.00024591492,114494.22997131228,114494.22997131228,114594.62752793408,4.189274421092809e+16,0.37217774530341874
1.0,2.0,7.69957,15433.156,-857.90496,-922.162,-27139.356,6e-05,-0.00049,7.67345,0.46079,,0.0,-0.00153,-0.00454,22.86843,-15.72864,15433.156,0.46079,0.46119294252874404,-9.578687213183793e-05,7.67345,0.3600000000005821,0.0002463924,114716.53736496982,114716.53736496982,114525.06351198415,4.248278286168949e+16,0.379332838383575
1.0,2.0,7.82942,15433.161,-857.90404,-922.162,-27139.356,-6e-05,-0.00077,7.80331,0.47993,,0.0,-0.0015,-0.00453,22.86873,-15.59878,15433.161,0.47993,0.47126019157088983,-7.02383057556875e-05,7.80331,0.3649999999997817,0.00024608645999999997,114574.09637473863,114574.09637473863,114457.3252316665,4.307282151245088e+16,0.37474829206342947
