Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC]
5193.76483,-857.5345,-422.59457,-27190.80453,-0.00043,0.00021,0.23147,286.88556,,0.0,-0.00155,-0.00467,21.39675
5193.77483,-857.535,-422.595,-27190.80553,-2e-05,0.00016,0.22948,287.14729,,0.0,-0.00158,-0.00469,21.39673
5193.78483,-857.53447,-422.5945,-27190.80543,0.00029,-0.00046,0.22599,286.64643,,0.0,-0.00153,-0.00464,21.39662
5193.79483,-857.53457,-422.59507,-27190.8055,-0.0001,0.0002,0.22402,286.77816,,0.0,-0.00151,-0.00465,21.39678
5193.80483,-857.53447,-422.5945,-27190.806,1e-05,-4e-05,0.22146,286.73259,,0.0,-0.00152,-0.00463,21.3967
5193.81483,-857.534,-422.5946,-27190.806,0.00019,-0.00021,0.21838,286.35872,,0.0,-0.00149,-0.00467,21.39671
5193.82483,-857.5346,-422.596,-27190.806,2e-05,0.00019,0.21618,286.53501,,0.0,-0.00151,-0.00468,21.39657
5193.83483,-857.535,-422.59543,-27190.8065,-0.00017,9e-05,0.21308,286.15988,,0.0,-0.00149,-0.00467,21.39659
5193.84483,-857.535,-422.595,-27190.807,0.00013,3e-05,0.2111,286.25881,,0.0,-0.00147,-0.0047,21.3967
5193.85483,-857.5344,-422.595,-27190.8065,-5e-05,-0.00025,0.20871,286.29917,,0.0,-0.0015,-0.00468,21.39671
5193.86483,-857.53457,-422.595,-27190.8055,-0.00017,-0.00034,0.20535,285.81904,,0.0,-0.00152,-0.00466,21.39673
5193.87483,-857.53443,-422.59447,-27190.805,0.00019,0.00023,0.20363,286.11142,,0.0,-0.00155,-0.00466,21.39668
5193.88483,-857.5346,-422.594,-27190.80553,-8e-05,-0.00015,0.20053,285.70778,,0.0,-0.00152,-0.00469,21.39665
5193.89483,-857.535,-422.59347,-27190.8055,-0.00018,-2e-05,0.19841,285.76551,,0.0,-0.00153,-0.00466,21.39664
5193.90483,-857.535,-422.59353,-27190.8055,-0.00027,0.00046,0.19579,285.72923,,0.0,-0.0015,-0.00466,21.39674
5193.91483,-857.535,-422.594,-27190.8065,0.00014,-0.00038,0.19291,285.35046,,0.0,-0.00152,-0.00467,21.3967
5193.92483,-857.53553,-422.59343,-27190.80647,3e-05,-0.00016,0.1912,285.6708,,0.0,-0.0015,-0.00467,21.39678
5193.93483,-857.53543,-422.593,-27190.8055,0.00019,0.00044,0.18796,285.21423,,0.0,-0.00151,-0.00468,21.39672
5193.94483,-857.535,-422.593,-27190.8055,0.00028,1e-05,0.18585,285.25645,,0.0,-0.0015,-0.00466,21.39668
5193.95483,-857.535,-422.593,-27190.8065,5e-05,-0.00044,0.18365,285.28436,,0.0,-0.00152,-0.00464,21.39672
5193.96483,-857.53553,-422.59357,-27190.80647,-0.00049,0.00021,0.18044,284.82772,,0.0,-0.00151,-0.00466,21.39671
5193.97483,-857.53543,-422.594,-27190.8055,0.0,0.00031,0.17908,285.2193,,0.0,-0.00152,-0.00465,21.39668
5193.98483,-857.53557,-422.594,-27190.8065,9e-05,-0.00071,0.17604,284.86584,,0.0,-0.00148,-0.00465,21.3967
5193.99483,-857.53493,-422.59513,-27190.8075,-0.00012,-0.00011,0.17362,284.70916,,0.0,-0.00151,-0.00468,21.39668
5194.00483,-857.5346,-422.59487,-27190.80647,0.00041,0.00064,0.17166,284.8568,,0.0,-0.0015,-0.00467,21.39671
5194.01483,-857.535,-422.594,-27190.8055,0.00062,-0.00031,0.16874,284.41709,,0.0,-0.0015,-0.00467,21.3968
5194.02483,-857.535,-422.59453,-27190.8055,-0.00022,-0.00013,0.16709,284.711,,0.0,-0.00151,-0.00467,21.39668
5194.03483,-857.53447,-422.59443,-27190.8055,-0.00066,0.00026,0.16423,284.36268,,0.0,-0.00151,-0.00463,21.39667
5194.04483,-857.5346,-422.59343,-27190.8055,8e-05,-0.00035,0.16181,284.23193,,0.0,-0.00154,-0.00466,21.39676
5194.05483,-857.53557,-422.59353,-27190.806,-0.00043,0.00012,0.16007,284.45815,,0.0,-0.0015,-0.00464,21.39662
5194.06483,-857.53543,-422.59347,-27190.8055,-0.00055,7e-05,0.15707,284.01254,,0.0,-0.00147,-0.00466,21.39668
5194.07483,-857.535,-422.59407,-27190.805,0.00089,-0.00035,0.15544,284.25141,,0.0,-0.00147,-0.00464,21.3968
5194.08483,-857.53443,-422.59393,-27190.805,0.00037,-0.00015,0.15282,284.00347,,0.0,-0.00151,-0.00461,21.39671
5194.09483,-857.53457,-422.593,-27190.805,-0.00041,0.0002,0.15049,283.83483,,0.0,-0.00147,-0.00463,21.3968
5194.10483,-857.5355,-422.593,-27190.80553,-1e-05,-0.00018,0.14847,283.9443,,0.0,-0.00149,-0.00463,21.39666
5194.11483,-857.536,-422.593,-27190.8055,4e-05,-0.00011,0.14594,283.57011,,0.0,-0.00147,-0.00462,21.39665
5194.12483,-857.536,-422.593,-27190.805,-0.00048,0.00047,0.14434,283.82099,,0.0,-0.00148,-0.00462,21.39666
5194.13483,-857.5354,-422.59353,-27190.8055,-0.0,0.00016,0.14139,283.4732,,0.0,-0.0015,-0.00464,21.39666
5194.14483,-857.535,-422.59343,-27190.80547,0.00054,-0.00075,0.13948,283.50383,,0.0,-0.00155,-0.00463,21.39665
5194.15483,-857.535,-422.593,-27190.806,5e-05,0.0,0.13777,283.59742,,0.0,-0.00153,-0.00462,21.39678
5194.16483,-857.535,-422.593,-27190.80593,-0.00017,0.00036,0.13504,283.15687,,0.0,-0.00151,-0.00461,21.39675
5194.17483,-857.5356,-422.59407,-27190.80607,0.00012,-0.00039,0.13335,283.41058,,0.0,-0.0015,-0.00464,21.39676
5194.18483,-857.5354,-422.595,-27190.807,-0.0002,0.0,0.1307,283.02123,,0.0,-0.00151,-0.00462,21.39668
5194.19483,-857.535,-422.59443,-27190.80647,-0.00066,0.00065,0.12907,283.15911,,0.0,-0.00148,-0.00463,21.39664
5194.20483,-857.53557,-422.594,-27190.8065,0.00064,-0.00025,0.12698,283.12788,,0.0,-0.00147,-0.00462,21.39669
5194.21483,-857.535,-422.59513,-27190.80647,0.00027,-0.00042,0.12433,282.79665,,0.0,-0.00148,-0.00467,21.39669
5194.22483,-857.53457,-422.596,-27190.806,-0.0001,0.00045,0.12303,283.08071,,0.0,-0.00149,-0.00467,21.39662
5194.23483,-857.535,-422.59547,-27190.8065,0.0003,-0.00012,0.12028,282.71827,,0.0,-0.00148,-0.00465,21.3968
5194.24483,-857.535,-422.595,-27190.8065,8e-05,-7e-05,0.11837,282.64779,,0.0,-0.0015,-0.00466,21.39682
5194.25483,-857.535,-422.595,-27190.807,-0.00052,0.00032,0.11668,282.77659,,0.0,-0.0015,-0.00466,21.39674
5194.26483,-857.535,-422.595,-27190.80747,-0.00011,0.00015,0.11404,282.3847,,0.0,-0.00151,-0.00465,21.39678
5194.27483,-857.535,-422.595,-27190.8065,0.0003,-0.00028,0.11302,282.73887,,0.0,-0.00152,-0.0047,21.39677
5194.28483,-857.535,-422.59447,-27190.8065,0.00025,-6e-05,0.11006,282.26706,,0.0,-0.00148,-0.00468,21.39675
5194.29483,-857.535,-422.59343,-27190.806,-0.00015,0.00049,0.10856,282.34635,,0.0,-0.00146,-0.00468,21.39683
5194.30483,-857.535,-422.59353,-27190.806,0.00014,-0.00038,0.10687,282.46501,,0.0,-0.00145,-0.00468,21.39686
5194.31483,-857.535,-422.594,-27190.80753,-0.00018,-0.00014,0.10432,282.02692,,0.0,-0.00145,-0.0047,21.39674
5194.32483,-857.535,-422.59347,-27190.8075,-0.0007,0.00052,0.10309,282.26585,,0.0,-0.00147,-0.00468,21.39688
5194.33483,-857.535,-422.593,-27190.807,0.00014,-0.00034,0.10065,282.02874,,0.0,-0.0015,-0.00465,21.39677
5194.34483,-857.535,-422.593,-27190.80647,0.00029,-5e-05,0.09902,281.97657,,0.0,-0.00154,-0.00461,21.39674
5194.35483,-857.53443,-422.593,-27190.8065,-0.0002,0.0003,0.09748,282.10463,,0.0,-0.00153,-0.00462,21.3966
5194.36483,-857.534,-422.593,-27190.80647,0.00043,-0.00025,0.09505,281.70881,,0.0,-0.00151,-0.00465,21.39667
5194.37483,-857.534,-422.593,-27190.8065,2e-05,-0.00017,0.09369,281.90912,,0.0,-0.00155,-0.00465,21.39674
5194.38483,-857.53453,-422.593,-27190.807,-0.00037,4e-05,0.09162,281.73087,,0.0,-0.00153,-0.00463,21.39672
5194.39483,-857.535,-422.593,-27190.807,-0.0002,-0.00034,0.08963,281.55634,,0.0,-0.00155,-0.00463,21.39677
5194.40483,-857.535,-422.59353,-27190.807,0.0,-6e-05,0.08837,281.77979,,0.0,-0.00155,-0.00465,21.39671
5194.41483,-857.535,-422.594,-27190.8065,-0.00012,1e-05,0.08577,281.34802,,0.0,-0.00154,-0.00465,21.39661
5194.42483,-857.535,-422.59453,-27190.8065,0.0001,0.00034,0.08476,281.62947,,0.0,-0.0015,-0.00465,21.39674
5194.43483,-857.5344,-422.59553,-27190.80647,0.0005,7e-05,0.08271,281.38662,,0.0,-0.0015,-0.00465,21.39678
5194.44483,-857.53457,-422.59493,-27190.806,0.00015,-1e-05,0.08109,281.35953,,0.0,-0.0015,-0.00465,21.39679
5194.45483,-857.535,-422.59453,-27190.80653,-0.00019,0.00052,0.07947,281.37971,,0.0,-0.00151,-0.00464,21.39672
5194.46483,-857.535,-422.595,-27190.807,0.00016,-0.00021,0.07736,281.11818,,0.0,-0.00151,-0.00465,21.39664
5194.47483,-857.535,-422.595,-27190.807,7e-05,0.00025,0.07627,281.29202,,0.0,-0.00155,-0.00466,21.39674
5194.48483,-857.535,-422.59393,-27190.8065,-0.00024,0.00059,0.07417,281.08217,,0.0,-0.00156,-0.00464,21.39677
5194.49483,-857.5344,-422.59357,-27190.806,0.00043,-0.00014,0.07262,281.02022,,0.0,-0.00156,-0.00463,21.39676
5194.50483,-857.534,-422.594,-27190.806,9e-05,-0.00013,0.07139,281.16192,,0.0,-0.00154,-0.00467,21.39686
5194.51483,-857.534,-422.59453,-27190.8055,-0.00045,-0.00033,0.06921,280.80411,,0.0,-0.00157,-0.00466,21.39677
5194.52483,-857.5345,-422.59557,-27190.80607,-6e-05,-3e-05,0.06829,281.04236,,0.0,-0.00155,-0.00468,21.39686
5194.53483,-857.53443,-422.59547,-27190.807,4e-05,0.00032,0.06632,280.75878,,0.0,-0.00156,-0.00467,21.39684
5194.54483,-857.53453,-422.59443,-27190.80593,-9e-05,3e-05,0.06497,280.80047,,0.0,-0.00155,-0.00466,21.39673
5194.55483,-857.53557,-422.59507,-27190.806,1e-05,-0.00017,0.06347,280.87899,,0.0,-0.00156,-0.00467,21.39672
5194.56483,-857.536,-422.59547,-27190.8075,0.00011,-0.00027,0.06128,280.5048,,0.0,-0.00154,-0.00466,21.39676
5194.57483,-857.536,-422.595,-27190.8065,5e-05,0.00013,0.06067,280.78827,,0.0,-0.00155,-0.00468,21.3967
5194.58483,-857.53547,-422.59443,-27190.80553,-0.00031,8e-05,0.05861,280.53206,,0.0,-0.00154,-0.00465,21.39687
5194.59483,-857.535,-422.594,-27190.80547,2e-05,-0.00042,0.05738,280.56457,,0.0,-0.00156,-0.00467,21.3968
5194.60483,-857.535,-422.59453,-27190.806,-3e-05,-8e-05,0.05579,280.50924,,0.0,-0.00156,-0.00467,21.39671
5194.61483,-857.535,-422.59447,-27190.807,-0.00013,0.00037,0.05429,280.29818,,0.0,-0.00153,-0.00471,21.39682
5194.62483,-857.535,-422.59457,-27190.806,7e-05,-0.00028,0.05352,280.60797,,0.0,-0.0015,-0.00467,21.39675
5194.63483,-857.535,-422.59557,-27190.80553,0.00017,-9e-05,0.05121,280.1674,,0.0,-0.00147,-0.00465,21.39682
5194.64483,-857.535,-422.59547,-27190.806,-0.0003,0.00033,0.05038,280.31166,,0.0,-0.00149,-0.00465,21.39682
5194.65483,-857.535,-422.59447,-27190.8065,0.00031,-0.00032,0.04885,280.30839,,0.0,-0.00148,-0.00469,21.39679
5194.66483,-857.535,-422.59507,-27190.8065,5e-05,-6e-05,0.04725,280.08792,,0.0,-0.00147,-0.00469,21.3968
5194.67483,-857.535,-422.59547,-27190.806,-0.00015,0.00036,0.04675,280.36199,,0.0,-0.00145,-0.00466,21.39673
5194.68483,-857.53557,-422.59553,-27190.806,0.00019,-1e-05,0.04452,279.96323,,0.0,-0.00149,-0.00467,21.39683
5194.69483,-857.53543,-422.59547,-27190.806,0.00015,0.00011,0.04362,280.06337,,0.0,-0.00147,-0.0047,21.39674
5194.70483,-857.535,-422.595,-27190.8065,-0.00026,3e-05,0.04254,280.14386,,0.0,-0.00146,-0.00469,21.39681
5194.71483,-857.535,-422.59447,-27190.807,-8e-05,0.00011,0.04065,279.8283,,0.0,-0.00148,-0.00469,21.39681
5194.72483,-857.53443,-422.594,-27190.8075,0.00017,-0.00023,0.04009,280.11039,,0.0,-0.00147,-0.00464,21.39682
5194.73483,-857.5346,-422.594,-27190.80693,0.0,-0.00024,0.03831,279.74864,,0.0,-0.00149,-0.00465,21.39671
5194.74483,-857.5355,-422.594,-27190.806,-0.00016,0.0005,0.03759,279.92616,,0.0,-0.00156,-0.00468,21.39688
5194.75483,-857.536,-422.59347,-27190.80547,0.00031,-0.00019,0.0363,279.91528,,0.0,-0.00156,-0.00469,21.39675
5194.76483,-857.536,-422.593,-27190.80607,9e-05,-0.00039,0.0345,279.54445,,0.0,-0.00156,-0.00467,21.39679
5194.77483,-857.536,-422.593,-27190.807,-0.00044,0.00071,0.03428,279.96258,,0.0,-0.00154,-0.00468,21.39681
5194.78483,-857.5354,-422.59357,-27190.807,-0.00013,-7e-05,0.03249,279.58475,,0.0,-0.00155,-0.00466,21.39673
5194.79483,-857.535,-422.594,-27190.80647,-0.0001,-0.00044,0.0317,279.70762,,0.0,-0.00154,-0.00465,21.39683
5194.80483,-857.53557,-422.59453,-27190.8065,-7e-05,-0.00012,0.03094,279.80153,,0.0,-0.00149,-0.00464,21.3968
5194.81483,-857.536,-422.59447,-27190.806,0.00028,-0.0,0.02914,279.39942,,0.0,-0.00152,-0.00467,21.39688
5194.82483,-857.536,-422.59457,-27190.80607,0.00035,0.00016,0.02896,279.83369,,0.0,-0.00151,-0.00466,21.39683
5194.83483,-857.53543,-422.59447,-27190.8075,0.00011,-0.00027,0.02704,279.33978,,0.0,-0.0015,-0.00466,21.3967
5194.84483,-857.5355,-422.59457,-27190.80693,-4e-05,0.00028,0.02662,279.52791,,0.0,-0.00155,-0.0047,21.3969
5194.85483,-857.536,-422.595,-27190.806,-0.00018,0.00033,0.02553,279.60043,,0.0,-0.00158,-0.00468,21.39675
5194.86483,-857.53543,-422.595,-27190.806,-7e-05,-0.00049,0.0239,279.17036,,0.0,-0.00153,-0.00469,21.39681
5194.87483,-857.536,-422.595,-27190.8076,-0.00039,0.00025,0.02395,279.67843,,0.0,-0.00155,-0.00468,21.39674
5194.88483,-857.5352,-422.59393,-27190.80847,-5e-05,0.0,0.02253,279.40646,,0.0,-0.00151,-0.00469,21.39679
5194.89483,-857.53457,-422.59407,-27190.8075,0.00021,-0.00029,0.02128,279.27329,,0.0,-0.00153,-0.00469,21.39694
5194.90483,-857.535,-422.59443,-27190.807,-4e-05,0.00016,0.02094,279.53657,,0.0,-0.0015,-0.00467,21.3968
5194.91483,-857.535,-422.594,-27190.807,0.00017,-0.00013,0.01942,279.11933,,0.0,-0.0015,-0.0047,21.39673
5194.92483,-857.535,-422.594,-27190.807,0.0003,0.00031,0.01925,279.45173,,0.0,-0.00151,-0.0047,21.39667
5194.93483,-857.53443,-422.59347,-27190.8065,-0.00016,0.00029,0.01786,279.14433,,0.0,-0.00151,-0.00466,21.39676
5194.94483,-857.5346,-422.593,-27190.806,9e-05,-9e-05,0.01718,279.1527,,0.0,-0.00152,-0.00467,21.39692
5194.95483,-857.535,-422.593,-27190.806,6e-05,0.00011,0.01673,279.40692,,0.0,-0.00151,-0.00464,21.39684
5194.96483,-857.53557,-422.593,-27190.806,-0.00016,-0.00029,0.01527,278.98636,,0.0,-0.00152,-0.00466,21.39682
5194.97483,-857.5354,-422.5947,-27190.806,0.0001,7e-05,0.01519,279.36179,,0.0,-0.00152,-0.00469,21.39669
5194.98483,-857.53557,-422.59547,-27190.8055,-5e-05,0.00027,0.014,279.12131,,0.0,-0.00149,-0.0047,21.39678
5194.99483,-857.53543,-422.595,-27190.8055,6e-05,-0.0002,0.01332,279.09902,,0.0,-0.0015,-0.00468,21.39679
5195.00483,-857.535,-422.59443,-27190.806,3e-05,0.00019,0.01312,279.3415,,0.0,-0.00154,-0.00468,21.3969
5195.01483,-857.53557,-422.594,-27190.806,4e-05,0.0,0.01158,278.85228,,0.0,-0.00153,-0.00465,21.39678
5195.02483,-857.53487,-422.594,-27190.806,0.00029,-0.0001,0.01175,279.21845,,0.0,-0.00153,-0.00462,21.39681
5195.03483,-857.53453,-422.59343,-27190.806,-3e-05,0.0002,0.01069,279.09189,,0.0,-0.00149,-0.00464,21.39688
5195.04483,-857.53553,-422.59357,-27190.80653,2e-05,-0.00027,0.00989,278.93059,,0.0,-0.00149,-0.00462,21.3968
5195.05483,-857.53543,-422.594,-27190.806,0.00016,-5e-05,0.00976,279.17839,,0.0,-0.00149,-0.00464,21.39686
5195.06483,-857.5356,-422.59347,-27190.806,-0.00046,0.00012,0.0085,278.90149,,0.0,-0.00146,-0.00463,21.39682
5195.07483,-857.536,-422.59353,-27190.8065,-7e-05,-0.0002,0.0084,279.09025,,0.0,-0.00147,-0.00463,21.39683
5195.08483,-857.5354,-422.594,-27190.8065,-0.00021,-0.00017,0.00785,279.08657,,0.0,-0.00152,-0.00467,21.39684
5195.09483,-857.5356,-422.594,-27190.80647,-0.00012,-3e-05,0.00713,278.87878,,0.0,-0.00152,-0.00467,21.39685
5195.10483,-857.536,-422.59347,-27190.8065,5e-05,7e-05,0.00672,279.11691,,0.0,-0.0015,-0.00466,21.39686
5195.11483,-857.536,-422.59353,-27190.80647,-8e-05,-0.00032,0.00592,278.87519,,0.0,-0.00153,-0.00468,21.39687
5195.12483,-857.5354,-422.59457,-27190.806,0.00033,-0.00025,0.00592,279.04892,,0.0,-0.00151,-0.00464,21.39685
5195.13483,-857.53557,-422.59447,-27190.8055,9e-05,0.00018,0.00501,278.92267,,0.0,-0.00154,-0.00465,21.39694
5195.14483,-857.5354,-422.59343,-27190.805,-0.0003,0.00011,0.00467,278.82122,,0.0,-0.0015,-0.00468,21.39692
5195.15483,-857.535,-422.59353,-27190.805,7e-05,-0.00042,0.00462,279.12685,,0.0,-0.00149,-0.00469,21.39676
5195.16483,-857.5356,-422.594,-27190.805,-0.00012,2e-05,0.00361,278.76968,,0.0,-0.0015,-0.00468,21.39672
5195.17483,-857.53543,-422.59347,-27190.805,-7e-05,8e-05,0.00363,278.99233,,0.0,-0.0015,-0.00469,21.39685
5195.18483,-857.53553,-422.593,-27190.8055,0.00015,-0.00023,0.00334,279.0123,,0.0,-0.0015,-0.00469,21.39697
5195.19483,-857.536,-422.593,-27190.80547,-0.00025,-9e-05,0.00271,278.79306,,0.0,-0.00151,-0.00469,21.39687
5195.20483,-857.536,-422.593,-27190.806,-3e-05,-0.00011,0.00281,279.11357,,0.0,-0.00148,-0.0047,21.39689
5195.21483,-857.53543,-422.593,-27190.807,-0.0001,5e-05,0.00185,278.76755,,0.0,-0.00149,-0.00467,21.39682
5195.22483,-857.5355,-422.59357,-27190.80647,-0.00028,0.00019,0.00213,278.95119,,0.0,-0.0015,-0.00468,21.39685
5195.23483,-857.536,-422.59347,-27190.8055,-0.00023,-0.00011,0.00195,279.06427,,0.0,-0.0015,-0.00468,21.39689
5195.24483,-857.536,-422.59353,-27190.805,8e-05,-0.00013,0.001,278.74325,,0.0,-0.00151,-0.00465,21.39692
5195.25483,-857.5354,-422.59453,-27190.805,0.00038,-0.00023,0.00136,279.08307,,0.0,-0.00149,-0.0047,21.39695
5195.26483,-857.535,-422.59393,-27190.80553,1e-05,0.00024,0.00073,278.8192,,0.0,-0.00152,-0.00471,21.39685
5195.27483,-857.535,-422.593,-27190.8055,-7e-05,-2e-05,0.00083,278.93587,,0.0,-0.00151,-0.00468,21.39676
5195.28483,-857.53443,-422.59247,-27190.8055,2e-05,-0.00044,0.00075,279.02473,,0.0,-0.00146,-0.00469,21.39695
5195.29483,-857.534,-422.593,-27190.806,-2e-05,0.00024,0.0002,278.77713,,0.0,-0.00152,-0.00469,21.39697
5195.30483,-857.534,-422.594,-27190.806,-3e-05,0.00019,0.0006,279.11601,,0.0,-0.0015,-0.00468,21.39683
5195.31483,-857.534,-422.594,-27190.806,0.00043,-0.00014,-0.00025,278.79441,,0.0,-0.00151,-0.00471,21.39689
5195.32483,-857.534,-422.59343,-27190.806,-0.00023,0.00014,0.00043,279.07807,,0.0,-0.0015,-0.00469,21.39689
5195.33483,-857.53457,-422.593,-27190.806,-3e-05,0.00019,0.00017,279.0817,,0.0,-0.00151,-0.00469,21.39681
5195.34483,-857.535,-422.593,-27190.806,-0.00013,-0.00044,-0.00035,278.76115,,0.0,-0.00153,-0.00467,21.39679
5195.35483,-857.535,-422.593,-27190.8065,-0.00043,-0.00017,0.00056,279.20763,,0.0,-0.00151,-0.00468,21.39679
5195.36483,-857.53443,-422.593,-27190.8065,-0.00025,-4e-05,-0.00015,278.9075,,0.0,-0.00153,-0.0047,21.39691
5195.37483,-857.534,-422.59357,-27190.806,-7e-05,0.00018,3e-05,278.98416,,0.0,-0.00154,-0.0047,21.39686
5195.38483,-857.534,-422.594,-27190.806,0.00035,-1e-05,0.00023,279.14236,,0.0,-0.00152,-0.00471,21.39688
5195.39483,-857.5346,-422.59343,-27190.80653,0.00028,-7e-05,-7e-05,278.86994,,0.0,-0.00153,-0.0047,21.39701
5195.40483,-857.53557,-422.593,-27190.8065,0.00011,0.00011,0.00057,279.20377,,0.0,-0.00152,-0.00469,21.3968
5195.41483,-857.5354,-422.59353,-27190.806,0.0002,-0.00021,0.00023,279.00393,,0.0,-0.00148,-0.0047,21.39687
5195.42483,-857.5356,-422.59343,-27190.8055,-2e-05,6e-05,0.00034,279.02336,,0.0,-0.00151,-0.0047,21.39686
5195.43483,-857.5354,-422.59353,-27190.80553,-0.00026,0.00028,0.00081,279.22592,,0.0,-0.00151,-0.0047,21.39694
5195.44483,-857.53443,-422.59453,-27190.8065,-1e-05,-0.00046,0.00025,278.9415,,0.0,-0.00153,-0.0047,21.39691
5195.45483,-857.53453,-422.59443,-27190.8065,-0.00031,0.00021,0.0011,279.33778,,0.0,-0.00153,-0.00471,21.39693
5195.46483,-857.53443,-422.594,-27190.806,0.0,-0.00014,0.00067,279.00419,,0.0,-0.00152,-0.0047,21.39692
5195.47483,-857.534,-422.594,-27190.806,0.00016,-0.0002,0.00147,279.25354,,0.0,-0.00151,-0.0047,21.39686
5195.48483,-857.534,-422.59347,-27190.8055,9e-05,-9e-05,0.00169,279.26909,,0.0,-0.00152,-0.00468,21.39696
5195.49483,-857.534,-422.59357,-27190.8055,-2e-05,0.00011,0.00136,279.0528,,0.0,-0.0015,-0.0047,21.39695
5195.50483,-857.534,-422.59457,-27190.806,-5e-05,0.00038,0.00229,279.38928,,0.0,-0.00149,-0.00472,21.39683
5195.51483,-857.534,-422.5945,-27190.806,-2e-05,-0.00014,0.00203,279.12286,,0.0,-0.00147,-0.00471,21.39695
5195.52483,-857.534,-422.59457,-27190.806,4e-05,-5e-05,0.0026,279.2646,,0.0,-0.00147,-0.00471,21.39695
5195.53483,-857.53457,-422.59447,-27190.806,-5e-05,0.00034,0.00326,279.50856,,0.0,-0.00152,-0.00471,21.39692
5195.54483,-857.535,-422.594,-27190.806,0.0003,-0.0003,0.00285,279.14823,,0.0,-0.00154,-0.00471,21.39688
5195.55483,-857.5344,-422.59513,-27190.80547,0.0001,-0.0,0.00379,279.44436,,0.0,-0.0015,-0.00473,21.39692
5195.56483,-857.53457,-422.59547,-27190.8055,-0.00044,0.00039,0.00399,279.33356,,0.0,-0.00152,-0.00471,21.39683
5195.57483,-857.5344,-422.595,-27190.80547,8e-05,-0.0002,0.00451,279.43339,,0.0,-0.00152,-0.00475,21.39692
5195.58483,-857.53453,-422.59393,-27190.8045,-0.00017,0.00014,0.00486,279.48583,,0.0,-0.00151,-0.0047,21.39683
5195.59483,-857.5355,-422.59413,-27190.80453,-0.00023,-6e-05,0.00502,279.35297,,0.0,-0.0015,-0.00471,21.39694
5195.60483,-857.536,-422.595,-27190.805,0.00012,-0.0002,0.00595,279.66044,,0.0,-0.00149,-0.0047,21.39698
5195.61483,-857.53543,-422.59553,-27190.805,0.0002,-3e-05,0.00589,279.40465,,0.0,-0.00147,-0.00472,21.39694
5195.62483,-857.535,-422.59543,-27190.80553,-3e-05,1e-05,0.00699,279.63923,,0.0,-0.00148,-0.0047,21.39703
5195.63483,-857.5355,-422.59557,-27190.806,0.0001,0.00028,0.00737,279.70957,,0.0,-0.00152,-0.00472,21.39695
5195.64483,-857.536,-422.59547,-27190.8055,9e-05,-0.00025,0.00716,279.39403,,0.0,-0.00151,-0.00474,21.39689
5195.65483,-857.536,-422.59557,-27190.80553,-7e-05,-9e-05,0.00871,279.83431,,0.0,-0.0015,-0.00471,21.39704
5195.66483,-857.536,-422.596,-27190.806,-0.00029,0.00032,0.00888,279.65707,,0.0,-0.00152,-0.00468,21.39701
5195.67483,-857.536,-422.596,-27190.806,0.00025,-0.00034,0.00946,279.74584,,0.0,-0.00149,-0.0047,21.3969
5195.68483,-857.5354,-422.59547,-27190.80547,7e-05,3e-05,0.00996,279.79107,,0.0,-0.00148,-0.00467,21.39692
5195.69483,-857.5356,-422.595,-27190.805,-0.00017,1e-05,0.01054,279.69531,,0.0,-0.00148,-0.00469,21.39694
5195.70483,-857.53543,-422.595,-27190.805,8e-05,-0.00021,0.01172,280.01547,,0.0,-0.0015,-0.00469,21.39696
5195.71483,-857.535,-422.59447,-27190.805,-0.00014,-3e-05,0.01197,279.78708,,0.0,-0.00151,-0.00466,21.39702
5195.72483,-857.5356,-422.59343,-27190.805,-0.00025,6e-05,0.01284,279.98589,,0.0,-0.00151,-0.00468,21.39694
5195.73483,-857.536,-422.59353,-27190.8055,0.00031,6e-05,0.01333,279.9354,,0.0,-0.00151,-0.00468,21.39696
5195.74483,-857.5366,-422.59457,-27190.8055,0.00011,9e-05,0.0139,279.86808,,0.0,-0.00151,-0.00466,21.39691
5195.75483,-857.53643,-422.595,-27190.805,-0.00018,0.00012,0.01555,280.29853,,0.0,-0.00153,-0.00468,21.39697
5195.76483,-857.536,-422.59447,-27190.8055,-0.00011,0.00014,0.01531,279.96596,,0.0,-0.00152,-0.00466,21.39689
5195.77483,-857.536,-422.59457,-27190.806,0.00013,-0.00012,0.01638,280.09019,,0.0,-0.0015,-0.00471,21.39691
5195.78483,-857.536,-422.595,-27190.8055,7e-05,5e-05,0.01758,280.32997,,0.0,-0.00149,-0.00469,21.39684
5195.79483,-857.536,-422.59387,-27190.8055,-5e-05,0.00037,0.01781,280.07901,,0.0,-0.00152,-0.00469,21.39691
5195.80483,-857.536,-422.59407,-27190.806,0.00028,-0.00012,0.01922,280.39792,,0.0,-0.0015,-0.00466,21.39688
5195.81483,-857.536,-422.595,-27190.806,-2e-05,0.0001,0.01975,280.23701,,0.0,-0.00148,-0.00468,21.3968
5195.82483,-857.536,-422.595,-27190.80547,-0.00011,0.00042,0.02094,280.42161,,0.0,-0.00149,-0.00468,21.39679
5195.83483,-857.53547,-422.595,-27190.80613,0.00049,-0.00036,0.02155,280.4443,,0.0,-0.00149,-0.0047,21.39698
