Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um]
3.0,3.0,49.15948,15478.226,-357.90699,-422.16102,-27143.53,0.00036,-0.0005,49.2822,266.91522,,0.0,-0.00149,-0.00455,22.87362,54.23211
3.0,3.0,49.24661,15478.231,-357.9061,-422.16194,-27143.52915,0.00013,-0.00019,49.3688,266.08537,,0.0,-0.00145,-0.00456,22.8736,54.31925
3.0,3.0,49.32806,15478.236,-357.906,-422.162,-27143.529,0.00021,0.00028,49.45004,265.75942,,0.0,-0.0015,-0.00457,22.87356,54.4007
3.0,3.0,49.40124,15478.241,-357.906,-422.16115,-27143.529,0.00039,-0.0002,49.52248,264.61291,,0.0,-0.00146,-0.00456,22.87359,54.47388
3.0,3.0,49.46714,15478.246,-357.906,-422.16102,-27143.52901,0.00024,-0.00069,49.58741,263.11607,,0.0,-0.0015,-0.00453,22.87344,54.53977
3.0,3.0,49.52858,15478.251,-357.906,-422.16194,-27143.5299,0.00024,0.00018,49.64835,262.32969,,0.0,-0.00146,-0.00454,22.87361,54.60121
3.0,3.0,49.58504,15478.256,-357.90596,-422.16199,-27143.53,0.00045,-2e-05,49.70419,261.37195,,0.0,-0.00148,-0.00455,22.87354,54.65768
3.0,3.0,49.63466,15478.261,-357.90504,-422.1611,-27143.53,6e-05,-0.00042,49.7527,259.63887,,0.0,-0.00148,-0.00455,22.8736,54.7073
3.0,3.0,49.68055,15478.266,-357.90504,-422.16101,-27143.53,-0.00019,-0.0001,49.7979,258.56733,,0.0,-0.0015,-0.00457,22.87357,54.75319
3.0,3.0,49.7237,15478.271,-357.90687,-422.1619,-27143.53,-8e-05,0.00027,49.84062,257.90315,,0.0,-0.00145,-0.00456,22.87361,54.79633
3.0,3.0,49.76082,15478.276,-357.90698,-422.16199,-27143.53,-0.00011,-0.00047,49.87669,256.26937,,0.0,-0.00147,-0.00457,22.87354,54.83346
3.0,3.0,49.79471,15478.281,-357.90606,-422.1611,-27143.53,-0.00026,-0.00068,49.90975,254.97926,,0.0,-0.0015,-0.00457,22.87354,54.86735
3.0,3.0,49.82709,15478.286,-357.906,-422.161,-27143.53,-3e-05,2e-05,49.94179,254.45898,,0.0,-0.00146,-0.00453,22.87372,54.89973
3.0,3.0,49.85519,15478.291,-357.906,-422.161,-27143.53,8e-05,-9e-05,49.96907,253.17967,,0.0,-0.00148,-0.00456,22.87361,54.92783
3.0,3.0,49.87993,15478.296,-357.906,-422.16102,-27143.53,-0.00025,-0.00037,49.99292,251.79308,,0.0,-0.0015,-0.00455,22.87359,54.95257
3.0,3.0,49.90374,15478.301,-357.906,-422.1628,-27143.52915,-0.00011,0.00011,50.01636,251.22356,,0.0,-0.00145,-0.00454,22.87365,54.97637
3.0,3.0,49.92497,15478.306,-357.906,-422.16299,-27143.529,-0.0001,-0.0,50.03704,250.37015,,0.0,-0.0015,-0.00454,22.87365,54.9976
3.0,3.0,49.94268,15478.311,-357.906,-422.1621,-27143.52985,-0.00028,-3e-05,50.05383,248.94713,,0.0,-0.00151,-0.00456,22.87352,55.01531
3.0,3.0,49.95978,15478.316,-357.90602,-422.16199,-27143.53,-0.00014,-0.00024,50.07052,248.29664,,0.0,-0.00151,-0.00456,22.87362,55.03242
3.0,3.0,49.97597,15478.321,-357.90694,-422.1611,-27143.52915,-0.00026,0.00016,50.08643,247.87527,,0.0,-0.00148,-0.00455,22.8737,55.0486
3.0,3.0,49.98859,15478.326,-357.907,-422.16101,-27143.529,-0.0006,-0.00037,50.09818,246.51822,,0.0,-0.0015,-0.00453,22.87363,55.06122
3.0,3.0,50.00044,15478.331,-357.907,-422.1619,-27143.529,-0.00046,-0.00023,50.10949,245.6793,,0.0,-0.00148,-0.00457,22.87362,55.07308
3.0,3.0,50.01251,15478.336,-357.90698,-422.16199,-27143.529,-0.0005,0.00018,50.12147,245.54172,,0.0,-0.00148,-0.00458,22.87372,55.08514
3.0,3.0,50.02194,15478.341,-357.90606,-422.1611,-27143.529,-0.00046,-0.00018,50.13029,244.58559,,0.0,-0.00144,-0.00452,22.87374,55.09458
3.0,3.0,50.02968,15478.346,-357.906,-422.16098,-27143.52901,-0.00045,-0.0006,50.13736,243.54909,,0.0,-0.00149,-0.00453,22.87376,55.10231
3.0,3.0,50.03833,15478.351,-357.90515,-422.16006,-27143.5299,6e-05,8e-05,50.14592,243.40264,,0.0,-0.00146,-0.00456,22.87374,55.11096
3.0,3.0,50.04537,15478.356,-357.905,-422.16004,-27143.52999,0.00015,0.00017,50.1526,242.84802,,0.0,-0.00149,-0.00455,22.87376,55.118
3.0,3.0,50.05012,15478.361,-357.905,-422.16187,-27143.5291,6e-05,-0.00013,50.15663,241.7215,,0.0,-0.00148,-0.00453,22.87369,55.12276
3.0,3.0,50.0558,15478.366,-357.90507,-422.16199,-27143.529,0.00032,1e-05,50.16215,241.4684,,0.0,-0.00147,-0.00454,22.87358,55.12844
3.0,3.0,50.06153,15478.371,-357.90693,-422.1611,-27143.52985,0.00048,0.00044,50.16781,241.36992,,0.0,-0.00151,-0.0045,22.87355,55.13417
3.0,3.0,50.06486,15478.376,-357.90699,-422.161,-27143.53,0.0002,-0.0002,50.17049,240.35146,,0.0,-0.00154,-0.00455,22.8735,55.1375
3.0,3.0,50.06765,15478.381,-357.9061,-422.161,-27143.53085,0.00043,-0.00032,50.1729,239.76754,,0.0,-0.00147,-0.00452,22.87364,55.14029
3.0,3.0,50.07138,15478.386,-357.906,-422.16102,-27143.53099,0.00062,-3e-05,50.17664,239.78837,,0.0,-0.00148,-0.00453,22.87374,55.14402
3.0,3.0,50.07364,15478.391,-357.906,-422.16194,-27143.5301,0.00031,-2e-05,50.17842,239.04929,,0.0,-0.00149,-0.00455,22.87354,55.14627
3.0,3.0,50.07521,15478.396,-357.90601,-422.162,-27143.53,-0.00011,-0.00026,50.17957,238.38854,,0.0,-0.00151,-0.00453,22.87366,55.14784
3.0,3.0,50.07792,15478.401,-357.90771,-422.162,-27143.53,0.0001,0.00015,50.18234,238.48349,,0.0,-0.00152,-0.00454,22.87375,55.15056
3.0,3.0,50.07916,15478.406,-357.90796,-422.16201,-27143.53,0.00045,0.00021,50.18324,237.95981,,0.0,-0.0015,-0.00457,22.87357,55.15179
3.0,3.0,50.07934,15478.411,-357.90613,-422.1629,-27143.53,-8e-05,-0.00026,50.18288,237.10843,,0.0,-0.00149,-0.00456,22.87339,55.15198
3.0,3.0,50.08103,15478.416,-357.90596,-422.16298,-27143.53,-5e-05,-0.00021,50.18462,237.1933,,0.0,-0.0015,-0.00457,22.87346,55.15367
3.0,3.0,50.08233,15478.421,-357.90504,-422.1612,-27143.53,0.00015,6e-05,50.18588,237.13928,,0.0,-0.00152,-0.00452,22.8735,55.15496
3.0,3.0,50.08133,15478.426,-357.90501,-422.161,-27143.53002,0.0001,-0.00018,50.18422,236.10039,,0.0,-0.00146,-0.00451,22.87355,55.15396
3.0,3.0,50.08116,15478.431,-357.9059,-422.16185,-27143.53094,9e-05,-0.00012,50.18387,235.81953,,0.0,-0.00147,-0.00456,22.87368,55.15379
3.0,3.0,50.08293,15478.436,-357.90604,-422.16198,-27143.531,1e-05,4e-05,50.18588,236.19932,,0.0,-0.00144,-0.00452,22.87371,55.15557
3.0,3.0,50.08221,15478.441,-357.90696,-422.16106,-27143.531,2e-05,-9e-05,50.18473,235.52595,,0.0,-0.00145,-0.0045,22.87342,55.15485
3.0,3.0,50.08097,15478.446,-357.907,-422.16102,-27143.531,9e-05,-0.00012,50.18306,234.86206,,0.0,-0.00148,-0.00449,22.87371,55.15361
3.0,3.0,50.08162,15478.451,-357.907,-422.16194,-27143.531,0.00015,0.00022,50.18389,235.12783,,0.0,-0.00149,-0.0045,22.87357,55.15426
3.0,3.0,50.08117,15478.456,-357.907,-422.162,-27143.531,0.00012,-0.00017,50.1832,234.77134,,0.0,-0.00154,-0.00452,22.87353,55.15381
3.0,3.0,50.0796,15478.461,-357.907,-422.162,-27143.531,-0.00011,6e-05,50.18118,234.05977,,0.0,-0.00149,-0.00452,22.87349,55.15224
3.0,3.0,50.07965,15478.466,-357.90696,-422.16199,-27143.531,-6e-05,0.00028,50.18134,234.22453,,0.0,-0.0015,-0.00452,22.87367,55.15229
3.0,3.0,50.07949,15478.471,-357.90604,-422.1611,-27143.531,-0.00021,-9e-05,50.18112,234.1413,,0.0,-0.00148,-0.00452,22.87371,55.15212
3.0,3.0,50.07755,15478.476,-357.90601,-422.161,-27143.531,-0.00034,-0.00031,50.1787,233.40886,,0.0,-0.00153,-0.00454,22.87354,55.15018
3.0,3.0,50.0768,15478.481,-357.9069,-422.161,-27143.53015,-0.00021,7e-05,50.17791,233.34433,,0.0,-0.00146,-0.00451,22.87355,55.14943
3.0,3.0,50.07679,15478.486,-357.90693,-422.161,-27143.53001,0.00013,0.0001,50.17802,233.52152,,0.0,-0.0015,-0.00453,22.8735,55.14943
3.0,3.0,50.0751,15478.491,-357.90507,-422.161,-27143.5309,-0.00027,0.0001,50.17588,232.82886,,0.0,-0.00149,-0.00453,22.87358,55.14774
3.0,3.0,50.07348,15478.496,-357.90504,-422.161,-27143.53099,-0.0004,-0.00025,50.17404,232.47218,,0.0,-0.00149,-0.00449,22.87365,55.14612
3.0,3.0,50.07376,15478.501,-357.90596,-422.161,-27143.5301,-6e-05,0.00015,50.17457,232.87134,,0.0,-0.00147,-0.00452,22.87364,55.1464
3.0,3.0,50.07256,15478.506,-357.90604,-422.161,-27143.53001,-6e-05,-0.00032,50.17311,232.47242,,0.0,-0.00148,-0.0045,22.87363,55.14519
3.0,3.0,50.07049,15478.511,-357.90696,-422.161,-27143.5309,-8e-05,-0.0004,50.17064,231.84478,,0.0,-0.00147,-0.00455,22.8737,55.14313
3.0,3.0,50.07026,15478.516,-357.90698,-422.161,-27143.53099,0.00012,0.00017,50.17062,232.17044,,0.0,-0.00145,-0.00453,22.87353,55.14289
3.0,3.0,50.0695,15478.521,-357.90606,-422.161,-27143.52929,0.0004,0.00026,50.16981,232.09224,,0.0,-0.00149,-0.00451,22.87364,55.14214
3.0,3.0,50.06741,15478.526,-357.90607,-422.16102,-27143.52902,0.0003,0.00011,50.16726,231.38012,,0.0,-0.00146,-0.00455,22.87381,55.14005
3.0,3.0,50.06675,15478.531,-357.90793,-422.16194,-27143.5308,0.00049,0.00039,50.16668,231.49862,,0.0,-0.00149,-0.00455,22.87362,55.13939
3.0,3.0,50.06628,15478.536,-357.90796,-422.162,-27143.531,0.0007,0.00019,50.16627,231.5975,,0.0,-0.00146,-0.00454,22.87356,55.13891
3.0,3.0,50.06435,15478.541,-357.90613,-422.162,-27143.531,0.00032,-0.00035,50.16394,230.9725,,0.0,-0.00149,-0.00451,22.87354,55.13698
3.0,3.0,50.06338,15478.546,-357.906,-422.162,-27143.531,0.00014,-0.00028,50.16295,230.94161,,0.0,-0.0015,-0.00454,22.87369,55.13601
3.0,3.0,50.06296,15478.551,-357.906,-422.162,-27143.53015,0.00021,0.00048,50.16264,231.12485,,0.0,-0.00149,-0.00455,22.87363,55.13559
3.0,3.0,50.06129,15478.556,-357.90602,-422.16199,-27143.53,0.00017,7e-05,50.16066,230.6267,,0.0,-0.00148,-0.0045,22.87396,55.13393
3.0,3.0,50.05996,15478.561,-357.90694,-422.1611,-27143.53,-0.00032,-4e-05,50.15915,230.3466,,0.0,-0.00145,-0.00456,22.87369,55.1326
3.0,3.0,50.05972,15478.566,-357.907,-422.161,-27143.53,3e-05,0.00038,50.15911,230.65727,,0.0,-0.00146,-0.00453,22.87356,55.13236
3.0,3.0,50.05862,15478.571,-357.907,-422.161,-27143.53085,0.00031,-0.0001,50.15785,230.41882,,0.0,-0.00143,-0.00454,22.87379,55.13126
3.0,3.0,50.05673,15478.576,-357.90696,-422.16101,-27143.53099,8e-05,-0.0004,50.15559,229.83996,,0.0,-0.00144,-0.00453,22.87364,55.12937
3.0,3.0,50.05643,15478.581,-357.90604,-422.1619,-27143.5301,9e-05,-0.00035,50.15547,230.12478,,0.0,-0.00145,-0.00451,22.87361,55.12906
3.0,3.0,50.05623,15478.586,-357.906,-422.16198,-27143.53,4e-05,0.00018,50.15539,230.29275,,0.0,-0.00142,-0.00455,22.87352,55.12887
3.0,3.0,50.05404,15478.591,-357.906,-422.16106,-27143.53,-0.00022,-0.00025,50.15268,229.50308,,0.0,-0.00145,-0.00448,22.87369,55.12667
3.0,3.0,50.05293,15478.596,-357.90604,-422.16101,-27143.53,-0.00033,-0.00014,50.15156,229.48997,,0.0,-0.00142,-0.00457,22.87364,55.12556
3.0,3.0,50.05314,15478.601,-357.90696,-422.1619,-27143.53,-0.00015,0.00061,50.15203,229.88832,,0.0,-0.00143,-0.00454,22.87371,55.12577
3.0,3.0,50.05178,15478.606,-357.907,-422.16199,-27143.53,-8e-05,-0.00031,50.15034,229.37226,,0.0,-0.00146,-0.00454,22.87356,55.12441
3.0,3.0,50.05048,15478.611,-357.907,-422.1611,-27143.53085,0.00013,-0.00033,50.14887,229.10789,,0.0,-0.00147,-0.00454,22.8737,55.12312
3.0,3.0,50.05049,15478.616,-357.907,-422.161,-27143.531,0.00024,0.00015,50.14912,229.47473,,0.0,-0.0015,-0.00455,22.87368,55.12313
3.0,3.0,50.04946,15478.621,-357.907,-422.161,-27143.531,0.0002,3e-05,50.14789,229.16977,,0.0,-0.00148,-0.00453,22.87368,55.1221
3.0,3.0,50.04784,15478.626,-357.90696,-422.16102,-27143.53099,-8e-05,8e-05,50.14597,228.71037,,0.0,-0.00148,-0.00456,22.87353,55.12048
3.0,3.0,50.04771,15478.631,-357.90604,-422.16194,-27143.5301,-3e-05,0.00015,50.14605,229.03352,,0.0,-0.00146,-0.00453,22.87359,55.12034
3.0,3.0,50.04731,15478.636,-357.906,-422.162,-27143.53,0.00039,0.00034,50.14562,228.99329,,0.0,-0.00149,-0.00454,22.87342,55.11995
3.0,3.0,50.04566,15478.641,-357.906,-422.162,-27143.53,0.0002,-0.00012,50.14363,228.44725,,0.0,-0.00148,-0.00452,22.87353,55.1183
3.0,3.0,50.045,15478.646,-357.906,-422.16198,-27143.53,7e-05,-0.00064,50.14303,228.5607,,0.0,-0.00149,-0.00455,22.87374,55.11763
3.0,3.0,50.04499,15478.651,-357.906,-422.16106,-27143.53085,0.00026,0.00033,50.14318,228.79711,,0.0,-0.00148,-0.00452,22.87374,55.11763
3.0,3.0,50.04368,15478.656,-357.906,-422.161,-27143.531,0.00014,4e-05,50.14155,228.28693,,0.0,-0.00149,-0.00452,22.8737,55.11632
3.0,3.0,50.04265,15478.661,-357.906,-422.161,-27143.531,-2e-05,-0.00019,50.14038,228.08594,,0.0,-0.00144,-0.00458,22.87368,55.11528
3.0,3.0,50.04266,15478.666,-357.90604,-422.16102,-27143.531,-2e-05,0.00046,50.14066,228.50755,,0.0,-0.0015,-0.00458,22.87358,55.1153
3.0,3.0,50.04178,15478.671,-357.90696,-422.16194,-27143.531,0.00011,0.00016,50.13958,228.18733,,0.0,-0.00148,-0.0045,22.87364,55.11442
3.0,3.0,50.04043,15478.676,-357.907,-422.16199,-27143.531,-0.0001,-0.00029,50.13795,227.75123,,0.0,-0.00146,-0.00456,22.87369,55.11307
3.0,3.0,50.04051,15478.681,-357.907,-422.1611,-27143.531,0.00012,-0.00031,50.13826,228.11072,,0.0,-0.00143,-0.00456,22.87361,55.11315
3.0,3.0,50.0402,15478.686,-357.90696,-422.16099,-27143.531,-9e-05,-0.00013,50.13792,228.06106,,0.0,-0.00147,-0.00455,22.87364,55.11284
3.0,3.0,50.03845,15478.691,-357.90513,-422.1601,-27143.531,-0.00022,0.00022,50.13581,227.50566,,0.0,-0.00149,-0.00458,22.87373,55.11108
3.0,3.0,50.03831,15478.696,-357.90502,-422.16,-27143.531,-1e-05,-0.00024,50.13581,227.71515,,0.0,-0.0015,-0.00457,22.8736,55.11095
3.0,3.0,50.03846,15478.701,-357.90594,-422.16,-27143.531,0.00013,-0.00018,50.13608,227.91084,,0.0,-0.00149,-0.00455,22.87355,55.1111
3.0,3.0,50.03694,15478.706,-357.906,-422.16002,-27143.531,0.00029,0.0001,50.13422,227.38228,,0.0,-0.00149,-0.00455,22.87369,55.10958
3.0,3.0,50.03625,15478.711,-357.90685,-422.16094,-27143.531,0.00044,-0.0001,50.13349,227.32301,,0.0,-0.00145,-0.00452,22.87368,55.10888
3.0,3.0,50.03652,15478.716,-357.90698,-422.161,-27143.531,0.00047,-0.0002,50.13399,227.67124,,0.0,-0.00146,-0.00455,22.87353,55.10916
3.0,3.0,50.03563,15478.721,-357.90606,-422.161,-27143.53015,0.00014,0.00016,50.13286,227.31292,,0.0,-0.00147,-0.00454,22.87377,55.10827
3.0,3.0,50.03437,15478.726,-357.906,-422.16102,-27143.53001,4e-05,0.00014,50.13139,226.97911,,0.0,-0.00146,-0.00453,22.87368,55.10701
3.0,3.0,50.03495,15478.731,-357.906,-422.16194,-27143.5309,0.00034,9e-05,50.13224,227.40531,,0.0,-0.00148,-0.00454,22.87362,55.10759
3.0,3.0,50.03458,15478.736,-357.906,-422.16196,-27143.531,0.00037,-8e-05,50.13179,227.27979,,0.0,-0.00153,-0.00451,22.87366,55.10722
3.0,3.0,50.03291,15478.741,-357.906,-422.16013,-27143.531,0.0002,9e-05,50.12976,226.72279,,0.0,-0.00145,-0.00453,22.8735,55.10555
3.0,3.0,50.03291,15478.746,-357.90598,-422.16001,-27143.531,0.00026,7e-05,50.12995,226.99981,,0.0,-0.00151,-0.00453,22.87376,55.10555
3.0,3.0,50.03313,15478.751,-357.90506,-422.1609,-27143.53015,0.00012,-0.00027,50.13028,227.1723,,0.0,-0.00146,-0.00455,22.87387,55.10577
3.0,3.0,50.03189,15478.756,-357.90507,-422.16101,-27143.53,-8e-05,-0.00035,50.12865,226.57649,,0.0,-0.00146,-0.00453,22.87364,55.10453
3.0,3.0,50.03112,15478.761,-357.90693,-422.1619,-27143.53,6e-05,0.00071,50.12789,226.58684,,0.0,-0.0015,-0.0045,22.87365,55.10376
3.0,3.0,50.03204,15478.766,-357.907,-422.16199,-27143.53,0.00015,0.00013,50.12911,227.05732,,0.0,-0.00147,-0.00453,22.87354,55.10468
3.0,3.0,50.0308,15478.771,-357.907,-422.1611,-27143.53085,0.00044,-0.00058,50.12754,226.54226,,0.0,-0.0015,-0.00455,22.87367,55.10344
3.0,3.0,50.02986,15478.776,-357.907,-422.161,-27143.53099,0.00044,0.00019,50.12644,226.29473,,0.0,-0.00153,-0.00452,22.87368,55.10249
3.0,3.0,50.03046,15478.781,-357.907,-422.161,-27143.5301,0.00045,0.00038,50.12733,226.74152,,0.0,-0.0015,-0.00454,22.87366,55.1031
3.0,3.0,50.02999,15478.786,-357.907,-422.161,-27143.53001,0.00027,-0.00018,50.12674,226.56015,,0.0,-0.00147,-0.00457,22.87367,55.10262
3.0,3.0,50.02865,15478.791,-357.907,-422.161,-27143.53171,0.00014,-0.00041,50.12508,226.06269,,0.0,-0.00147,-0.00453,22.87364,55.10129
3.0,3.0,50.0289,15478.796,-357.907,-422.161,-27143.532,0.00021,0.00035,50.12555,226.40454,,0.0,-0.0015,-0.00451,22.87339,55.10154
3.0,3.0,50.02893,15478.801,-357.907,-422.161,-27143.53115,0.00035,0.00031,50.12565,226.51317,,0.0,-0.0015,-0.00454,22.8737,55.10156
3.0,3.0,50.02784,15478.806,-357.90699,-422.161,-27143.53101,-5e-05,-0.00091,50.12424,226.01039,,0.0,-0.00145,-0.00454,22.87369,55.10048
3.0,3.0,50.0273,15478.811,-357.9061,-422.161,-27143.5319,0.00016,-0.00011,50.12371,226.03566,,0.0,-0.00154,-0.00452,22.87359,55.09994
3.0,3.0,50.02796,15478.816,-357.906,-422.16102,-27143.53199,0.00019,0.00046,50.12459,226.36572,,0.0,-0.00152,-0.00452,22.8737,55.1006
3.0,3.0,50.02708,15478.821,-357.906,-422.16194,-27143.5311,-0.00014,-0.00046,50.12342,225.91751,,0.0,-0.0015,-0.00452,22.87383,55.09972
3.0,3.0,50.02644,15478.826,-357.906,-422.162,-27143.531,-0.00012,-0.00034,50.12268,225.77089,,0.0,-0.0015,-0.00452,22.87365,55.09908
3.0,3.0,50.02687,15478.831,-357.906,-422.162,-27143.531,7e-05,0.00035,50.12333,226.11455,,0.0,-0.0015,-0.00455,22.87365,55.09951
3.0,3.0,50.02648,15478.836,-357.906,-422.16198,-27143.53101,-8e-05,-0.00015,50.12282,225.92527,,0.0,-0.00151,-0.00454,22.87373,55.09912
3.0,3.0,50.02543,15478.841,-357.90685,-422.16106,-27143.5319,2e-05,-0.00072,50.1215,225.50547,,0.0,-0.00148,-0.00451,22.8737,55.09807
3.0,3.0,50.02569,15478.846,-357.90696,-422.16099,-27143.532,0.00036,0.00038,50.122,225.87128,,0.0,-0.00148,-0.00455,22.87377,55.09833
3.0,3.0,50.02607,15478.851,-357.90604,-422.1601,-27143.532,-0.00021,0.00025,50.12242,225.93862,,0.0,-0.00145,-0.00451,22.87373,55.09871
3.0,3.0,50.02431,15478.856,-357.906,-422.16001,-27143.532,-9e-05,-0.00022,50.12024,225.28095,,0.0,-0.0015,-0.00453,22.87363,55.09695
3.0,3.0,50.02486,15478.861,-357.906,-422.1609,-27143.53115,5e-05,-0.00028,50.121,225.62229,,0.0,-0.0015,-0.00454,22.87347,55.0975
3.0,3.0,50.02529,15478.866,-357.90602,-422.161,-27143.531,-4e-05,0.00015,50.12158,225.84291,,0.0,-0.00148,-0.00456,22.87374,55.09793
3.0,3.0,50.02381,15478.871,-357.90694,-422.161,-27143.53185,5e-05,-0.00023,50.11971,225.25094,,0.0,-0.00143,-0.0045,22.87364,55.09644
3.0,3.0,50.02379,15478.876,-357.90696,-422.16098,-27143.532,4e-05,-0.00047,50.11975,225.34594,,0.0,-0.00151,-0.00451,22.87379,55.09642
3.0,3.0,50.02426,15478.881,-357.90604,-422.16006,-27143.532,0.00029,0.00043,50.12044,225.66964,,0.0,-0.00145,-0.00453,22.87374,55.0969
3.0,3.0,50.02344,15478.886,-357.906,-422.16001,-27143.532,5e-05,0.00034,50.11936,225.2735,,0.0,-0.00148,-0.00453,22.87373,55.09608
3.0,3.0,50.02273,15478.891,-357.906,-422.1609,-27143.532,-3e-05,-0.00042,50.11849,225.01886,,0.0,-0.00144,-0.00452,22.8736,55.09537
3.0,3.0,50.02335,15478.896,-357.90599,-422.16102,-27143.532,0.0003,5e-05,50.11938,225.44557,,0.0,-0.0014,-0.00452,22.87361,55.09598
3.0,3.0,50.02314,15478.901,-357.9051,-422.16194,-27143.532,0.00034,0.00045,50.11909,225.31274,,0.0,-0.0014,-0.00452,22.87368,55.09578
3.0,3.0,50.02196,15478.906,-357.90501,-422.16198,-27143.532,0.00037,-0.00048,50.11759,224.81292,,0.0,-0.00143,-0.00453,22.8737,55.0946
3.0,3.0,50.02245,15478.911,-357.9059,-422.16106,-27143.532,7e-05,-0.0004,50.11829,225.1541,,0.0,-0.00149,-0.00452,22.87364,55.09508
3.0,3.0,50.02284,15478.916,-357.906,-422.161,-27143.532,-6e-05,0.00021,50.1188,225.33278,,0.0,-0.00148,-0.00454,22.8737,55.09548
3.0,3.0,50.02158,15478.921,-357.906,-422.161,-27143.532,-0.00029,0.00016,50.11714,224.72053,,0.0,-0.00146,-0.00453,22.87377,55.09422
3.0,3.0,50.02123,15478.926,-357.90604,-422.161,-27143.532,-0.0001,0.00014,50.11687,224.83952,,0.0,-0.0015,-0.00451,22.87364,55.09386
3.0,3.0,50.02217,15478.931,-357.90787,-422.161,-27143.532,-0.00022,-0.00024,50.11806,225.2195,,0.0,-0.0015,-0.00452,22.87388,55.09481
3.0,3.0,50.02137,15478.936,-357.908,-422.161,-27143.532,-0.00037,-2e-05,50.11696,224.75341,,0.0,-0.00145,-0.00456,22.87372,55.09401
3.0,3.0,50.02073,15478.941,-357.908,-422.161,-27143.532,-0.00029,-0.00019,50.11621,224.58865,,0.0,-0.00146,-0.00452,22.87361,55.09337
3.0,3.0,50.02138,15478.946,-357.908,-422.16101,-27143.53199,-0.00025,-0.00058,50.11713,225.00719,,0.0,-0.00144,-0.00452,22.87372,55.09401
3.0,3.0,50.021,15478.951,-357.908,-422.1619,-27143.5311,-0.00024,0.00048,50.1166,224.78056,,0.0,-0.00143,-0.00452,22.87369,55.09363
3.0,3.0,50.02013,15478.956,-357.90796,-422.162,-27143.531,-0.0004,0.00018,50.11549,224.40546,,0.0,-0.00145,-0.00454,22.87362,55.09276
3.0,3.0,50.02046,15478.961,-357.90613,-422.162,-27143.531,-0.00015,3e-05,50.11602,224.71071,,0.0,-0.00145,-0.00454,22.87374,55.09309
3.0,3.0,50.02075,15478.966,-357.906,-422.16198,-27143.531,-2e-05,2e-05,50.11636,224.78692,,0.0,-0.00146,-0.00454,22.87358,55.09339
3.0,3.0,50.01967,15478.971,-357.906,-422.16106,-27143.531,5e-05,-0.00025,50.11495,224.27675,,0.0,-0.00147,-0.00452,22.87378,55.0923
3.0,3.0,50.01955,15478.976,-357.906,-422.16102,-27143.531,-0.0001,-5e-05,50.11492,224.4165,,0.0,-0.00146,-0.00453,22.87368,55.09219
3.0,3.0,50.02045,15478.981,-357.906,-422.16194,-27143.531,0.00011,-7e-05,50.11604,224.75361,,0.0,-0.00145,-0.00452,22.87373,55.09309
3.0,3.0,50.01957,15478.986,-357.906,-422.162,-27143.531,0.00017,-0.00025,50.11486,224.28595,,0.0,-0.00143,-0.00454,22.8735,55.09221
3.0,3.0,50.01901,15478.991,-357.90685,-422.162,-27143.531,0.00029,0.0003,50.11424,224.18551,,0.0,-0.00145,-0.00454,22.87372,55.09165
3.0,3.0,50.01984,15478.996,-357.907,-422.16198,-27143.531,0.00042,0.00019,50.11533,224.59816,,0.0,-0.00149,-0.00451,22.87371,55.09248
3.0,3.0,50.01945,15479.001,-357.907,-422.16106,-27143.531,0.00044,-0.00018,50.11476,224.32421,,0.0,-0.00149,-0.00453,22.87363,55.09209
3.0,3.0,50.01846,15479.006,-357.90696,-422.161,-27143.531,0.00047,-0.00029,50.11356,223.99896,,0.0,-0.00147,-0.00448,22.87356,55.0911
3.0,3.0,50.01913,15479.011,-357.90604,-422.161,-27143.53185,0.0005,-0.00017,50.11449,224.39335,,0.0,-0.00146,-0.00452,22.87376,55.09177
3.0,3.0,50.01922,15479.016,-357.906,-422.161,-27143.532,0.00027,-0.00013,50.11454,224.3431,,0.0,-0.00148,-0.00454,22.87362,55.09186
3.0,3.0,50.01815,15479.021,-357.906,-422.161,-27143.532,0.00057,0.00016,50.11317,223.87213,,0.0,-0.00148,-0.00455,22.87368,55.09078
3.0,3.0,50.01839,15479.026,-357.906,-422.161,-27143.532,0.00079,0.0001,50.11357,224.12883,,0.0,-0.0015,-0.00455,22.87368,55.09102
3.0,3.0,50.0189,15479.031,-357.906,-422.161,-27143.532,0.00063,0.0002,50.11421,224.31716,,0.0,-0.00152,-0.00454,22.87381,55.09154
3.0,3.0,50.01809,15479.036,-357.90604,-422.161,-27143.532,0.0003,-0.00015,50.1131,223.85849,,0.0,-0.00153,-0.00455,22.87368,55.09073
3.0,3.0,50.01792,15479.041,-357.90696,-422.161,-27143.532,0.00047,-4e-05,50.11294,223.87134,,0.0,-0.00151,-0.00456,22.87367,55.09055
3.0,3.0,50.01848,15479.046,-357.907,-422.161,-27143.53199,0.00051,0.00029,50.11371,224.19859,,0.0,-0.0015,-0.00456,22.87372,55.09112
3.0,3.0,50.01803,15479.051,-357.90615,-422.161,-27143.5311,0.00043,-0.00031,50.11305,223.85932,,0.0,-0.00146,-0.00456,22.87379,55.09067
