Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Indent Depth [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
0.0,2.0,0.00827,14551.82567,-857.86928,-422.19421,-27142.802,-0.00028,-0.00056,0.00872,-0.0166,,0.0,-0.00143,-0.00448,22.76728,22.17602,14551.84067,0.00246,0.004210249084249088,0.0003001929181929187,0.08271,0.015000000001236913,0.00026719218999999997,115682.89510158206,115682.89510158206,115608.15653189021,1606684507186777.5,0.9603457410025443
0.0,2.0,0.02815,14551.83067,-857.87,-422.195,-27142.802,-2e-05,0.00013,0.02862,0.00258,,0.0,-0.00143,-0.00449,22.76733,22.1959,14551.84567,0.01632,0.009779289377289375,0.0003001929181929187,0.11995,0.020000000000436557,0.00026600666,115169.61085240632,115169.61085240632,114789.96695667006,2142246009452479.2,0.9433632346738378
0.0,2.0,0.05295,14551.83567,-857.86972,-422.19521,-27142.80185,-8e-05,-0.00023,0.05342,0.00644,,0.0,-0.0014,-0.00446,22.76729,22.2207,14551.85067,0.01944,0.015648522588522583,0.0003001929181929187,0.16235,0.02500000000145519,0.00026407693,114334.11954121052,114334.11954121052,114007.19330693445,2677807511913017.0,0.9157201957480438
0.0,2.0,0.08225,14551.84067,-857.869,-422.196,-27142.801,-0.00032,-0.00042,0.08271,0.00246,,0.0,-0.00139,-0.00445,22.76742,22.24999,14551.85567,0.01071,0.021817948717948704,0.0003001929181929187,0.20769,0.030000000000654836,0.00026279434,113778.81242527894,113778.81242527894,113258.2506484382,3213369014178719.0,0.8973473221875801
0.0,2.0,0.11948,14551.84567,-857.869,-422.19572,-27142.80121,-0.00018,7e-05,0.11995,0.01632,,0.0,-0.00141,-0.00451,22.76734,22.28722,14551.86067,0.01974,0.028287567765567748,0.0003001929181929187,0.25934,0.03499999999985448,0.00026158009,113253.09363320985,113253.09363320985,112541.62526361179,3748930516444420.5,0.8799534069685364
0.0,2.0,0.16187,14551.85067,-857.869,-422.195,-27142.802,-0.0,-0.0001,0.16235,0.01944,,0.0,-0.00141,-0.0045,22.76732,22.32962,14551.86567,0.03489,0.03505737973137971,0.0003001929181929187,0.31689,0.040000000000873115,0.00025951736,112360.01895833673,112360.01895833673,111855.87145057906,4284492018904958.5,0.8504051667051822
0.0,2.0,0.20722,14551.85567,-857.869,-422.19521,-27142.802,-0.00036,-0.00018,0.20769,0.01071,,0.0,-0.00143,-0.00453,22.76747,22.37496,14551.87067,0.03413,0.042127384615384594,0.0003001929181929187,0.37661,0.04500000000007276,0.00025794263,111678.22760282102,111678.22760282102,111199.60846592922,4820053521170660.0,0.8278474396202459
0.0,2.0,0.25886,14551.86067,-857.869,-422.196,-27142.802,-9e-05,-0.00013,0.25934,0.01974,,0.0,-0.00141,-0.00452,22.7673,22.42661,14551.87567,0.04796,0.0494975824175824,0.0003001929181929187,0.44068,0.050000000001091394,0.00025688786999999996,111221.56122182631,111221.56122182631,110571.5176025666,5355615023631198.0,0.8127381902758445
0.0,2.0,0.31641,14551.86567,-857.869,-422.19579,-27142.802,-3e-05,0.00015,0.31689,0.03489,,0.0,-0.00141,-0.00453,22.76752,22.48415,14551.88067,0.05657,0.057167973137973116,0.0003001929181929187,0.51072,0.05500000000029104,0.00025502384,110414.51522637189,110414.51522637189,109970.33940250284,5891176525896900.0,0.7860362921611621
0.0,2.0,0.37612,14551.87067,-857.869,-422.195,-27142.802,-0.00019,-0.00011,0.37661,0.03413,,0.0,-0.00143,-0.00455,22.76724,22.54387,14551.88567,0.06612,0.06513855677655674,0.0003001929181929187,0.5829,0.06000000000130967,0.00025326961,109655.00797777285,109655.00797777285,109394.87099131334,6426738028357438.0,0.7609072595116226
0.0,2.0,0.44019,14551.87567,-857.86864,-422.19521,-27142.802,-1e-05,-0.00034,0.44068,0.04796,,0.0,-0.00139,-0.00454,22.76732,22.60794,14551.89067,0.06818,0.07340933333333467,0.00030019291819289624,0.65798,0.06500000000050932,0.00025241432,109284.7036535655,109284.7036535655,108843.96353594348,6962299530623139.0,0.7486553824289002
0.0,2.0,0.51022,14551.88067,-857.868,-422.196,-27142.802,0.00013,-0.00014,0.51072,0.05657,,0.0,-0.00143,-0.00454,22.76738,22.67797,14551.89567,0.08914,0.08153199233716624,0.0003236339522546176,0.73831,0.07000000000152795,0.00025094342,108647.86628790405,108647.86628790405,108316.5198134688,7497861033083677.0,0.7275850016212487
0.0,2.0,0.58239,14551.88567,-857.86828,-422.196,-27142.802,-5e-05,-0.00017,0.5829,0.06612,,0.0,-0.00139,-0.00448,22.76742,22.75014,14551.90067,0.09394,0.09070138697318171,0.0003077320533871986,0.82162,0.0750000000007276,0.00024916418,107877.53076918796,107877.53076918796,107811.49189237705,8033422535349379.0,0.7020977051713158
0.0,2.0,0.65748,14551.89067,-857.869,-422.196,-27142.802,-0.00013,-0.00034,0.65798,0.06818,,0.0,-0.00142,-0.0045,22.76719,22.82522,14551.90567,0.08934,0.10107511111111295,0.00024404395604392588,0.90609,0.07999999999992724,0.0002483759,107536.23893520629,107536.23893520629,107327.87891520809,8568984037615081.0,0.6908057344166376
0.0,2.0,0.73779,14551.89567,-857.86864,-422.196,-27142.80215,3e-05,0.00019,0.73831,0.08914,,0.0,-0.00143,-0.00453,22.76747,22.90554,14551.91067,0.11351,0.1102568122605384,0.00026222963243649575,0.99521,0.08500000000094587,0.00024737958999999996,107104.8789271961,107104.8789271961,106864.72498280625,9104545540075618.0,0.6765337709232172
0.0,2.0,0.82109,14551.90067,-857.868,-422.196,-27142.803,1e-05,-0.0,0.82162,0.09394,,0.0,-0.00141,-0.00452,22.76758,22.98884,14551.91567,0.1248,0.12011396168582593,0.00026502202012543274,1.08789,0.09000000000014552,0.00024564903999999997,106355.62411507737,106355.62411507737,106421.11713358908,9640107042341320.0,0.6517439500606965
0.0,2.0,0.90556,14551.90567,-857.86836,-422.196,-27142.80279,2e-05,-0.00026,0.90609,0.08934,,0.0,-0.0014,-0.00452,22.76734,23.07331,14551.92067,0.12803,0.13138388505747367,0.00021003065134095707,1.18067,0.09500000000116415,0.00024471772,105952.4020228972,105952.4020228972,105996.18341206285,1.0175668544801858e+16,0.6384029567547056
0.0,2.0,0.99467,14551.91067,-857.869,-422.196,-27142.802,2e-05,0.00016,0.99521,0.11351,,0.0,-0.00141,-0.00455,22.76747,23.16242,14551.92567,0.14493,0.14135866666666924,0.00023976312576308337,1.27671,0.1000000000003638,0.00024417056,105715.50493064393,105715.50493064393,105589.09102658372,1.071123004706756e+16,0.6305649871016259
0.0,2.0,1.08735,14551.91567,-857.869,-422.196,-27142.80179,0.00016,0.00011,1.08789,0.1248,,0.0,-0.00143,-0.00455,22.76737,23.2551,14551.93067,0.16146,0.1513953180076656,0.00028056949181082583,1.37698,0.10500000000138243,0.00024268260999999998,105071.28563753361,105071.28563753361,105199.04458747873,1.1246791549528098e+16,0.6092503680773922
0.0,2.0,1.18012,14551.92067,-857.869,-422.196,-27142.801,7e-05,-9e-05,1.18067,0.12803,,0.0,-0.00143,-0.00452,22.76737,23.34787,14551.93567,0.16673,0.16250427586207195,0.00027910201675714064,1.47727,0.11000000000058208,0.0002415606,104585.50285648405,104585.50285648405,104825.28442675345,1.17823530517938e+16,0.5931777744476465
0.0,2.0,1.27615,14551.92567,-857.86864,-422.196,-27142.801,3e-05,-0.00042,1.27671,0.14493,,0.0,-0.00142,-0.00455,22.76728,23.4439,14551.94067,0.17193,0.17432305747126753,0.0002495695339143094,1.57861,0.11499999999978172,0.00024123865,104446.11215019895,104446.11215019895,104467.08499120775,1.2317914554059502e+16,0.5885658979767622
0.0,2.0,1.37641,14551.93067,-857.868,-422.196,-27142.801,0.00015,-0.00013,1.37698,0.16146,,0.0,-0.00142,-0.00456,22.76733,23.54416,14551.94567,0.18532,0.18564668965517578,0.0002567757989136748,1.68459,0.12000000000080036,0.00024017956,103987.57106270261,103987.57106270261,104123.75330921594,1.2853476056520038e+16,0.5733946221527253
0.0,2.0,1.4767,14551.93567,-857.86829,-422.19572,-27142.80142,0.00034,-6e-05,1.47727,0.16673,,0.0,-0.0014,-0.00455,22.76734,23.64445,14551.95067,0.18985,0.1970909885057507,0.0002728978148287901,1.79096,0.125,0.00023891973999999998,103442.12239181565,103442.12239181565,103794.62752636206,1.338903755878574e+16,0.5553479247911806
0.0,2.0,1.57804,14551.94067,-857.86999,-422.195,-27142.803,0.00018,-0.00045,1.57861,0.17193,,0.0,-0.00142,-0.00458,22.76734,23.74578,14551.95567,0.19999,0.2100497011494291,0.00021764110984794354,1.8971,0.13000000000101863,0.00023865272,103326.51404768694,103326.51404768694,103479.07550572156,1.3924599061246278e+16,0.5515229107975312
0.0,2.0,1.68401,14551.94567,-857.86964,-422.19528,-27142.80279,0.00027,-6e-05,1.68459,0.18532,,0.0,-0.0014,-0.00451,22.76753,23.85175,14551.96067,0.22191,0.22177908812260938,0.00023865033051233427,2.00648,0.13500000000021828,0.00023805698999999997,103068.58820375091,103068.58820375091,103176.493492859,1.446016056351198e+16,0.5429891845356896
0.0,2.0,1.79037,14551.95067,-857.869,-422.196,-27142.802,0.0,0.00011,1.79096,0.18985,,0.0,-0.00142,-0.00449,22.76745,23.95812,14551.96567,0.23713,0.23380101149425714,0.0002604794745483704,2.11808,0.1400000000012369,0.00023679457999999998,102522.01817262391,102522.01817262391,102886.30483901518,1.4995722065972518e+16,0.52490538588494
0.0,2.0,1.89651,14551.95567,-857.86864,-422.196,-27142.802,2e-05,-0.00014,1.8971,0.19999,,0.0,-0.00141,-0.00458,22.76743,24.06426,14551.97067,0.23437,0.24664065900383586,0.00025679146141207806,2.22941,0.14500000000043656,0.00023637198,102339.0502817214,102339.0502817214,102607.95878346218,1.553128356823822e+16,0.5188517160710073
0.0,2.0,2.00588,14551.96067,-857.868,-422.196,-27142.802,0.0,-0.00028,2.00648,0.22191,,0.0,-0.00136,-0.00453,22.7673,24.17362,14551.97567,0.26526,0.2596881915708859,0.0002506579091405901,2.34445,0.1500000000014552,0.00023618247,102257.00048284554,102257.00048284554,102340.92928891866,1.6066845070698758e+16,0.5161370190373151
0.0,2.0,2.11746,14551.96567,-857.86815,-422.19628,-27142.802,0.00013,-0.00015,2.11808,0.23713,,0.0,-0.00141,-0.00454,22.76754,24.28521,14551.98067,0.28475,0.27269099616858733,0.0002557180750283383,2.46488,0.15500000000065484,0.00023510167,101789.0598853835,101789.0598853835,102084.71393094593,1.660240657296446e+16,0.500654751325771
0.0,2.0,2.22879,14551.97067,-857.869,-422.197,-27142.802,-0.00018,-0.00064,2.22941,0.23437,,0.0,-0.00141,-0.00456,22.76743,24.39654,14551.98567,0.27869,0.28680669731801284,0.0002124654119825683,2.58537,0.15999999999985448,0.00023445330999999998,101508.34748182086,101508.34748182086,101838.83283581388,1.7137968075230162e+16,0.4913671096774949
0.0,2.0,2.34381,14551.97567,-857.86858,-422.19672,-27142.802,-0.00011,-0.00029,2.34445,0.26526,,0.0,-0.0014,-0.00454,22.76733,24.51156,14551.99067,0.30438,0.3007528429118829,0.00018591360363765213,2.70854,0.16500000000087311,0.00023445322,101508.30851563493,101508.30851563493,101602.82766709015,1.76735295776907e+16,0.4913658204435072
0.0,2.0,2.46423,14551.98067,-857.867,-422.196,-27142.802,8e-05,0.00034,2.46488,0.28475,,0.0,-0.0014,-0.00453,22.76746,24.63197,14551.99567,0.32415,0.31467963218391376,0.00016874228453529392,2.83577,0.17000000000007276,0.00023365877999999998,101164.34966270399,101164.34966270399,101376.26065774055,1.82090910799564e+16,0.4799856087847737
0.0,2.0,2.58472,14551.98567,-857.86742,-422.196,-27142.80215,-0.00019,-0.00027,2.58537,0.27869,,0.0,-0.00138,-0.00454,22.76751,24.75247,14552.00067,0.33363,0.32882201532567645,0.000154536735295257,2.96359,0.1750000000010914,0.00023283602,100808.12944992841,100808.12944992841,101158.71368492531,1.874465258241694e+16,0.4681997181645389
0.0,2.0,2.70787,14551.99067,-857.869,-422.196,-27142.803,-0.0,-0.00014,2.70854,0.30438,,0.0,-0.00134,-0.00454,22.76742,24.87562,14552.00567,0.32905,0.3441240000000062,8.854945054934658e-05,3.09121,0.18000000000029104,0.00023285821,100817.73677955245,100817.73677955245,100949.78738762037,1.928021408468264e+16,0.4685175859666476
0.0,2.0,2.8351,14551.99567,-857.869,-422.19628,-27142.80279,0.00018,-7e-05,2.83577,0.32415,,0.0,-0.00142,-0.00453,22.76737,25.00285,14552.01067,0.3596,0.35871276628353144,6.729586122678887e-05,3.22177,0.18500000000130967,0.00023239401999999997,100616.76218116617,100616.76218116617,100749.10032264725,1.981577558714318e+16,0.46186814680211963
0.0,2.0,2.96291,14552.00067,-857.869,-422.197,-27142.802,5e-05,-0.00029,2.96359,0.33363,,0.0,-0.00136,-0.00453,22.76751,25.13066,14552.01567,0.37877,0.3735987432950259,3.507195486494711e-05,3.35325,0.19000000000050932,0.00023149837999999998,100228.98801692588,100228.98801692588,100556.2881598636,2.035133708940888e+16,0.44903826314819006
0.0,2.0,3.09053,14552.00567,-857.86864,-422.19658,-27142.802,0.00021,-0.00074,3.09121,0.32905,,0.0,-0.00144,-0.00455,22.7675,25.25828,14552.02067,0.37075,0.3881448888888959,2.3831501831385023e-05,3.48303,0.19500000000152795,0.00023143249,100200.46043923643,100200.46043923643,100371.00291237279,2.0886898591869416e+16,0.44809440062088307
0.0,2.0,3.22107,14552.01067,-857.868,-422.195,-27142.802,0.00016,-0.00029,3.22177,0.3596,,0.0,-0.00141,-0.00454,22.76724,25.38882,14552.02567,0.40208,0.40297885057471994,-6.934023830695336e-06,3.61434,0.2000000000007276,0.00023125773999999998,100124.80109485587,100124.80109485587,100192.91220246474,2.142246009413512e+16,0.44559113796119343
0.0,2.0,3.35254,14552.01567,-857.86829,-422.19472,-27142.802,0.00017,0.00025,3.35325,0.37877,,0.0,-0.00141,-0.00457,22.7673,25.52029,14552.03067,0.43161,0.41723889655173174,-8.107700728515396e-06,3.74723,0.20499999999992724,0.00023040726999999997,99756.58362638479,99756.58362638479,100021.69855954577,2.195802159640082e+16,0.4334083065209297
0.0,2.0,3.48233,14552.02067,-857.86999,-422.194,-27142.802,-0.00023,-5e-05,3.48303,0.37075,,0.0,-0.00139,-0.00454,22.76735,25.65007,14552.03567,0.43759,0.43137348659004615,3.1939707800477876e-06,3.87816,0.21000000000094587,0.0002301528,99646.4089004076,99646.4089004076,99857.05875030502,2.249358309886136e+16,0.42976306904447126
0.0,2.0,3.61361,14552.02567,-857.87,-422.19442,-27142.80185,0.0002,-0.00019,3.61434,0.40208,,0.0,-0.0014,-0.00458,22.76743,25.78136,14552.04067,0.4366,0.4458948429118854,-8.828765104759067e-06,4.00916,0.21500000000014552,0.00023022054,99675.73744969709,99675.73744969709,99698.70313896207,2.302914460112706e+16,0.4307334324926396
0.0,2.0,3.74649,14552.03067,-857.87,-422.196,-27142.801,7e-05,4e-05,3.74723,0.43161,,0.0,-0.00139,-0.0045,22.76746,25.91424,14552.04567,0.46873,0.4602862068965601,-1.827544103420015e-05,4.1423,0.22000000000116415,0.0002295275,99375.68049959985,99375.68049959985,99546.35507570398,2.35647061035876e+16,0.42080575779351975
0.0,2.0,3.87741,14552.03567,-857.86964,-422.19579,-27142.80115,-1e-05,-0.00033,3.87816,0.43759,,0.0,-0.00144,-0.00453,22.76723,26.04516,14552.05067,0.4705,0.4751088045977097,-4.714007831263284e-05,4.27383,0.2250000000003638,0.00022905445,99170.86989668588,99170.86989668588,99399.75031347509,2.41002676058533e+16,0.41402940070530214
0.0,2.0,4.00842,14552.04067,-857.869,-422.195,-27142.802,-2e-05,-0.00058,4.00916,0.4366,,0.0,-0.00139,-0.00454,22.76752,26.17616,14552.05567,0.48283,0.4893053563218479,-4.277731463952941e-05,4.40426,0.23000000000138243,0.00022921813999999998,99241.74072977116,99241.74072977116,99258.63645010426,2.463582910831384e+16,0.4163742308327098
0.0,2.0,4.14153,14552.04567,-857.86864,-422.19528,-27142.80185,-6e-05,-0.00043,4.1423,0.46873,,0.0,-0.0014,-0.00456,22.76746,26.30928,14552.06067,0.50689,0.5035906666666758,-4.7030525030675174e-05,4.53645,0.23500000000058208,0.00022879286999999998,99057.61684201886,99057.61684201886,99122.77239636514,2.517139061057954e+16,0.41028231374380497
0.0,2.0,4.27307,14552.05067,-857.868,-422.196,-27142.801,-0.00036,-0.00016,4.27383,0.4705,,0.0,-0.00142,-0.00454,22.76739,26.44081,14552.06567,0.53167,0.5175334406130363,-2.736617405598319e-05,4.66837,0.23999999999978172,0.00022816859,98787.33005798518,98787.33005798518,98991.92786718094,2.570695211284524e+16,0.40133961381138233
0.0,2.0,4.40349,14552.05567,-857.868,-422.196,-27142.80115,-8e-05,-0.00028,4.40426,0.48283,,0.0,-0.00142,-0.00457,22.76742,26.57124,14552.07067,0.52584,0.5324748352490518,-5.7839501494833575e-05,4.79799,0.24500000000080036,0.00022824686,98821.21765103049,98821.21765103049,98865.88289621478,2.624251361530578e+16,0.40246081763612546
0.0,2.0,4.53566,14552.06067,-857.868,-422.196,-27142.802,0.0001,-0.0002,4.53645,0.50689,,0.0,-0.00139,-0.00456,22.76747,26.70341,14552.07567,0.54842,0.5457019616858337,2.5726916759751233e-06,4.92922,0.25,0.00022810820999999998,98761.18807679092,98761.18807679092,98744.42737225897,2.677807511757148e+16,0.40047468105377376
0.0,2.0,4.66756,14552.06567,-857.868,-422.196,-27142.80185,0.00016,-0.0002,4.66837,0.53167,,0.0,-0.00144,-0.00451,22.7674,26.83531,14552.08067,0.56085,0.5597164444444546,1.815140415123667e-05,5.06116,0.25500000000101863,0.00022741449,98460.83671551097,98460.83671551097,98627.36059602778,2.731363662003202e+16,0.3905372654756353
0.0,2.0,4.79719,14552.07067,-857.868,-422.196,-27142.801,-1e-05,-0.00075,4.79799,0.52584,,0.0,-0.00143,-0.00456,22.76743,26.96494,14552.08567,0.57339,0.5744290268199338,-2.886110058694701e-06,5.19052,0.2600000000002183,0.00022735459999999997,98434.9068835513,98434.9068835513,98514.49085753364,2.784919812229772e+16,0.3896793518808492
0.0,2.0,4.9284,14552.07567,-857.86836,-422.19579,-27142.80121,-8e-05,-0.00059,4.92922,0.54842,,0.0,-0.00141,-0.00454,22.76746,27.09615,14552.09067,0.57531,0.5876731570881333,5.2960633236320484e-05,5.32065,0.2650000000012369,0.00022744138,98472.47894595671,98472.47894595671,98405.63503178525,2.838475962475826e+16,0.39092245994155256
0.0,2.0,5.06034,14552.08067,-857.869,-422.195,-27142.802,-0.0001,0.0,5.06116,0.56085,,0.0,-0.0014,-0.00451,22.76747,27.22808,14552.09567,0.60597,0.6012906360153367,8.52659677485464e-05,5.45199,0.27000000000043656,0.00022682376,98205.07565968312,98205.07565968312,98300.61819331779,2.892032112702396e+16,0.38207516332422853
0.0,2.0,5.18968,14552.08567,-857.869,-422.195,-27142.80179,-0.0002,-0.00016,5.19052,0.57339,,0.0,-0.00143,-0.00459,22.76736,27.35743,14552.10067,0.62802,0.6161628122605476,5.391217211888374e-05,5.58175,0.2750000000014552,0.00022655552,98088.93910725601,98088.93910725601,98199.27324742253,2.94558826294845e+16,0.37823267304763314
0.0,2.0,5.31981,14552.09067,-857.869,-422.195,-27142.801,-9e-05,-0.00012,5.32065,0.57531,,0.0,-0.00142,-0.00455,22.76736,27.48756,14552.10567,0.6166,0.6312843295019273,1.2921982232136711e-05,5.71063,0.28000000000065484,0.00022678453999999999,98188.09506176264,98188.09506176264,98101.44057856523,2.99914441317502e+16,0.3815133438019794
0.0,2.0,5.45114,14552.09567,-857.86885,-422.19528,-27142.801,4e-05,0.00018,5.45199,0.60597,,0.0,-0.00143,-0.00454,22.7674,27.61888,14552.11067,0.64609,0.6448962528735751,5.384758536463338e-05,5.84156,0.2849999999998545,0.00022641449,98027.87909387697,98027.87909387697,98006.96771405758,3.05270056340159e+16,0.3762124433887145
0.0,2.0,5.58088,14552.10067,-857.868,-422.196,-27142.801,0.00015,-7e-05,5.58175,0.62802,,0.0,-0.00145,-0.00454,22.76732,27.74863,14552.11567,0.66132,0.6598451800766403,2.2503220916817064e-05,5.97193,0.2900000000008731,0.00022586794,97791.24610577291,97791.24610577291,97915.70900321568,3.106256713647644e+16,0.36838321187710793
0.0,2.0,5.70977,14552.10567,-857.868,-422.196,-27142.801,-5e-05,-0.00049,5.71063,0.6166,,0.0,-0.00142,-0.00457,22.76752,27.87752,14552.12067,0.66557,0.6743631187739586,1.468350806261556e-05,6.1004,0.29500000000007276,0.00022609673999999998,97890.30680960277,97890.30680960277,97827.52531092656,3.159812863874214e+16,0.3716607311705952
0.0,2.0,5.84068,14552.11067,-857.868,-422.196,-27142.801,-3e-05,-0.0004,5.84156,0.64609,,0.0,-0.00141,-0.00456,22.7674,28.00842,14552.12567,0.6866,0.6883381532567177,3.3296534882534465e-05,6.2303,0.3000000000010914,0.00022603756999999998,97864.68870713067,97864.68870713067,97742.28372467213,3.213369014120268e+16,0.370813131447712
0.0,2.0,5.97104,14552.11567,-857.86821,-422.19585,-27142.801,0.0,-0.00016,5.97193,0.66132,,0.0,-0.00142,-0.00458,22.76738,28.13879,14552.13067,0.71671,0.7027130574712772,3.0082354426971564e-05,6.3608,0.30500000000029104,0.00022535745,97570.22556950495,97570.22556950495,97659.8572752011,3.266925164346838e+16,0.3610705334499557
0.0,2.0,6.0995,14552.12067,-857.869,-422.195,-27142.801,-1e-05,-0.00029,6.1004,0.66557,,0.0,-0.00136,-0.00456,22.76737,28.26725,14552.13567,0.71209,0.7180102375479058,-1.879904004063607e-05,6.48907,0.3100000000013097,0.00022536717,97574.43391758723,97574.43391758723,97580.12466926555,3.320481314592892e+16,0.3612097707206406
0.0,2.0,6.2294,14552.12567,-857.869,-422.19521,-27142.80121,-3e-05,-0.00026,6.2303,0.6866,,0.0,-0.00141,-0.00458,22.76742,28.39714,14552.14067,0.73566,0.7324190957854539,-1.7210727969567147e-05,6.6182,0.3150000000005093,0.00022557766999999998,97665.5714969412,97665.5714969412,97502.97003485047,3.374037464819462e+16,0.36422514576993714
0.0,2.0,6.35987,14552.13067,-857.869,-422.196,-27142.802,6e-05,-0.00016,6.3608,0.71671,,0.0,-0.00139,-0.00456,22.76735,28.52762,14552.14567,0.75075,0.7468961226053775,-1.923725316851097e-05,6.74879,0.32000000000152795,0.00022501237999999997,97420.8248830077,97420.8248830077,97428.28267739587,3.427593615065516e+16,0.35612746709242155
0.0,2.0,6.48814,14552.13567,-857.869,-422.196,-27142.80185,-7e-05,-0.00031,6.48907,0.71209,,0.0,-0.00146,-0.00453,22.76747,28.65589,14552.15067,0.75878,0.7614112720306652,-2.0310555345267114e-05,6.87712,0.3250000000007276,0.00022473595,97301.14240765943,97301.14240765943,97355.95684742497,3.481149765292086e+16,0.3521676565229344
0.0,2.0,6.61727,14552.14067,-857.869,-422.196,-27142.801,0.00011,-0.00033,6.6182,0.73566,,0.0,-0.00141,-0.00455,22.76751,28.78501,14552.15567,0.77408,0.7763795632184048,-4.6334806955727805e-05,7.00538,0.32999999999992724,0.00022502638,97426.88628971059,97426.88628971059,97285.89151821253,3.534705915518656e+16,0.3563280146016389
0.0,2.0,6.74785,14552.14567,-857.86864,-422.196,-27142.801,0.00016,-0.00011,6.74879,0.75075,,0.0,-0.00145,-0.00457,22.76732,28.91559,14552.16067,0.79621,0.7901221915708956,-9.522799040277176e-06,7.13554,0.3350000000009459,0.00022471435,97291.79052303213,97291.79052303213,97217.99017371761,3.58826206576471e+16,0.35185824036585706
0.0,2.0,6.87617,14552.15067,-857.868,-422.196,-27142.801,-0.00027,-0.00035,6.87712,0.75878,,0.0,-0.00138,-0.00455,22.76743,29.04392,14552.16567,0.80748,0.8047064750958001,-2.1263525746522804e-05,7.26424,0.3400000000001455,0.00022426344999999998,97096.56993143735,97096.56993143735,97152.16060603914,3.64181821599128e+16,0.34539917808686416
0.0,2.0,7.00442,14552.15567,-857.86821,-422.19572,-27142.80115,-0.00023,-0.00034,7.00538,0.77408,,0.0,-0.00141,-0.00454,22.76743,29.17216,14552.17067,0.8123,0.8200605134099767,-7.331362890007935e-05,7.39205,0.34500000000116415,0.00022448447,97192.26222497091,97192.26222497091,97088.31472173933,3.6953743662373336e+16,0.34856525026451557
0.0,2.0,7.13457,14552.16067,-857.869,-422.195,-27142.802,0.00011,-6e-05,7.13554,0.79621,,0.0,-0.00138,-0.00454,22.76752,29.30231,14552.17567,0.83764,0.8336294712643828,-2.9616268788930887e-05,7.52134,0.3500000000003638,0.00022439399999999997,97153.09254894167,97153.09254894167,97026.36835722908,3.748930516463904e+16,0.34726928361031145
0.0,2.0,7.26325,14552.16567,-857.86885,-422.19472,-27142.80179,-0.00026,-0.00041,7.26424,0.80748,,0.0,-0.00139,-0.00458,22.76745,29.431,14552.18067,0.84668,0.8476273946360307,-1.179445076022155e-05,7.65098,0.35500000000138243,0.00022386921999999998,96925.88504826056,96925.88504826056,96966.24110208398,3.8024866667099576e+16,0.3397519034755374
0.0,2.0,7.39106,14552.17067,-857.868,-422.194,-27142.801,-0.0001,-0.00014,7.39205,0.8123,,0.0,-0.00139,-0.00454,22.76734,29.55881,14552.18567,0.85608,0.8621947356321996,-2.4893604480068655e-05,7.77887,0.3600000000005821,0.0002239933,96979.60642995291,96979.60642995291,96907.85613066141,3.856042816936528e+16,0.3415293274000826
0.0,2.0,7.52033,14552.17567,-857.86821,-422.19428,-27142.80121,9e-05,1e-05,7.52134,0.83764,,0.0,-0.00139,-0.00452,22.76748,29.68808,14552.19067,0.8754,0.8760195632184067,-1.1577617787133544e-06,7.90775,0.3649999999997817,0.00022412260999999997,97035.59218000641,97035.59218000641,96851.14004096048,3.9095989671630984e+16,0.34338167014414206
0.0,2.0,7.64997,14552.18067,-857.869,-422.195,-27142.802,-0.00021,8e-05,7.65098,0.84668,,0.0,-0.00133,-0.00456,22.7673,29.81772,14552.19567,0.89238,0.8894140459770277,4.4298850574448455e-05,8.0382,0.37000000000080036,0.00022357804999999998,96799.8207775694,96799.8207775694,96796.02270094218,3.963155117409152e+16,0.3355809450284887
0.0,2.0,7.77786,14552.18567,-857.86936,-422.19521,-27142.802,-0.00012,-0.00034,7.77887,0.85608,,0.0,-0.00136,-0.00455,22.76741,29.94561,14552.20067,0.90466,0.9039057011494418,3.580716601379137e-05,8.16701,0.375,0.00022350788,96769.44014125934,96769.44014125934,96742.43710175037,4.0167112676357224e+16,0.3345757722626496
0.0,2.0,7.90672,14552.19067,-857.87,-422.196,-27142.802,9e-05,-0.00044,7.90775,0.8754,,0.0,-0.00136,-0.00454,22.76739,30.07447,14552.20567,0.91618,0.9181675325670664,4.271870658050306e-05,8.29574,0.38000000000101863,0.00022379325,96892.99325774505,96892.99325774505,96690.31921733773,4.070267417881776e+16,0.33866364674159416
0.0,2.0,8.03716,14552.19567,-857.86964,-422.19579,-27142.80185,0.00011,-9e-05,8.0382,0.89238,,0.0,-0.00138,-0.00458,22.76736,30.20491,14552.21067,0.93764,0.9326375938697486,3.699018988646439e-05,8.42691,0.3850000000002183,0.00022338849,96717.74933081247,96717.74933081247,96639.6078706906,4.1238235681083464e+16,0.33286553175369227
