Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
0.0,2.0,36.14053,15412.571,-1357.90604,-922.16287,-27138.0409,0.00021,0.00031,36.21687,119.10189,,0.0,-0.00149,-0.00452,22.8662,57.6004,15412.571,119.10189,119.14298536398684,0.0019741210896024874,36.21687
0.0,2.0,36.26485,15412.576,-1357.906,-922.163,-27138.04101,0.00023,-0.00038,36.34221,120.69526,,0.0,-0.00151,-0.00453,22.86629,57.72472,15412.576,120.69526,120.85360019923591,0.002192716264542094,36.34221
0.0,2.0,36.39045,15412.581,-1357.906,-922.163,-27138.0419,0.00032,-0.00031,36.46905,122.6186,,0.0,-0.0015,-0.00453,22.8664,57.85032,15412.581,122.6186,122.55425807663059,0.003035264873021193,36.46905
0.0,2.0,36.51579,15412.586,-1357.90602,-922.163,-27138.04198,0.00017,-2e-05,36.59549,124.33107,,0.0,-0.00154,-0.00454,22.86621,57.97566,15412.586,124.33107,124.26484466666892,0.0035299804639433163,36.59549
0.0,2.0,36.64001,15412.591,-1357.90694,-922.163,-27138.0402,-2e-05,-0.00051,36.72066,125.81472,,0.0,-0.00149,-0.00457,22.86632,58.09988,15412.591,125.81472,125.98667159387203,0.003590814365673378,36.72066
0.0,2.0,36.76536,15412.596,-1357.90694,-922.163,-27138.04002,-0.00017,-0.00029,36.84724,127.72243,,0.0,-0.00148,-0.00453,22.86627,58.22523,15412.596,127.72243,127.69763763984906,0.00437918647632074,36.84724
0.0,2.0,36.89103,15412.601,-1357.90602,-922.163,-27138.04094,-0.00016,0.00011,36.97411,129.57561,,0.0,-0.00152,-0.00451,22.86641,58.35091,15412.601,129.57561,129.41657365517477,0.004970575470467753,36.97411
0.0,2.0,37.01537,15412.606,-1357.90604,-922.163,-27138.041,-1e-05,-0.00015,37.0994,131.05704,,0.0,-0.00146,-0.00453,22.86629,58.47524,15412.606,131.05704,131.15763445210968,0.004616751884092163,37.0994
0.0,2.0,37.14027,15412.611,-1357.90787,-922.163,-27138.041,0.00025,-0.00053,37.22543,132.81782,,0.0,-0.00147,-0.00451,22.8663,58.60014,15412.611,132.81782,132.8925328888913,0.004772542124502566,37.22543
0.0,2.0,37.26617,15412.616,-1357.90798,-922.16296,-27138.041,0.00047,-0.00058,37.35261,134.79748,,0.0,-0.00147,-0.00456,22.86625,58.72604,15412.616,134.79748,134.62619003831662,0.00523857016542667,37.35261
0.0,2.0,37.39098,15412.621,-1357.90706,-922.16204,-27138.041,0.00015,4e-05,37.47842,136.36535,,0.0,-0.00147,-0.00454,22.86634,58.85085,15412.621,136.36535,136.3859138084316,0.004599141846618193,37.47842
0.0,2.0,37.51535,15412.626,-1357.90699,-922.16204,-27138.041,5e-05,0.0002,37.60384,137.9819,,0.0,-0.00151,-0.00454,22.86639,58.97522,15412.626,137.9819,138.14854996935117,0.00399986670030833,37.60384
0.0,2.0,37.64089,15412.631,-1357.9061,-922.16296,-27138.041,-0.00011,-0.00037,37.73066,139.97884,,0.0,-0.00146,-0.00453,22.86616,59.10076,15412.631,139.97884,139.89502126437037,0.004466649404194112,37.73066
0.0,2.0,37.76603,15412.636,-1357.90604,-922.16298,-27138.041,6e-05,-0.00045,37.8569,141.68714,,0.0,-0.0015,-0.00451,22.86641,59.2259,15412.636,141.68714,141.6593241149451,0.00424745897010631,37.8569
0.0,2.0,37.89021,15412.641,-1357.90696,-922.16206,-27138.041,0.00013,-0.00026,37.98209,143.26252,,0.0,-0.00146,-0.00456,22.86632,59.35008,15412.641,143.26252,143.4390986053666,0.0033938555007783644,37.98209
0.0,2.0,38.01538,15412.646,-1357.90699,-922.162,-27138.041,0.00016,-0.00041,38.10854,145.24244,,0.0,-0.00151,-0.00452,22.86633,59.47525,15412.646,145.24244,145.200420727972,0.0036758978568887657,38.10854
0.0,2.0,38.14105,15412.651,-1357.9061,-922.162,-27138.041,-0.0,-0.00042,38.23539,147.08378,,0.0,-0.00149,-0.00448,22.86633,59.60092,15412.651,147.08378,146.96897948659273,0.0037891133846553737,38.23539
0.0,2.0,38.26513,15412.656,-1357.90601,-922.16204,-27138.041,-0.00046,5e-05,38.36047,148.62725,,0.0,-0.00151,-0.00452,22.86627,59.725,15412.656,148.62725,148.76176406896823,0.0028040783124475,38.36047
0.0,2.0,38.39014,15412.661,-1357.9069,-922.16296,-27138.041,-0.00055,0.00034,38.48672,150.55322,,0.0,-0.00149,-0.00451,22.86617,59.85001,15412.661,150.55322,150.54094242145868,0.0026567333585512665,38.48672
0.0,2.0,38.5159,15412.666,-1357.90699,-922.16296,-27138.04098,-0.00012,-9e-05,38.61373,152.50825,,0.0,-0.00148,-0.00448,22.8664,59.97577,15412.666,152.50825,152.31147541762732,0.003140053387180153,38.61373
0.0,2.0,38.64026,15412.671,-1357.9061,-922.16204,-27138.04006,-0.00013,-0.00066,38.73907,154.02187,,0.0,-0.0015,-0.00452,22.8662,60.10014,15412.671,154.02187,154.1085950881254,0.002417109426925579,38.73907
0.0,2.0,38.76488,15412.676,-1357.906,-922.16198,-27138.04,-0.00011,-0.00019,38.86484,155.80324,,0.0,-0.00147,-0.00452,22.8662,60.22475,15412.676,155.80324,155.90343029119057,0.001939465369831972,38.86484
0.0,2.0,38.89078,15412.681,-1357.906,-922.16106,-27138.04,7e-05,-0.00024,38.99208,157.89194,,0.0,-0.00147,-0.00448,22.86633,60.35065,15412.681,157.89194,157.67757511877682,0.002704214643547198,38.99208
0.0,2.0,39.01542,15412.686,-1357.90604,-922.16104,-27138.04,-0.00014,-0.0006,39.11774,159.47905,,0.0,-0.00152,-0.00448,22.86634,60.4753,15412.686,159.47905,159.47478800766575,0.002438905730237584,39.11774
0.0,2.0,39.13949,15412.691,-1357.90696,-922.16287,-27138.04,-0.00017,0.0001,39.24283,161.06075,,0.0,-0.00156,-0.00449,22.86616,60.59936,15412.691,161.06075,161.2827305134129,0.0017397388741041686,39.24283
0.0,2.0,39.26524,15412.696,-1357.907,-922.16293,-27138.04002,-7e-05,0.00033,39.36996,163.20506,,0.0,-0.00156,-0.00453,22.86633,60.72511,15412.696,163.20506,163.0658561762482,0.002472751210426505,39.36996
0.0,2.0,39.39043,15412.701,-1357.907,-922.16107,-27138.04094,0.00016,-9e-05,39.4963,164.9959,,0.0,-0.00155,-0.00452,22.86638,60.85031,15412.701,164.9959,164.85786344061603,0.0029099232031843947,39.4963
0.0,2.0,39.51425,15412.706,-1357.90696,-922.161,-27138.041,0.00029,-0.00018,39.62106,166.4567,,0.0,-0.00157,-0.0045,22.86609,60.97412,15412.706,166.4567,166.6728886819954,0.002260470801179859,39.62106
0.0,2.0,39.63951,15412.711,-1357.90604,-922.161,-27138.041,0.00018,0.0,39.74763,168.48195,,0.0,-0.0015,-0.0045,22.86634,61.09939,15412.711,168.48195,168.4697887432981,0.002657220916963743,39.74763
0.0,2.0,39.76532,15412.716,-1357.906,-922.16107,-27138.04098,0.00025,0.00013,39.87471,170.46241,,0.0,-0.00153,-0.00453,22.86635,61.2252,15412.716,170.46241,170.2619917011525,0.003468405456561019,39.87471
0.0,2.0,39.88958,15412.721,-1357.906,-922.16293,-27138.04006,-0.00014,-0.00055,39.99991,171.92951,,0.0,-0.00152,-0.00451,22.86632,61.34945,15412.721,171.92951,172.0822942911909,0.002961751084113562,39.99991
0.0,2.0,40.01391,15412.726,-1357.90606,-922.163,-27138.03998,-0.00032,-0.00015,40.1254,173.73186,,0.0,-0.00152,-0.00452,22.86639,61.47378,15412.726,173.73186,173.8970925977043,0.0028376677192010202,40.1254
0.0,2.0,40.14007,15412.731,-1357.90698,-922.163,-27138.03906,2e-05,0.00025,40.25297,175.92266,,0.0,-0.0015,-0.00455,22.86621,61.59994,15412.731,175.92266,175.6987055402331,0.0035600005051891204,40.25297
0.0,2.0,40.26448,15412.736,-1357.907,-922.163,-27138.03902,0.00043,-0.00072,40.3784,177.50575,,0.0,-0.00155,-0.00451,22.86635,61.72435,15412.736,177.50575,177.52484682758944,0.00319771142262415,40.3784
0.0,2.0,40.38824,15412.741,-1357.907,-922.163,-27138.03994,0.00024,-0.00069,40.50321,179.1264,,0.0,-0.00155,-0.00445,22.86617,61.84812,15412.741,179.1264,179.35586808429446,0.002707328112446561,40.50321
0.0,2.0,40.51433,15412.746,-1357.90696,-922.16298,-27138.04,0.00033,0.00028,40.63072,181.34606,,0.0,-0.00152,-0.00452,22.86638,61.9742,15412.746,181.34606,181.16590017624853,0.0034581016377716045,40.63072
0.0,2.0,40.63936,15412.751,-1357.90604,-922.16206,-27138.04,0.00023,-2e-05,40.75688,183.10494,,0.0,-0.00154,-0.0045,22.86631,62.09923,15412.751,183.10494,182.99652041379645,0.003334675003102694,40.75688
0.0,2.0,40.76303,15412.756,-1357.90601,-922.16204,-27138.03998,-0.00024,-0.00019,40.88152,184.60718,,0.0,-0.00156,-0.0045,22.86629,62.2229,15412.756,184.60718,184.84348398467768,0.0025138735210599172,40.88152
0.0,2.0,40.8885,15412.761,-1357.9069,-922.16296,-27138.03906,-0.00011,6e-05,41.00835,186.72663,,0.0,-0.00153,-0.00449,22.86638,62.34837,15412.761,186.72663,186.6660795862103,0.0030864605279221635,41.00835
0.0,2.0,41.01425,15412.766,-1357.907,-922.163,-27138.03901,9e-05,-0.0001,41.13539,188.72108,,0.0,-0.00151,-0.00449,22.86629,62.47413,15412.766,188.72108,188.49914167050153,0.003269798408431668,41.13539
0.0,2.0,41.13794,15412.771,-1357.907,-922.163,-27138.0399,0.00036,-0.00071,41.26,190.16092,,0.0,-0.00156,-0.0045,22.8664,62.59781,15412.771,190.16092,190.35850226053986,0.002243319860159909,41.26
0.0,2.0,41.26281,15412.776,-1357.907,-922.16302,-27138.04,0.0003,-0.00074,41.38612,192.10376,,0.0,-0.00154,-0.00451,22.86633,62.72268,15412.776,192.10376,192.19907792337514,0.0023138657740149338,41.38612
0.0,2.0,41.38885,15412.781,-1357.907,-922.16394,-27138.04,0.00019,7e-05,41.51358,194.29628,,0.0,-0.00155,-0.00453,22.8663,62.84872,15412.781,194.29628,194.03404980843266,0.0028022773777361953,41.51358
0.0,2.0,41.5131,15412.786,-1357.90694,-922.16393,-27138.03998,-0.00019,-0.0002,41.6388,195.817,,0.0,-0.00156,-0.00453,22.86649,62.97297,15412.786,195.817,195.8982054865936,0.0019109790745058808,41.6388
0.0,2.0,41.63708,15412.791,-1357.90602,-922.16207,-27138.03906,-0.00033,-0.00033,41.76388,197.52518,,0.0,-0.00156,-0.0045,22.86626,63.09695,15412.791,197.52518,197.7550114099653,0.0015021146898477333,41.76388
0.0,2.0,41.76335,15412.796,-1357.90604,-922.162,-27138.039,-9e-05,0.00028,41.89161,199.78836,,0.0,-0.00151,-0.00448,22.86626,63.22322,15412.796,199.78836,199.58912048276227,0.0023668461116829187,41.89161
0.0,2.0,41.88811,15412.801,-1357.90696,-922.162,-27138.039,-0.00021,-0.00016,42.01748,201.51735,,0.0,-0.0015,-0.00448,22.86629,63.34798,15412.801,201.51735,201.44937956322207,0.0019837384530572155,42.01748
0.0,2.0,42.01197,15412.806,-1357.907,-922.162,-27138.039,-0.00018,-0.00097,42.14234,203.05782,,0.0,-0.00147,-0.00449,22.86633,63.47184,15412.806,203.05782,203.320320498088,0.0011420226516167808,42.14234
0.0,2.0,42.13762,15412.811,-1357.907,-922.162,-27138.039,7e-05,-0.00012,42.26942,205.28899,,0.0,-0.00147,-0.00449,22.86624,63.59749,15412.811,205.28899,205.1619607356359,0.0019060807544329927,42.26942
0.0,2.0,42.26303,15412.816,-1357.90698,-922.162,-27138.03902,0.0,0.00036,42.39608,207.2176,,0.0,-0.0015,-0.00448,22.8662,63.72291,15412.816,207.2176,207.01709149425665,0.00207754536644833,42.39608
0.0,2.0,42.38673,15412.821,-1357.90606,-922.162,-27138.0408,-0.00024,-7e-05,42.5207,208.67483,,0.0,-0.00149,-0.00447,22.86645,63.8466,15412.821,208.67483,208.8960766283563,0.001114677697718669,42.5207
0.0,2.0,42.51177,15412.826,-1357.90604,-922.162,-27138.041,-0.00022,-0.00012,42.64708,210.73978,,0.0,-0.0015,-0.0045,22.86637,63.97165,15412.826,210.73978,210.74919596168965,0.001579547050587049,42.64708
0.0,2.0,42.6373,15412.831,-1357.90696,-922.162,-27138.041,-7e-05,7e-05,42.77397,212.84789,,0.0,-0.0015,-0.0045,22.86635,64.09718,15412.831,212.84789,212.5985016858276,0.002356330259715822,42.77397
0.0,2.0,42.76126,15412.836,-1357.907,-922.162,-27138.041,0.00018,-0.00041,42.8989,214.35795,,0.0,-0.00149,-0.00453,22.86633,64.22114,15412.836,214.35795,214.48279629119165,0.0014214287397786851,42.8989
0.0,2.0,42.886,15412.841,-1357.907,-922.162,-27138.041,7e-05,-0.00096,43.02483,216.21002,,0.0,-0.00151,-0.0045,22.8665,64.34588,15412.841,216.21002,216.3497736475135,0.0014845928170799105,43.02483
0.0,2.0,43.01173,15412.846,-1357.907,-922.16196,-27138.041,0.00026,-0.00055,43.15199,218.4262,,0.0,-0.0015,-0.00458,22.86639,64.4716,15412.846,218.4262,218.1986684444484,0.002588488400422695,43.15199
0.0,2.0,43.13605,15412.851,-1357.907,-922.16104,-27138.041,-4e-05,9e-05,43.27735,220.06464,,0.0,-0.00148,-0.00456,22.86645,64.59592,15412.851,220.06464,220.0807886743335,0.002082766536080305,43.27735
0.0,2.0,43.26025,15412.856,-1357.907,-922.16102,-27138.04099,-0.00045,0.00013,43.40263,221.72841,,0.0,-0.00146,-0.00452,22.86629,64.72013,15412.856,221.72841,221.9645127509619,0.001607076586182754,43.40263
0.0,2.0,43.38576,15412.861,-1357.907,-922.16194,-27138.0401,-0.00031,-6e-05,43.52958,223.96102,,0.0,-0.00145,-0.00453,22.86628,64.84563,15412.861,223.96102,223.81721514176652,0.0028606729821231136,43.52958
0.0,2.0,43.5107,15412.866,-1357.90702,-922.16204,-27138.04001,-0.0001,-0.0003,43.65572,225.83589,,0.0,-0.00146,-0.00455,22.86631,64.97057,15412.866,225.83589,225.69098649808842,0.003165231442818661,43.65572
0.0,2.0,43.63439,15412.871,-1357.90794,-922.16296,-27138.0409,-4e-05,-0.00062,43.78037,227.33179,,0.0,-0.00145,-0.00454,22.86633,65.09426,15412.871,227.33179,227.58820235249453,0.0023891043744845852,43.78037
0.0,2.0,43.75969,15412.876,-1357.90799,-922.163,-27138.04098,-0.00013,-0.00078,43.90705,229.47645,,0.0,-0.00146,-0.00453,22.86629,65.21956,15412.876,229.47645,229.4598670728011,0.003047617868653152,43.90705
0.0,2.0,43.88518,15412.881,-1357.9071,-922.163,-27138.04006,-0.00016,-0.00038,44.03389,231.57502,,0.0,-0.00146,-0.00454,22.86635,65.34505,15412.881,231.57502,231.33522308812684,0.0036602889140823214,44.03389
0.0,2.0,44.00902,15412.886,-1357.90694,-922.16298,-27138.04002,-0.00039,-0.00039,44.15868,233.04895,,0.0,-0.00144,-0.00453,22.86622,65.46889,15412.886,233.04895,233.2409416015368,0.002878018020224027,44.15868
0.0,2.0,44.13358,15412.891,-1357.90602,-922.16206,-27138.04094,-0.00039,-1e-05,44.28452,235.02213,,0.0,-0.00149,-0.00454,22.86642,65.59346,15412.891,235.02213,235.1334904674372,0.002906944297012548,44.28452
0.0,2.0,44.2595,15412.896,-1357.90606,-922.162,-27138.041,9e-05,-4e-05,44.4119,237.29407,,0.0,-0.00151,-0.00451,22.86629,65.71937,15412.896,237.29407,237.0156620000043,0.0036050989010285583,44.4119
0.0,2.0,44.38331,15412.901,-1357.90698,-922.162,-27138.041,0.00035,-0.00054,44.5367,238.83135,,0.0,-0.00144,-0.00457,22.86626,65.84318,15412.901,238.83135,238.9266567739507,0.002987615510854358,44.5367
0.0,2.0,44.50763,15412.906,-1357.907,-922.16201,-27138.041,9e-05,-0.00037,44.66217,240.62104,,0.0,-0.00149,-0.00457,22.86621,65.96751,15412.906,240.62104,240.83738570881667,0.0025301414676558442,44.66217
0.0,2.0,44.63338,15412.911,-1357.907,-922.1629,-27138.041,-1e-05,-0.00052,44.78941,242.92801,,0.0,-0.00151,-0.00455,22.86621,66.09326,15412.911,242.92801,242.72826457471706,0.0032293363647113438,44.78941
0.0,2.0,44.75796,15412.916,-1357.90694,-922.163,-27138.041,8e-05,-0.0003,44.91512,244.69934,,0.0,-0.00144,-0.00454,22.86627,66.21783,15412.916,244.69934,244.64288902682438,0.002850349543104036,44.91512
0.0,2.0,44.88174,15412.921,-1357.90602,-922.163,-27138.041,4e-05,0.00024,45.03993,246.28796,,0.0,-0.00148,-0.00451,22.86631,66.34162,15412.921,246.28796,246.5681992183953,0.0020642138014503875,45.03993
0.0,2.0,45.00718,15412.926,-1357.90601,-922.163,-27138.04098,-0.00015,0.00027,45.16683,248.57484,,0.0,-0.0015,-0.00456,22.86625,66.46705,15412.926,248.57484,248.46850383142217,0.002695600185181446,45.16683
0.0,2.0,45.13234,15412.931,-1357.9069,-922.163,-27138.04006,0.00012,-2e-05,45.29332,250.62962,,0.0,-0.00146,-0.00453,22.8664,66.59222,15412.931,250.62962,250.37973114176702,0.0029044190138615145,45.29332
0.0,2.0,45.25594,15412.936,-1357.90694,-922.163,-27138.04002,-6e-05,-0.00062,45.41787,252.10653,,0.0,-0.0015,-0.00453,22.86645,66.71581,15412.936,252.10653,252.31625053640306,0.0019568809733568893,45.41787
0.0,2.0,45.38069,15412.941,-1357.90602,-922.163,-27138.0418,4e-05,-0.00066,45.54392,254.13209,,0.0,-0.00149,-0.00451,22.86625,66.84056,15412.941,254.13209,254.22964547893187,0.00234538714151844,45.54392
0.0,2.0,45.50626,15412.946,-1357.90602,-922.163,-27138.04193,-0.00012,-0.00026,45.67097,256.42538,,0.0,-0.00148,-0.00452,22.86637,66.96613,15412.946,256.42538,256.1393190651388,0.0030578818575287547,45.67097
0.0,2.0,45.63021,15412.951,-1357.90694,-922.163,-27138.04007,-0.00025,-0.00032,45.79595,258.03132,,0.0,-0.00152,-0.00451,22.86647,67.09009,15412.951,258.03132,258.0789838314223,0.0023874072669852753,45.79595
0.0,2.0,45.7545,15412.956,-1357.907,-922.163,-27138.04,-0.00013,-2e-05,45.92138,259.79734,,0.0,-0.0015,-0.00454,22.86629,67.21437,15412.956,259.79734,260.0093487509626,0.0023490643761587826,45.92138
0.0,2.0,45.87992,15412.961,-1357.907,-922.163,-27138.04,0.00031,0.00035,46.0483,262.1302,,0.0,-0.0015,-0.00457,22.86641,67.33979,15412.961,262.1302,261.9239088505795,0.0032505629235870526,46.0483
0.0,2.0,46.00456,15412.966,-1357.90694,-922.163,-27138.04,0.00037,-0.0004,46.1741,263.93903,,0.0,-0.00152,-0.00452,22.86625,67.46443,15412.966,263.93903,263.86480293487074,0.0029706236368208794,46.1741
0.0,2.0,46.12844,15412.971,-1357.90602,-922.163,-27138.04,0.00033,-0.00031,46.29903,265.57296,,0.0,-0.0015,-0.00451,22.86651,67.58831,15412.971,265.57296,265.8083370114991,0.0027480838700731924,46.29903
0.0,2.0,46.25366,15412.976,-1357.90604,-922.16298,-27138.04,0.00017,-0.00026,46.42571,267.83639,,0.0,-0.00151,-0.00452,22.86632,67.71353,15412.976,267.83639,267.73001138697805,0.0038059249714993415,46.42571
0.0,2.0,46.37844,15412.981,-1357.90696,-922.16206,-27138.04,-0.00022,-0.00038,46.55176,269.81067,,0.0,-0.00148,-0.00457,22.86638,67.83831,15412.981,269.81067,269.66925272797425,0.004153121300075502,46.55176
0.0,2.0,46.50252,15412.986,-1357.90706,-922.162,-27138.04,-0.00057,-0.00035,46.67687,271.40417,,0.0,-0.00153,-0.00453,22.86628,67.96239,15412.986,271.40417,271.6288444751008,0.003663027072463132,46.67687
0.0,2.0,46.62741,15412.991,-1357.90798,-922.162,-27138.04,-0.00029,-0.00027,46.80314,273.55374,,0.0,-0.00147,-0.00454,22.86642,68.08728,15412.991,273.55374,273.56562931801267,0.004538716011874833,46.80314
0.0,2.0,46.75258,15412.996,-1357.908,-922.162,-27138.03999,5e-05,-4e-05,46.92972,275.73518,,0.0,-0.00154,-0.00456,22.86635,68.21246,15412.996,275.73518,275.5073014099667,0.005379855837566949,46.92972
0.0,2.0,46.87667,15413.001,-1357.908,-922.162,-27138.0391,-1e-05,-0.00024,47.05484,277.34588,,0.0,-0.00158,-0.00453,22.86644,68.33654,15413.001,277.34588,277.4855906819974,0.004578500105175243,47.05484
0.0,2.0,47.00102,15413.006,-1357.90796,-922.162,-27138.039,1e-05,-0.00051,47.18046,279.31164,,0.0,-0.00155,-0.00451,22.86644,68.46089,15413.006,279.31164,279.45281318774454,0.004570334470043846,47.18046
0.0,2.0,47.12613,15413.011,-1357.90704,-922.162,-27138.039,0.0002,-0.00013,47.30705,281.62117,,0.0,-0.00155,-0.00454,22.86644,68.586,15413.011,281.62117,281.4017309118825,0.005741874699928595,47.30705
0.0,2.0,47.25073,15413.016,-1357.90698,-922.16202,-27138.03902,-0.00019,-0.00029,47.43279,283.39685,,0.0,-0.00159,-0.00455,22.86633,68.7106,15413.016,283.39685,283.38721838314694,0.005278368321249838,47.43279
0.0,2.0,47.37467,15413.021,-1357.90606,-922.16294,-27138.0408,-0.0002,-0.0003,47.55785,285.1374,,0.0,-0.00155,-0.00452,22.86613,68.83454,15413.021,285.1374,285.43240270498603,0.0015859792007912876,47.55785
0.0,2.0,47.49967,15413.026,-1357.90607,-922.16298,-27138.041,0.00019,-4e-05,47.68434,287.45358,,0.0,-0.00158,-0.00456,22.86633,68.95954,15413.026,287.45358,287.4078237653993,0.0015859792008782448,47.68434
0.0,2.0,47.62459,15413.031,-1357.90793,-922.16206,-27138.041,0.00027,-0.00024,47.81057,289.46894,,0.0,-0.00158,-0.00454,22.86629,69.08447,15413.031,289.46894,289.3848308050187,0.0015859792008782448,47.81057
0.0,2.0,47.74828,15413.036,-1357.90793,-922.16202,-27138.04098,0.0003,-3e-05,47.93532,291.12451,,0.0,-0.00159,-0.00452,22.86638,69.20816,15413.036,291.12451,291.36342382383896,0.0015859792008782448,47.93532
0.0,2.0,47.87308,15413.041,-1357.90607,-922.16294,-27138.0392,9e-05,-0.0001,48.06156,293.37262,,0.0,-0.00159,-0.00451,22.86626,69.33295,15413.041,293.37262,293.3436028218601,0.0015859792008782448,48.06156
0.0,2.0,47.99817,15413.046,-1357.906,-922.163,-27138.03904,-0.00014,-0.00033,48.18807,295.57188,,0.0,-0.00158,-0.00449,22.8664,69.45804,15413.046,295.57188,295.3253677990821,0.0015859792008782448,48.18807
0.0,2.0,48.12211,15413.051,-1357.906,-922.163,-27138.04087,-0.00015,3e-05,48.31306,297.20693,,0.0,-0.00153,-0.0045,22.86645,69.58198,15413.051,297.20693,297.30871875550497,0.0015859792008782448,48.31306
0.0,2.0,48.24653,15413.056,-1357.90602,-922.163,-27138.04098,-0.00025,-0.00018,48.43882,299.29834,,0.0,-0.00155,-0.00449,22.86641,69.7064,15413.056,299.29834,299.2936556911288,0.0015859792008782448,48.43882
0.0,2.0,48.37172,15413.061,-1357.90694,-922.163,-27138.04006,0.00011,-0.00029,48.56556,301.68888,,0.0,-0.00156,-0.00449,22.8663,69.83159,15413.061,301.68888,301.28017860595344,0.0015859792008782448,48.56556
0.0,2.0,48.49596,15413.066,-1357.907,-922.16298,-27138.04001,0.00028,-0.00024,48.69089,303.38712,,0.0,-0.00158,-0.00446,22.8662,69.95584,15413.066,303.38712,303.26828749997895,0.0015859792008782448,48.69089
0.0,2.0,48.61987,15413.071,-1357.907,-922.16206,-27138.0409,-0.00019,-0.00033,48.81597,305.21485,,0.0,-0.00156,-0.00448,22.86623,70.07974,15413.071,305.21485,305.2579823732054,0.0015859792008782448,48.81597
0.0,2.0,48.74505,15413.076,-1357.907,-922.16204,-27138.04096,-0.00012,-0.00011,48.94276,307.71236,,0.0,-0.00156,-0.0045,22.86629,70.20492,15413.076,307.71236,307.24926322563266,0.0015859792008782448,48.94276
0.0,2.0,48.86955,15413.081,-1357.907,-922.16296,-27138.03913,-0.00019,-8e-05,49.06851,309.65393,,0.0,-0.00157,-0.0045,22.8664,70.32942,15413.081,309.65393,309.2421300572608,0.0015859792008782448,49.06851
0.0,3.0,48.98457,15413.086,-1357.907,-922.163,-27138.03902,-0.00019,-0.00051,49.1839,310.22723,,0.0,-0.00157,-0.00451,22.86642,70.44444,15413.086,310.22723,311.23658286808984,0.0015859792008782448,49.1839
0.0,3.0,49.08968,15413.091,-1357.907,-922.163,-27138.0408,-0.00019,-0.00024,49.2893,310.6695,,0.0,-0.00158,-0.00453,22.86637,70.54955,,,,,
0.0,3.0,49.18645,15413.096,-1357.90696,-922.16298,-27138.041,0.00011,-0.00067,49.38593,310.46415,,0.0,-0.0016,-0.00451,22.8664,70.64632,,,,,
0.0,3.0,49.27376,15413.101,-1357.90604,-922.16206,-27138.041,0.00028,-0.00047,49.47245,309.24329,,0.0,-0.00156,-0.00452,22.86623,70.73363,,,,,
0.0,3.0,49.3545,15413.106,-1357.90606,-922.162,-27138.041,0.0001,0.00034,49.55266,308.40948,,0.0,-0.00155,-0.00449,22.86625,70.81437,,,,,
0.0,3.0,49.42916,15413.111,-1357.90698,-922.162,-27138.041,6e-05,3e-05,49.62684,307.65381,,0.0,-0.00152,-0.00454,22.86622,70.88904,,,,,
0.0,3.0,49.49577,15413.116,-1357.907,-922.16202,-27138.041,-0.00029,0.0,49.69235,305.96569,,0.0,-0.00152,-0.00454,22.86623,70.95564,,,,,
0.0,3.0,49.55632,15413.121,-1357.907,-922.16294,-27138.041,-0.00033,0.00024,49.75191,304.40556,,0.0,-0.00146,-0.0045,22.86638,71.0162,,,,,
0.0,3.0,49.61305,15413.126,-1357.90696,-922.163,-27138.041,-0.0,-3e-05,49.80804,303.48557,,0.0,-0.00151,-0.00453,22.86653,71.07292,,,,,
0.0,3.0,49.66359,15413.131,-1357.90604,-922.163,-27138.041,0.00043,-0.00047,49.85753,301.84385,,0.0,-0.00149,-0.00452,22.86638,71.12346,,,,,
0.0,3.0,49.70891,15413.136,-1357.90606,-922.16296,-27138.041,-5e-05,-0.00068,49.90165,299.98184,,0.0,-0.00147,-0.00451,22.86633,71.16878,,,,,
0.0,3.0,49.75146,15413.141,-1357.90698,-922.16204,-27138.041,6e-05,9e-05,49.9436,299.04487,,0.0,-0.00148,-0.00452,22.86638,71.21134,,,,,
0.0,3.0,49.78975,15413.146,-1357.90696,-922.162,-27138.04099,0.00013,0.00043,49.98102,297.70994,,0.0,-0.00148,-0.0045,22.86631,71.24962,,,,,
0.0,3.0,49.82291,15413.151,-1357.90604,-922.162,-27138.0401,0.00012,-0.00015,50.01291,295.74271,,0.0,-0.00147,-0.00451,22.86633,71.28278,,,,,
0.0,3.0,49.85412,15413.156,-1357.90604,-922.16202,-27138.04001,-7e-05,0.0002,50.04344,294.67275,,0.0,-0.00148,-0.00452,22.8664,71.31399,,,,,
0.0,3.0,49.88301,15413.161,-1357.90696,-922.16294,-27138.0409,0.00038,0.00017,50.07175,293.76234,,0.0,-0.00151,-0.0045,22.86628,71.34289,,,,,
0.0,3.0,49.90764,15413.166,-1357.90696,-922.163,-27138.04098,0.00019,-0.00102,50.09522,291.97449,,0.0,-0.00146,-0.00449,22.86645,71.36751,,,,,
0.0,3.0,49.92977,15413.171,-1357.90604,-922.163,-27138.0392,0.00019,-7e-05,50.1165,290.65006,,0.0,-0.00151,-0.00456,22.86638,71.38964,,,,,
0.0,3.0,49.95111,15413.176,-1357.90606,-922.16302,-27138.03904,5e-05,8e-05,50.13745,290.03352,,0.0,-0.00149,-0.00455,22.86618,71.41098,,,,,
