Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
1.0,3.0,50.01302,15439.936,-857.90596,-922.163,-27139.36499,0.00015,-0.00017,50.13459,229.96582,,0.0,-0.00146,-0.00451,22.86935,26.58482,,,,,
1.0,3.0,50.0122,15439.941,-857.90504,-922.163,-27139.3641,0.00017,-0.00031,50.1335,229.54082,,0.0,-0.00142,-0.00448,22.86941,26.58399,,,,,
1.0,3.0,50.01284,15439.946,-857.905,-922.16296,-27139.36401,0.00013,0.00024,50.1344,229.9534,,0.0,-0.00144,-0.0045,22.86927,26.58464,,,,,
1.0,3.0,50.01329,15439.951,-857.905,-922.16113,-27139.3649,-5e-05,0.00026,50.13494,230.09015,,0.0,-0.00143,-0.00448,22.86953,26.58509,,,,,
1.0,3.0,50.01235,15439.956,-857.90498,-922.161,-27139.36501,-0.00019,-0.0001,50.13367,229.5768,,0.0,-0.00143,-0.0045,22.86926,26.58414,,,,,
1.0,3.0,50.01246,15439.961,-857.90406,-922.161,-27139.3659,-6e-05,0.0001,50.1339,229.77352,,0.0,-0.00146,-0.00449,22.86921,26.58425,,,,,
1.0,3.0,50.01329,15439.966,-857.904,-922.16102,-27139.366,0.00012,4e-05,50.13497,230.14133,,0.0,-0.0015,-0.00451,22.86944,26.58508,,,,,
1.0,3.0,50.01247,15439.971,-857.904,-922.1628,-27139.366,7e-05,-0.00029,50.13385,229.67397,,0.0,-0.00147,-0.00453,22.8693,26.58426,,,,,
1.0,3.0,50.01225,15439.976,-857.90402,-922.163,-27139.36597,3e-05,-0.00023,50.13359,229.61783,,0.0,-0.0015,-0.00451,22.86919,26.58404,,,,,
1.0,3.0,50.01317,15439.981,-857.90494,-922.163,-27139.3633,-0.00022,0.00024,50.13483,230.10352,,0.0,-0.00153,-0.00447,22.86928,26.58497,,,,,
1.0,3.0,50.01275,15439.986,-857.90501,-922.16296,-27139.36304,-0.00031,7e-05,50.13423,229.81449,,0.0,-0.00152,-0.00454,22.86921,26.58455,,,,,
1.0,3.0,50.01204,15439.991,-857.9059,-922.16204,-27139.36487,-0.00012,-0.00013,50.13332,229.50962,,0.0,-0.00149,-0.00448,22.86923,26.58384,,,,,
1.0,3.0,50.01293,15439.996,-857.906,-922.162,-27139.365,0.00022,8e-05,50.13453,230.00383,,0.0,-0.00151,-0.00449,22.86923,26.58473,,,,,
1.0,3.0,50.01316,15440.001,-857.906,-922.162,-27139.365,0.00016,0.00013,50.13475,229.99836,,0.0,-0.00148,-0.00447,22.86911,26.58495,,,,,
1.0,3.0,50.01217,15440.006,-857.90596,-922.16202,-27139.36499,6e-05,-0.00056,50.13342,229.46267,,0.0,-0.00151,-0.00443,22.86906,26.58397,,,,,
1.0,3.0,50.01258,15440.011,-857.90413,-922.16294,-27139.3641,0.00014,-0.00029,50.13404,229.78798,,0.0,-0.00151,-0.00446,22.86939,26.58438,,,,,
1.0,3.0,50.01325,15440.016,-857.90401,-922.163,-27139.364,0.00017,0.00044,50.13492,230.12539,,0.0,-0.00155,-0.00451,22.86931,26.58505,,,,,
1.0,3.0,50.01245,15440.021,-857.9049,-922.163,-27139.364,-0.00015,-0.00011,50.13376,229.55218,,0.0,-0.00155,-0.00447,22.86914,26.58425,,,,,
1.0,3.0,50.01213,15440.026,-857.90493,-922.16298,-27139.364,8e-05,-0.00023,50.13342,229.53608,,0.0,-0.00153,-0.00446,22.86931,26.58393,,,,,
1.0,3.0,50.01313,15440.031,-857.90307,-922.16206,-27139.364,0.00029,0.00047,50.13479,230.10655,,0.0,-0.00153,-0.00448,22.86938,26.58492,,,,,
1.0,3.0,50.0128,15440.036,-857.90301,-922.162,-27139.364,0.00012,9e-05,50.13423,229.75582,,0.0,-0.00152,-0.00448,22.8693,26.58459,,,,,
1.0,3.0,50.01196,15440.041,-857.9039,-922.162,-27139.364,0.00017,-0.00016,50.13318,229.4233,,0.0,-0.00148,-0.0045,22.86935,26.58375,,,,,
1.0,3.0,50.01293,15440.046,-857.904,-922.162,-27139.36401,1e-05,-0.00022,50.1345,229.95854,,0.0,-0.00149,-0.00444,22.86925,26.58473,,,,,
1.0,3.0,50.01306,15440.051,-857.904,-922.162,-27139.3649,-1e-05,0.0001,50.13459,229.91064,,0.0,-0.00148,-0.00449,22.86928,26.58485,,,,,
1.0,3.0,50.01218,15440.056,-857.90404,-922.162,-27139.36499,-1e-05,0.00015,50.13343,229.46719,,0.0,-0.00151,-0.00448,22.86905,26.58397,,,,,
1.0,3.0,50.01259,15440.061,-857.90496,-922.162,-27139.3641,0.00011,-5e-05,50.13402,229.75478,,0.0,-0.0015,-0.00451,22.86913,26.58438,,,,,
1.0,3.0,50.01315,15440.066,-857.905,-922.16202,-27139.36398,0.00015,5e-05,50.13473,229.97953,,0.0,-0.00151,-0.00448,22.86923,26.58495,,,,,
1.0,3.0,50.01227,15440.071,-857.905,-922.16294,-27139.36306,-0.00022,0.00016,50.13353,229.48279,,0.0,-0.00152,-0.00449,22.86928,26.58407,,,,,
1.0,3.0,50.01233,15440.076,-857.90494,-922.163,-27139.36304,-0.0001,-6e-05,50.13365,229.58675,,0.0,-0.00152,-0.0045,22.86928,26.58412,,,,,
1.0,3.0,50.01304,15440.081,-857.90402,-922.163,-27139.36487,-6e-05,5e-05,50.13462,229.97339,,0.0,-0.00146,-0.00449,22.86932,26.58484,,,,,
1.0,3.0,50.0125,15440.086,-857.90404,-922.16298,-27139.365,-0.00031,-0.00026,50.13382,229.57543,,0.0,-0.00149,-0.00448,22.86952,26.58429,,,,,
1.0,3.0,50.0121,15440.091,-857.90587,-922.16206,-27139.365,-0.00013,-9e-05,50.13335,229.46399,,0.0,-0.00148,-0.00449,22.8695,26.5839,,,,,
1.0,3.0,50.01302,15440.096,-857.90593,-922.16202,-27139.365,-0.00011,0.00033,50.13457,229.93142,,0.0,-0.00148,-0.00447,22.86933,26.58481,,,,,
1.0,3.0,50.01274,15440.101,-857.90407,-922.16294,-27139.365,-0.00034,-0.00011,50.13415,229.70748,,0.0,-0.00153,-0.00448,22.86932,26.58454,,,,,
1.0,3.0,50.01215,15440.106,-857.90407,-922.16302,-27139.365,-0.00027,-1e-05,50.13337,229.42607,,0.0,-0.00152,-0.00446,22.86927,26.58394,,,,,
1.0,3.0,50.01291,15440.111,-857.90593,-922.16394,-27139.365,-6e-05,0.00038,50.1344,229.8395,,0.0,-0.00151,-0.00445,22.86934,26.5847,,,,,
1.0,3.0,50.01301,15440.116,-857.90599,-922.16396,-27139.36498,7e-05,-0.00015,50.13449,229.83189,,0.0,-0.0015,-0.00448,22.86934,26.5848,,,,,
1.0,3.0,50.01226,15440.121,-857.9051,-922.16304,-27139.36406,-0.00015,-0.00051,50.13348,229.41244,,0.0,-0.00154,-0.00446,22.86913,26.58406,,,,,
1.0,3.0,50.01255,15440.126,-857.905,-922.163,-27139.364,-0.0,-6e-05,50.13392,229.65322,,0.0,-0.00158,-0.00445,22.86948,26.58434,,,,,
1.0,3.0,50.01319,15440.131,-857.905,-922.163,-27139.364,0.00011,-2e-05,50.13473,229.90916,,0.0,-0.00155,-0.00446,22.86925,26.58499,,,,,
1.0,3.0,50.0124,15440.136,-857.905,-922.163,-27139.364,0.00012,0.00015,50.13365,229.46779,,0.0,-0.00154,-0.00449,22.86935,26.5842,,,,,
1.0,3.0,50.01217,15440.141,-857.905,-922.163,-27139.364,0.00022,0.00035,50.13341,229.45423,,0.0,-0.00148,-0.00452,22.86925,26.58396,,,,,
1.0,3.0,50.01298,15440.146,-857.90496,-922.16294,-27139.364,0.00036,0.00038,50.13451,229.91549,,0.0,-0.00148,-0.00446,22.86926,26.58477,,,,,
1.0,3.0,50.01269,15440.151,-857.90313,-922.16019,-27139.364,-4e-05,0.0,50.13404,229.62497,,0.0,-0.00146,-0.00452,22.86942,26.58449,,,,,
1.0,3.0,50.01196,15440.156,-857.90304,-922.16006,-27139.36402,4e-05,-0.00014,50.13313,229.33947,,0.0,-0.0015,-0.00451,22.86936,26.58376,,,,,
1.0,3.0,50.01281,15440.161,-857.90396,-922.16281,-27139.3658,-0.0001,-8e-05,50.13428,229.82374,,0.0,-0.00147,-0.00448,22.86938,26.5846,,,,,
1.0,3.0,50.01301,15440.166,-857.90406,-922.16298,-27139.36598,-3e-05,-0.00014,50.13447,229.78808,,0.0,-0.00147,-0.0045,22.86924,26.5848,,,,,
1.0,3.0,50.01214,15440.171,-857.90498,-922.16206,-27139.36506,-9e-05,-0.00016,50.13329,229.30975,,0.0,-0.00146,-0.00448,22.86929,26.58394,,,,,
1.0,3.0,50.01252,15440.176,-857.90496,-922.16201,-27139.365,-0.00015,0.00065,50.13387,229.62461,,0.0,-0.00149,-0.00449,22.8693,26.58431,,,,,
1.0,3.0,50.01312,15440.181,-857.90313,-922.1629,-27139.365,-0.00015,0.00014,50.13465,229.89771,,0.0,-0.00149,-0.00449,22.86923,26.58491,,,,,
1.0,3.0,50.01222,15440.186,-857.90306,-922.163,-27139.365,1e-05,-0.00039,50.13342,229.39936,,0.0,-0.00147,-0.00448,22.86931,26.58401,,,,,
1.0,3.0,50.01224,15440.191,-857.90398,-922.163,-27139.365,9e-05,7e-05,50.1335,229.48407,,0.0,-0.00147,-0.00446,22.86928,26.58404,,,,,
1.0,3.0,50.01325,15440.196,-857.904,-922.16298,-27139.36499,0.0001,-0.00012,50.13478,229.90948,,0.0,-0.00147,-0.00445,22.86936,26.58504,,,,,
1.0,3.0,50.01261,15440.201,-857.904,-922.16206,-27139.3641,0.00015,-0.00024,50.13388,229.50238,,0.0,-0.00145,-0.00447,22.86937,26.5844,,,,,
1.0,3.0,50.012,15440.206,-857.90406,-922.162,-27139.36401,0.00014,-6e-05,50.13314,229.29552,,0.0,-0.00144,-0.0045,22.86932,26.5838,,,,,
1.0,3.0,50.01293,15440.211,-857.90498,-922.162,-27139.3649,0.00013,0.00048,50.13437,229.7484,,0.0,-0.00141,-0.0045,22.86944,26.58473,,,,,
1.0,3.0,50.01289,15440.216,-857.905,-922.162,-27139.36502,-0.00038,0.0004,50.13429,229.70469,,0.0,-0.00143,-0.00452,22.86941,26.58468,,,,,
1.0,3.0,50.01212,15440.221,-857.905,-922.162,-27139.36594,-0.00018,-0.00036,50.13325,229.27447,,0.0,-0.00148,-0.00449,22.86936,26.58392,,,,,
1.0,3.0,50.01239,15440.226,-857.90499,-922.162,-27139.36598,3e-05,-0.00026,50.13372,229.59106,,0.0,-0.00149,-0.00445,22.86952,26.58419,,,,,
1.0,3.0,50.01302,15440.231,-857.9041,-922.162,-27139.36506,-5e-05,0.0,50.13447,229.7751,,0.0,-0.00148,-0.00447,22.86923,26.58481,,,,,
1.0,3.0,50.01217,15440.236,-857.904,-922.16201,-27139.365,-0.00013,-0.00021,50.13331,229.29488,,0.0,-0.00149,-0.00448,22.86928,26.58397,,,,,
1.0,3.0,50.01231,15440.241,-857.904,-922.1629,-27139.365,-0.00013,0.0003,50.13355,229.4534,,0.0,-0.00146,-0.00447,22.86938,26.58411,,,,,
1.0,3.0,50.013,15440.246,-857.90404,-922.163,-27139.365,-0.00013,0.00037,50.13447,229.80914,,0.0,-0.00151,-0.00451,22.86923,26.5848,,,,,
1.0,3.0,50.01252,15440.251,-857.90496,-922.163,-27139.365,4e-05,-0.0002,50.13376,229.43778,,0.0,-0.00149,-0.00449,22.8694,26.58432,,,,,
1.0,3.0,50.01194,15440.256,-857.90496,-922.16298,-27139.365,0.00011,-0.00021,50.1331,229.31964,,0.0,-0.00149,-0.0045,22.86924,26.58374,,,,,
1.0,3.0,50.01301,15440.261,-857.90404,-922.16206,-27139.365,0.00019,-7e-05,50.13446,229.77835,,0.0,-0.00149,-0.00449,22.86932,26.5848,,,,,
1.0,3.0,50.0127,15440.266,-857.90406,-922.162,-27139.36502,0.00022,-0.00038,50.13402,229.57967,,0.0,-0.00151,-0.00449,22.86934,26.58449,,,,,
1.0,3.0,50.012,15440.271,-857.90498,-922.162,-27139.36594,9e-05,-0.00029,50.1331,229.23448,,0.0,-0.00149,-0.00449,22.86931,26.5838,,,,,
1.0,3.0,50.01268,15440.276,-857.90504,-922.162,-27139.36599,-2e-05,0.0002,50.13402,229.60006,,0.0,-0.00154,-0.0045,22.86912,26.58448,,,,,
1.0,3.0,50.01288,15440.281,-857.90596,-922.162,-27139.3651,0.0001,0.00038,50.13426,229.67592,,0.0,-0.00149,-0.00448,22.86941,26.58467,,,,,
1.0,3.0,50.01209,15440.286,-857.90599,-922.162,-27139.365,8e-05,-0.00033,50.13321,229.25368,,0.0,-0.00153,-0.00451,22.86918,26.58389,,,,,
1.0,3.0,50.01239,15440.291,-857.9051,-922.162,-27139.365,0.00013,-0.00047,50.13364,229.47223,,0.0,-0.00154,-0.00451,22.86937,26.58418,,,,,
1.0,3.0,50.01281,15440.296,-857.905,-922.16204,-27139.36499,4e-05,-7e-05,50.13421,229.71166,,0.0,-0.00154,-0.0045,22.86936,26.5846,,,,,
1.0,3.0,50.01251,15440.301,-857.905,-922.16387,-27139.3641,-2e-05,-0.00036,50.13371,229.3824,,0.0,-0.00152,-0.00452,22.86917,26.58431,,,,,
1.0,3.0,50.01232,15440.306,-857.90493,-922.16398,-27139.36399,-7e-05,-0.00036,50.13346,229.30609,,0.0,-0.00154,-0.00453,22.86928,26.58411,,,,,
1.0,3.0,50.01289,15440.311,-857.90307,-922.16306,-27139.3631,9e-05,0.00055,50.13428,229.68109,,0.0,-0.00153,-0.00452,22.86944,26.58469,,,,,
1.0,3.0,50.01283,15440.316,-857.90302,-922.16298,-27139.36302,-0.00016,0.00024,50.13408,229.47253,,0.0,-0.0015,-0.00449,22.86938,26.58462,,,,,
1.0,3.0,50.01203,15440.321,-857.90394,-922.16206,-27139.3648,0.00012,1e-05,50.13311,229.20451,,0.0,-0.00148,-0.0045,22.8693,26.58383,,,,,
1.0,3.0,50.01277,15440.326,-857.90402,-922.16201,-27139.36504,0.00011,-0.00031,50.13412,229.62899,,0.0,-0.00153,-0.00443,22.86922,26.58456,,,,,
1.0,3.0,50.01281,15440.331,-857.90494,-922.1629,-27139.36596,-0.00011,-0.00012,50.1341,229.521,,0.0,-0.00152,-0.00449,22.86913,26.58461,,,,,
1.0,3.0,50.01201,15440.336,-857.905,-922.163,-27139.36599,-0.0003,-0.00013,50.13308,229.19012,,0.0,-0.00151,-0.00449,22.86921,26.58381,,,,,
1.0,3.0,50.01255,15440.341,-857.905,-922.163,-27139.3651,-0.00026,3e-05,50.13381,229.47474,,0.0,-0.00153,-0.0045,22.86958,26.58435,,,,,
1.0,3.0,50.01298,15440.346,-857.905,-922.163,-27139.36501,-0.00018,0.0003,50.13434,229.63405,,0.0,-0.00152,-0.00453,22.86935,26.58478,,,,,
1.0,3.0,50.01224,15440.351,-857.905,-922.163,-27139.3659,-4e-05,0.00024,50.13332,229.20646,,0.0,-0.00148,-0.0045,22.86934,26.58403,,,,,
1.0,3.0,50.01209,15440.356,-857.90496,-922.16298,-27139.36599,1e-05,-0.0004,50.13321,229.26668,,0.0,-0.00153,-0.00449,22.86946,26.58388,,,,,
1.0,3.0,50.01305,15440.361,-857.90404,-922.16206,-27139.3651,-0.00015,-0.0002,50.13445,229.70996,,0.0,-0.00149,-0.00455,22.86946,26.58484,,,,,
1.0,3.0,50.01234,15440.366,-857.904,-922.16202,-27139.36502,-9e-05,8e-05,50.13347,229.28819,,0.0,-0.0015,-0.00453,22.86933,26.58413,,,,,
1.0,3.0,50.01205,15440.371,-857.904,-922.16294,-27139.3668,-1e-05,-0.00037,50.1331,229.15638,,0.0,-0.00151,-0.00452,22.86929,26.58385,,,,,
1.0,3.0,50.01283,15440.376,-857.904,-922.163,-27139.36698,0.00014,0.00025,50.13417,229.5969,,0.0,-0.00151,-0.00452,22.86926,26.58463,,,,,
1.0,3.0,50.01281,15440.381,-857.904,-922.163,-27139.3652,0.00023,1e-05,50.13406,229.46809,,0.0,-0.00141,-0.00453,22.86934,26.58461,,,,,
1.0,3.0,50.01217,15440.386,-857.90394,-922.163,-27139.36502,9e-05,2e-05,50.13321,229.14199,,0.0,-0.00143,-0.0045,22.86934,26.58396,,,,,
1.0,3.0,50.01247,15440.391,-857.90302,-922.163,-27139.36594,0.00061,0.00012,50.1337,229.43632,,0.0,-0.00144,-0.0045,22.86933,26.58426,,,,,
1.0,3.0,50.01296,15440.396,-857.90302,-922.163,-27139.36599,0.00024,-0.00055,50.13429,229.59021,,0.0,-0.00148,-0.0045,22.86929,26.58476,,,,,
1.0,3.0,50.01229,15440.401,-857.90394,-922.163,-27139.3651,5e-05,7e-05,50.13338,229.2083,,0.0,-0.00149,-0.00451,22.86915,26.58409,,,,,
1.0,3.0,50.01201,15440.406,-857.904,-922.16298,-27139.36502,9e-05,0.00025,50.1331,229.21891,,0.0,-0.00147,-0.00448,22.86947,26.58381,,,,,
1.0,3.0,50.01299,15440.411,-857.904,-922.16206,-27139.36594,-5e-05,-6e-05,50.13434,229.61504,,0.0,-0.00146,-0.00451,22.86919,26.58479,,,,,
1.0,3.0,50.01256,15440.416,-857.904,-922.16204,-27139.366,4e-05,5e-05,50.13371,229.31124,,0.0,-0.00148,-0.00452,22.86917,26.58436,,,,,
1.0,3.0,50.0121,15440.421,-857.904,-922.16296,-27139.366,0.00026,-4e-05,50.13312,229.1155,,0.0,-0.0015,-0.00451,22.86943,26.58389,,,,,
1.0,3.0,50.01274,15440.426,-857.90399,-922.16296,-27139.36598,6e-05,0.00013,50.13404,229.54449,,0.0,-0.00148,-0.0045,22.86953,26.58454,,,,,
1.0,3.0,50.01269,15440.431,-857.9031,-922.16204,-27139.36506,-0.00017,-0.00028,50.1339,229.39766,,0.0,-0.00148,-0.00453,22.86932,26.58449,,,,,
1.0,3.0,50.01191,15440.436,-857.90306,-922.16204,-27139.36501,0.0,-0.00012,50.1329,229.0534,,0.0,-0.00147,-0.0045,22.86933,26.58371,,,,,
1.0,3.0,50.01249,15440.441,-857.90398,-922.16387,-27139.3659,-6e-05,0.00057,50.13371,229.42207,,0.0,-0.00147,-0.00452,22.86931,26.58428,,,,,
1.0,3.0,50.01288,15440.446,-857.90401,-922.16393,-27139.36598,-0.0,-0.00014,50.13414,229.48398,,0.0,-0.00149,-0.0045,22.86929,26.58467,,,,,
1.0,3.0,50.01206,15440.451,-857.9049,-922.16207,-27139.36506,-2e-05,-0.00017,50.13306,229.0783,,0.0,-0.00147,-0.00451,22.86938,26.58386,,,,,
1.0,3.0,50.01225,15440.456,-857.90504,-922.16202,-27139.36499,8e-05,4e-05,50.13338,229.2825,,0.0,-0.00145,-0.00453,22.86937,26.58405,,,,,
1.0,3.0,50.01285,15440.461,-857.90596,-922.16294,-27139.3641,0.00023,-0.00035,50.13413,229.51371,,0.0,-0.00148,-0.0045,22.86946,26.58465,,,,,
1.0,3.0,50.01222,15440.466,-857.90594,-922.163,-27139.364,9e-05,0.00021,50.13328,229.1682,,0.0,-0.00144,-0.00447,22.86936,26.58402,,,,,
1.0,3.0,50.01204,15440.471,-857.90502,-922.163,-27139.364,-0.00021,0.0004,50.13309,229.15691,,0.0,-0.00146,-0.0045,22.86946,26.58384,,,,,
1.0,3.0,50.01286,15440.476,-857.905,-922.16298,-27139.36401,-2e-05,0.00024,50.13414,229.50361,,0.0,-0.00143,-0.00453,22.86928,26.58466,,,,,
1.0,3.0,50.01247,15440.481,-857.905,-922.16206,-27139.3649,-7e-05,-0.0002,50.1336,229.27121,,0.0,-0.00146,-0.00449,22.86939,26.58427,,,,,
1.0,3.0,50.01209,15440.486,-857.905,-922.162,-27139.365,-1e-05,-0.00042,50.13307,229.04739,,0.0,-0.00143,-0.00447,22.86921,26.58388,,,,,
1.0,3.0,50.01256,15440.491,-857.905,-922.162,-27139.365,0.00012,-5e-05,50.13377,229.41234,,0.0,-0.00148,-0.00444,22.86919,26.58435,,,,,
1.0,3.0,50.01274,15440.496,-857.90494,-922.16202,-27139.36499,-1e-05,-0.00037,50.13394,229.39068,,0.0,-0.00149,-0.00447,22.86937,26.58453,,,,,
1.0,3.0,50.01204,15440.501,-857.90402,-922.16294,-27139.3641,-0.00026,-0.00019,50.13298,228.99667,,0.0,-0.00148,-0.00444,22.86936,26.58383,,,,,
1.0,3.0,50.01246,15440.506,-857.904,-922.163,-27139.364,-0.00037,0.00061,50.1336,229.29378,,0.0,-0.00149,-0.00448,22.8693,26.58426,,,,,
1.0,3.0,50.01313,15440.511,-857.904,-922.163,-27139.364,-0.00028,0.00027,50.13439,229.48963,,0.0,-0.00146,-0.00447,22.86939,26.58492,,,,,
1.0,3.0,50.01215,15440.516,-857.904,-922.163,-27139.364,-2e-05,-0.00041,50.13312,229.02836,,0.0,-0.00145,-0.0045,22.86945,26.58395,,,,,
1.0,3.0,50.01216,15440.521,-857.904,-922.163,-27139.364,-6e-05,-0.00031,50.1332,229.13911,,0.0,-0.00145,-0.00447,22.86927,26.58395,,,,,
1.0,3.0,50.01293,15440.526,-857.90402,-922.16296,-27139.364,5e-05,-0.00014,50.13421,229.51543,,0.0,-0.00145,-0.0045,22.86941,26.58473,,,,,
1.0,3.0,50.01254,15440.531,-857.9058,-922.16204,-27139.364,5e-05,-0.00011,50.1336,229.1816,,0.0,-0.00147,-0.00447,22.86926,26.58433,,,,,
1.0,3.0,50.01196,15440.536,-857.90581,-922.162,-27139.36401,-2e-05,9e-05,50.13291,228.99106,,0.0,-0.00148,-0.00451,22.8693,26.58376,,,,,
1.0,3.0,50.0128,15440.541,-857.90306,-922.162,-27139.3649,-0.00015,0.00063,50.13402,229.42571,,0.0,-0.00148,-0.00451,22.86922,26.5846,,,,,
1.0,3.0,50.01279,15440.546,-857.903,-922.16202,-27139.365,-5e-05,0.00032,50.13395,229.32273,,0.0,-0.00144,-0.0045,22.8693,26.58458,,,,,
1.0,3.0,50.01188,15440.551,-857.903,-922.16294,-27139.365,0.00016,-0.00043,50.13278,228.91072,,0.0,-0.00146,-0.00449,22.86927,26.58368,,,,,
1.0,3.0,50.01224,15440.556,-857.90304,-922.16298,-27139.36499,-6e-05,-0.00023,50.13334,229.23274,,0.0,-0.00149,-0.00451,22.86925,26.58403,,,,,
1.0,3.0,50.01287,15440.561,-857.90396,-922.16206,-27139.3641,-7e-05,-0.00021,50.1341,229.43175,,0.0,-0.00146,-0.00449,22.86935,26.58466,,,,,
1.0,3.0,50.01204,15440.566,-857.90402,-922.16202,-27139.36401,-0.00012,-0.00034,50.13298,228.9897,,0.0,-0.00151,-0.00446,22.86933,26.58384,,,,,
1.0,3.0,50.01214,15440.571,-857.90494,-922.16294,-27139.3649,-3e-05,9e-05,50.13313,229.07127,,0.0,-0.00146,-0.00449,22.86933,26.58393,,,,,
1.0,3.0,50.0128,15440.576,-857.90494,-922.16298,-27139.365,0.00012,0.00049,50.13402,229.42468,,0.0,-0.00149,-0.00452,22.86944,26.58459,,,,,
1.0,3.0,50.01239,15440.581,-857.90402,-922.16206,-27139.365,-7e-05,-0.00023,50.13341,229.11791,,0.0,-0.00149,-0.00453,22.86927,26.58418,,,,,
1.0,3.0,50.01195,15440.586,-857.904,-922.16204,-27139.36502,0.00015,-0.00059,50.13286,228.95203,,0.0,-0.00145,-0.00449,22.86941,26.58374,,,,,
1.0,3.0,50.01262,15440.591,-857.904,-922.16296,-27139.36594,0.00034,-0.00012,50.1338,229.35424,,0.0,-0.00149,-0.0045,22.86926,26.58442,,,,,
1.0,3.0,50.01274,15440.596,-857.90402,-922.163,-27139.36596,-0.00014,-0.0003,50.13386,229.26581,,0.0,-0.00147,-0.0045,22.86933,26.58454,,,,,
1.0,3.0,50.0119,15440.601,-857.90494,-922.163,-27139.36504,-0.00032,-0.00027,50.13277,228.87532,,0.0,-0.0015,-0.00452,22.86949,26.5837,,,,,
1.0,3.0,50.01255,15440.606,-857.90498,-922.163,-27139.365,-0.00023,8e-05,50.13366,229.24791,,0.0,-0.00147,-0.00452,22.86919,26.58435,,,,,
1.0,3.0,50.01294,15440.611,-857.90406,-922.163,-27139.365,-0.00016,0.0005,50.13411,229.35744,,0.0,-0.0015,-0.0045,22.86947,26.58473,,,,,
1.0,3.0,50.01188,15440.616,-857.90406,-922.16298,-27139.36499,2e-05,-0.00024,50.13276,228.89073,,0.0,-0.00145,-0.00446,22.86944,26.58367,,,,,
1.0,3.0,50.0122,15440.621,-857.90498,-922.16206,-27139.3641,0.00014,-0.00038,50.13319,229.06148,,0.0,-0.00148,-0.00452,22.86942,26.584,,,,,
1.0,3.0,50.01289,15440.626,-857.90499,-922.16204,-27139.36402,-6e-05,-5e-05,50.1341,229.40857,,0.0,-0.00149,-0.00452,22.86953,26.58468,,,,,
1.0,3.0,50.01234,15440.631,-857.9041,-922.16296,-27139.36494,-0.00022,-0.00022,50.1333,229.02658,,0.0,-0.00147,-0.00445,22.86945,26.58413,,,,,
1.0,3.0,50.01191,15440.636,-857.904,-922.163,-27139.365,-0.00044,-0.00026,50.13279,228.90044,,0.0,-0.00147,-0.00447,22.8693,26.5837,,,,,
1.0,3.0,50.01262,15440.641,-857.904,-922.163,-27139.365,-0.00016,0.00035,50.13377,229.31247,,0.0,-0.00146,-0.00449,22.86942,26.58441,,,,,
1.0,3.0,50.01262,15440.646,-857.904,-922.16298,-27139.36499,-0.00024,-9e-05,50.13366,229.14369,,0.0,-0.00152,-0.00448,22.86919,26.58441,,,,,
1.0,3.0,50.01192,15440.651,-857.904,-922.16206,-27139.3641,-4e-05,-0.00016,50.1328,228.89352,,0.0,-0.0015,-0.00448,22.86942,26.58371,,,,,
1.0,3.0,50.01249,15440.656,-857.904,-922.162,-27139.364,-2e-05,-0.00035,50.13356,229.18512,,0.0,-0.00147,-0.00451,22.86939,26.58429,,,,,
1.0,3.0,50.01266,15440.661,-857.904,-922.162,-27139.364,4e-05,-0.00021,50.13377,229.24127,,0.0,-0.00149,-0.00448,22.86939,26.58446,,,,,
1.0,3.0,50.01208,15440.666,-857.904,-922.162,-27139.36404,-0.00022,1e-05,50.13296,228.89974,,0.0,-0.00144,-0.00447,22.86921,26.58387,,,,,
1.0,3.0,50.01215,15440.671,-857.904,-922.162,-27139.36496,-8e-05,0.00027,50.13313,229.05175,,0.0,-0.00146,-0.00451,22.86939,26.58394,,,,,
1.0,3.0,50.01281,15440.676,-857.90404,-922.16196,-27139.365,-0.00027,0.00049,50.13396,229.31942,,0.0,-0.00143,-0.00454,22.86943,26.5846,,,,,
1.0,3.0,50.01223,15440.681,-857.90587,-922.16104,-27139.365,-6e-05,-0.00012,50.13315,228.94777,,0.0,-0.00148,-0.00453,22.86932,26.58403,,,,,
1.0,3.0,50.01201,15440.686,-857.90594,-922.16107,-27139.365,0.00013,-0.00032,50.13291,228.9105,,0.0,-0.00147,-0.00452,22.86951,26.58381,,,,,
1.0,3.0,50.01282,15440.691,-857.90319,-922.16293,-27139.365,0.00021,0.0001,50.13399,229.34155,,0.0,-0.00145,-0.00454,22.86949,26.58461,,,,,
1.0,3.0,50.01242,15440.696,-857.90301,-922.163,-27139.365,-0.0001,-0.00041,50.13342,229.08393,,0.0,-0.00148,-0.00453,22.86936,26.58422,,,,,
1.0,3.0,50.01183,15440.701,-857.9039,-922.163,-27139.365,-0.00021,9e-05,50.13264,228.78853,,0.0,-0.00147,-0.00452,22.86949,26.58362,,,,,
1.0,3.0,50.0125,15440.706,-857.90406,-922.163,-27139.36498,-0.00021,0.00047,50.13356,229.17375,,0.0,-0.00146,-0.00454,22.86939,26.5843,,,,,
