Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
4.0,3.0,50.00768,15504.91067,-857.90321,-422.165,-27142.47,-0.00029,0.00063,50.06971,200.77287,,0.0,-0.0015,-0.0045,22.87676,44.47956,,,,,
4.0,3.0,50.00661,15504.91567,-857.903,-422.165,-27142.47,-0.00097,0.00016,50.0683,200.24668,,0.0,-0.00151,-0.00451,22.87652,44.47849,,,,,
4.0,3.0,50.0072,15504.92067,-857.903,-422.16415,-27142.47079,-0.00067,0.00029,50.06913,200.63044,,0.0,-0.00152,-0.00446,22.87659,44.47908,,,,,
4.0,3.0,50.00775,15504.92567,-857.90302,-422.164,-27142.471,-0.00042,0.0002,50.06983,200.85943,,0.0,-0.00147,-0.0045,22.87658,44.47963,,,,,
4.0,3.0,50.00684,15504.93067,-857.90394,-422.16485,-27142.471,-0.00031,-0.00056,50.06856,200.2897,,0.0,-0.00148,-0.00447,22.87653,44.47872,,,,,
4.0,3.0,50.00683,15504.93567,-857.90398,-422.165,-27142.471,-0.00024,-0.00022,50.06864,200.42563,,0.0,-0.00151,-0.0045,22.87658,44.47872,,,,,
4.0,3.0,50.00781,15504.94067,-857.90306,-422.165,-27142.471,-0.00018,0.00012,50.06991,200.89752,,0.0,-0.00147,-0.00448,22.87653,44.47969,,,,,
4.0,3.0,50.00746,15504.94567,-857.90301,-422.165,-27142.471,-0.00036,-0.00024,50.06933,200.52705,,0.0,-0.00151,-0.00448,22.8766,44.47934,,,,,
4.0,3.0,50.00651,15504.95067,-857.9039,-422.16415,-27142.471,-0.0005,0.00031,50.06819,200.22869,,0.0,-0.00151,-0.00447,22.87659,44.47839,,,,,
4.0,3.0,50.00781,15504.95567,-857.90399,-422.164,-27142.471,-0.00021,0.00059,50.06991,200.89157,,0.0,-0.00149,-0.0045,22.8764,44.47969,,,,,
4.0,3.0,50.00766,15504.96067,-857.9031,-422.164,-27142.47015,0.00037,-0.00028,50.06963,200.688,,0.0,-0.00149,-0.00449,22.87657,44.47954,,,,,
4.0,3.0,50.00659,15504.96567,-857.903,-422.16401,-27142.47,9e-05,-0.00085,50.06824,200.18736,,0.0,-0.00151,-0.00451,22.87634,44.47847,,,,,
4.0,3.0,50.00728,15504.97067,-857.903,-422.1649,-27142.47085,0.00033,0.00011,50.06923,200.64195,,0.0,-0.00152,-0.0045,22.87654,44.47917,,,,,
4.0,3.0,50.0079,15504.97567,-857.903,-422.165,-27142.471,0.00036,0.00031,50.06999,200.86743,,0.0,-0.00149,-0.00453,22.87646,44.47978,,,,,
4.0,3.0,50.00693,15504.98067,-857.90379,-422.165,-27142.471,-8e-05,-0.00048,50.0686,200.23083,,0.0,-0.00151,-0.00452,22.8767,44.47881,,,,,
4.0,3.0,50.00679,15504.98567,-857.904,-422.16499,-27142.471,0.0001,-0.00033,50.06858,200.40186,,0.0,-0.00145,-0.00453,22.87641,44.47867,,,,,
4.0,3.0,50.00796,15504.99067,-857.904,-422.1641,-27142.471,0.00063,0.00078,50.0701,200.9433,,0.0,-0.00149,-0.0045,22.87658,44.47984,,,,,
4.0,3.0,50.00715,15504.99567,-857.904,-422.164,-27142.471,0.00049,-0.00049,50.0689,200.35017,,0.0,-0.0015,-0.00453,22.87673,44.47903,,,,,
4.0,3.0,50.00656,15505.00067,-857.904,-422.164,-27142.47015,0.00063,-0.00085,50.06821,200.18793,,0.0,-0.00147,-0.00456,22.87659,44.47844,,,,,
4.0,3.0,50.00782,15505.00567,-857.904,-422.16401,-27142.47,0.00028,0.00018,50.0699,200.85994,,0.0,-0.00147,-0.00455,22.87642,44.4797,,,,,
4.0,3.0,50.00744,15505.01067,-857.904,-422.1649,-27142.47085,5e-05,0.00034,50.06935,200.58007,,0.0,-0.00152,-0.00451,22.87672,44.47932,,,,,
4.0,3.0,50.00664,15505.01567,-857.904,-422.16499,-27142.471,-2e-05,-0.00028,50.06828,200.1722,,0.0,-0.00158,-0.00451,22.87653,44.47852,,,,,
4.0,3.0,50.00757,15505.02067,-857.904,-422.1641,-27142.471,6e-05,9e-05,50.06957,200.74212,,0.0,-0.00149,-0.00455,22.87662,44.47945,,,,,
4.0,3.0,50.00744,15505.02567,-857.904,-422.16401,-27142.471,0.00039,0.00042,50.06938,200.64217,,0.0,-0.00151,-0.00451,22.87655,44.47932,,,,,
4.0,3.0,50.00681,15505.03067,-857.904,-422.16656,-27142.471,-0.00034,-0.00022,50.06852,200.27218,,0.0,-0.00153,-0.00451,22.87655,44.4787,,,,,
4.0,3.0,50.0072,15505.03567,-857.904,-422.167,-27142.47099,-0.00028,-0.00075,50.06905,200.49866,,0.0,-0.00154,-0.00452,22.87668,44.47908,,,,,
4.0,3.0,50.00755,15505.04067,-857.904,-422.16542,-27142.4701,-2e-05,0.0004,50.06955,200.73644,,0.0,-0.00155,-0.00452,22.87642,44.47943,,,,,
4.0,3.0,50.00722,15505.04567,-857.90398,-422.165,-27142.47,-0.00084,0.00026,50.06895,200.3088,,0.0,-0.00155,-0.00452,22.87643,44.4791,,,,,
4.0,3.0,50.00656,15505.05067,-857.90306,-422.16415,-27142.46915,-0.00049,-0.00025,50.06822,200.20264,,0.0,-0.00148,-0.00449,22.87672,44.47844,,,,,
4.0,3.0,50.00789,15505.05567,-857.903,-422.164,-27142.469,-8e-05,5e-05,50.06998,200.87027,,0.0,-0.00152,-0.00452,22.8765,44.47977,,,,,
4.0,3.0,50.00717,15505.06067,-857.903,-422.16485,-27142.46979,-0.00015,0.00045,50.06895,200.38843,,0.0,-0.0015,-0.00454,22.87669,44.47905,,,,,
4.0,3.0,50.00645,15505.06567,-857.903,-422.16499,-27142.47,-0.00027,-9e-05,50.06805,200.09798,,0.0,-0.00152,-0.00451,22.87643,44.47834,,,,,
4.0,3.0,50.00761,15505.07067,-857.90379,-422.1641,-27142.47085,-0.00014,-0.00062,50.06962,200.7491,,0.0,-0.00151,-0.0045,22.87658,44.47949,,,,,
4.0,3.0,50.00771,15505.07567,-857.904,-422.164,-27142.471,-0.00022,-9e-05,50.06963,200.62165,,0.0,-0.00152,-0.00453,22.87645,44.47959,,,,,
4.0,3.0,50.00663,15505.08067,-857.90321,-422.164,-27142.471,-0.0003,0.00034,50.0682,200.07694,,0.0,-0.00152,-0.00453,22.87655,44.47851,,,,,
4.0,3.0,50.00711,15505.08567,-857.903,-422.164,-27142.471,-9e-05,-0.00021,50.06898,200.51766,,0.0,-0.00152,-0.00453,22.87645,44.47899,,,,,
4.0,3.0,50.00787,15505.09067,-857.903,-422.16485,-27142.47021,0.00027,-0.00021,50.0699,200.77015,,0.0,-0.00149,-0.00453,22.87648,44.47975,,,,,
4.0,3.0,50.00681,15505.09567,-857.90301,-422.165,-27142.47,3e-05,0.00055,50.06846,200.18893,,0.0,-0.0015,-0.00453,22.87647,44.47869,,,,,
4.0,3.0,50.00693,15505.10067,-857.9039,-422.16415,-27142.47079,0.00011,0.00021,50.06864,200.28208,,0.0,-0.0015,-0.00448,22.87655,44.47881,,,,,
4.0,3.0,50.00778,15505.10567,-857.904,-422.164,-27142.471,0.00033,-0.00042,50.0698,200.77687,,0.0,-0.00154,-0.00452,22.87667,44.47966,,,,,
4.0,3.0,50.00729,15505.11067,-857.90321,-422.164,-27142.471,0.00019,-5e-05,50.06906,200.36728,,0.0,-0.0015,-0.00451,22.87654,44.47917,,,,,
4.0,3.0,50.00646,15505.11567,-857.90302,-422.16401,-27142.471,0.00035,0.00069,50.06804,200.08801,,0.0,-0.00153,-0.00453,22.87664,44.47834,,,,,
4.0,3.0,50.00766,15505.12067,-857.90394,-422.1649,-27142.47015,0.00064,-0.00011,50.06964,200.70876,,0.0,-0.00151,-0.00451,22.87659,44.47954,,,,,
4.0,3.0,50.0075,15505.12567,-857.904,-422.165,-27142.47,0.00078,-0.00044,50.0694,200.56565,,0.0,-0.00152,-0.00452,22.87658,44.47938,,,,,
4.0,3.0,50.0066,15505.13067,-857.904,-422.165,-27142.47085,0.00032,7e-05,50.06818,200.07898,,0.0,-0.00146,-0.0045,22.87636,44.47848,,,,,
4.0,3.0,50.00724,15505.13567,-857.904,-422.165,-27142.471,0.00051,0.00023,50.06909,200.49768,,0.0,-0.00152,-0.00454,22.87653,44.47912,,,,,
4.0,3.0,50.00789,15505.14067,-857.90315,-422.165,-27142.471,0.00043,-0.00019,50.06989,200.7397,,0.0,-0.00148,-0.00456,22.87653,44.47977,,,,,
4.0,3.0,50.0068,15505.14567,-857.903,-422.16499,-27142.471,0.00014,-9e-05,50.0684,200.10882,,0.0,-0.0015,-0.00456,22.87653,44.47868,,,,,
4.0,3.0,50.00671,15505.15067,-857.903,-422.1641,-27142.47015,-4e-05,0.0005,50.06837,200.21485,,0.0,-0.00147,-0.00452,22.87659,44.47859,,,,,
4.0,3.0,50.00801,15505.15567,-857.90301,-422.164,-27142.47,0.00012,0.00022,50.07008,200.8383,,0.0,-0.00148,-0.00455,22.87648,44.47989,,,,,
4.0,3.0,50.00721,15505.16067,-857.9039,-422.164,-27142.47079,-0.00015,-0.00058,50.0689,200.25397,,0.0,-0.00144,-0.00454,22.87657,44.47909,,,,,
4.0,3.0,50.00629,15505.16567,-857.904,-422.164,-27142.471,-0.00013,0.00023,50.06784,200.03189,,0.0,-0.00147,-0.00451,22.87669,44.47817,,,,,
4.0,3.0,50.00766,15505.17067,-857.904,-422.16485,-27142.471,-0.00028,0.00036,50.06967,200.75214,,0.0,-0.00153,-0.00453,22.87663,44.47954,,,,,
4.0,3.0,50.00739,15505.17567,-857.904,-422.165,-27142.471,-0.00023,-0.00048,50.06921,200.45736,,0.0,-0.00152,-0.00454,22.87662,44.47927,,,,,
4.0,3.0,50.00649,15505.18067,-857.904,-422.16415,-27142.471,-0.00035,-3e-05,50.06801,199.99154,,0.0,-0.0015,-0.00456,22.87651,44.47837,,,,,
4.0,3.0,50.00748,15505.18567,-857.904,-422.16401,-27142.471,-0.00014,0.00065,50.06937,200.56823,,0.0,-0.00154,-0.00452,22.87651,44.47936,,,,,
4.0,3.0,50.0079,15505.19067,-857.904,-422.1649,-27142.471,5e-05,-0.00034,50.06982,200.60648,,0.0,-0.00152,-0.00453,22.8767,44.47978,,,,,
4.0,3.0,50.00674,15505.19567,-857.904,-422.165,-27142.471,-3e-05,-0.00053,50.06828,200.02495,,0.0,-0.00154,-0.00452,22.87663,44.47862,,,,,
4.0,3.0,50.00692,15505.20067,-857.904,-422.165,-27142.471,0.00012,0.00025,50.06865,200.3121,,0.0,-0.00151,-0.00452,22.87652,44.4788,,,,,
4.0,3.0,50.00793,15505.20567,-857.904,-422.165,-27142.471,0.00012,0.00042,50.06992,200.71574,,0.0,-0.00154,-0.00456,22.87665,44.47981,,,,,
4.0,3.0,50.007,15505.21067,-857.904,-422.165,-27142.471,-0.00033,-0.00048,50.0686,200.11812,,0.0,-0.00156,-0.00452,22.87655,44.47888,,,,,
4.0,3.0,50.00667,15505.21567,-857.904,-422.165,-27142.471,-0.00023,-6e-05,50.06828,200.12887,,0.0,-0.00153,-0.0045,22.87654,44.47855,,,,,
4.0,3.0,50.00771,15505.22067,-857.904,-422.16415,-27142.471,0.00023,0.00086,50.0697,200.71356,,0.0,-0.00153,-0.00452,22.87671,44.4796,,,,,
4.0,3.0,50.00731,15505.22567,-857.904,-422.164,-27142.471,8e-05,-0.00038,50.06903,200.28637,,0.0,-0.00151,-0.00453,22.87664,44.47919,,,,,
4.0,3.0,50.00642,15505.23067,-857.904,-422.16485,-27142.471,-9e-05,-0.00074,50.06792,199.96138,,0.0,-0.00146,-0.00451,22.87668,44.4783,,,,,
4.0,3.0,50.00737,15505.23567,-857.904,-422.165,-27142.471,3e-05,0.00051,50.06929,200.60571,,0.0,-0.0015,-0.00452,22.87659,44.47925,,,,,
4.0,3.0,50.00759,15505.24067,-857.904,-422.16415,-27142.471,1e-05,0.00015,50.06944,200.49145,,0.0,-0.00146,-0.00453,22.8767,44.47947,,,,,
4.0,3.0,50.00648,15505.24567,-857.904,-422.16401,-27142.471,-0.00014,-0.00047,50.06797,199.9447,,0.0,-0.00145,-0.00455,22.87667,44.47836,,,,,
4.0,3.0,50.00715,15505.25067,-857.904,-422.1649,-27142.471,8e-05,0.00019,50.06894,200.41617,,0.0,-0.00148,-0.00449,22.87659,44.47903,,,,,
4.0,3.0,50.00763,15505.25567,-857.90402,-422.165,-27142.471,3e-05,0.00039,50.06954,200.59441,,0.0,-0.00149,-0.0045,22.87682,44.47951,,,,,
4.0,3.0,50.00676,15505.26067,-857.90494,-422.16585,-27142.47015,-0.00021,-0.00031,50.0683,200.01687,,0.0,-0.00151,-0.00451,22.87651,44.47864,,,,,
4.0,3.0,50.0068,15505.26567,-857.905,-422.16598,-27142.47,-9e-05,-0.00054,50.06846,200.194,,0.0,-0.00153,-0.00456,22.8764,44.47868,,,,,
4.0,3.0,50.00775,15505.27067,-857.90421,-422.1642,-27142.47085,0.00022,0.00044,50.06968,200.61344,,0.0,-0.00152,-0.0045,22.87651,44.47963,,,,,
4.0,3.0,50.00692,15505.27567,-857.904,-422.164,-27142.471,-0.00016,0.00018,50.06852,200.12084,,0.0,-0.00151,-0.00447,22.87654,44.4788,,,,,
4.0,3.0,50.00666,15505.28067,-857.904,-422.164,-27142.471,-4e-05,-0.00044,50.06823,200.0571,,0.0,-0.00149,-0.00446,22.87661,44.47854,,,,,
4.0,3.0,50.00762,15505.28567,-857.904,-422.164,-27142.471,0.00028,0.00036,50.06955,200.6245,,0.0,-0.0015,-0.00447,22.87663,44.4795,,,,,
4.0,3.0,50.00736,15505.29067,-857.904,-422.16479,-27142.47015,-5e-05,0.00037,50.06911,200.34195,,0.0,-0.00146,-0.00449,22.87659,44.47924,,,,,
4.0,3.0,50.00633,15505.29567,-857.904,-422.165,-27142.47,-0.00014,-0.00048,50.06778,199.88251,,0.0,-0.00149,-0.0045,22.8766,44.47821,,,,,
4.0,3.0,50.00729,15505.30067,-857.90321,-422.165,-27142.47,2e-05,-0.00028,50.06913,200.48663,,0.0,-0.00148,-0.00451,22.87673,44.47917,,,,,
4.0,3.0,50.00788,15505.30567,-857.90302,-422.165,-27142.47,0.00018,0.00016,50.06976,200.54837,,0.0,-0.00147,-0.00453,22.87668,44.47976,,,,,
4.0,3.0,50.00653,15505.31067,-857.90394,-422.165,-27142.47,0.0001,-0.00017,50.06798,199.87868,,0.0,-0.00146,-0.00451,22.87658,44.47841,,,,,
4.0,3.0,50.00699,15505.31567,-857.904,-422.165,-27142.47,1e-05,-0.0,50.0687,200.27127,,0.0,-0.00151,-0.00452,22.87646,44.47887,,,,,
4.0,3.0,50.00787,15505.32067,-857.904,-422.165,-27142.47085,0.00028,0.00011,50.06981,200.65403,,0.0,-0.00148,-0.00446,22.87661,44.47975,,,,,
4.0,3.0,50.00686,15505.32567,-857.904,-422.165,-27142.471,-0.00029,0.00016,50.06841,200.04266,,0.0,-0.00149,-0.00451,22.87661,44.47874,,,,,
4.0,3.0,50.00656,15505.33067,-857.904,-422.165,-27142.471,-0.00018,4e-05,50.06809,200.007,,0.0,-0.00148,-0.00452,22.87664,44.47844,,,,,
4.0,3.0,50.00749,15505.33567,-857.904,-422.165,-27142.471,-9e-05,-0.00018,50.06939,200.57298,,0.0,-0.00148,-0.00448,22.87669,44.47937,,,,,
4.0,3.0,50.0074,15505.34067,-857.904,-422.165,-27142.47185,-0.00052,0.00012,50.06914,200.32475,,0.0,-0.00145,-0.00447,22.87646,44.47928,,,,,
4.0,3.0,50.00646,15505.34567,-857.90398,-422.16501,-27142.472,-0.00027,-0.00032,50.06789,199.84947,,0.0,-0.00149,-0.00449,22.87654,44.47834,,,,,
4.0,3.0,50.00722,15505.35067,-857.90306,-422.1659,-27142.47115,-0.00016,-9e-05,50.06899,200.37494,,0.0,-0.00148,-0.00449,22.8766,44.4791,,,,,
4.0,3.0,50.00792,15505.35567,-857.90302,-422.16598,-27142.471,-0.00054,-4e-05,50.0698,200.54753,,0.0,-0.00147,-0.00451,22.87675,44.4798,,,,,
4.0,3.0,50.00647,15505.36067,-857.90394,-422.1642,-27142.47185,-0.00019,0.00031,50.0679,199.84089,,0.0,-0.00148,-0.00453,22.87676,44.47835,,,,,
4.0,3.0,50.00686,15505.36567,-857.904,-422.164,-27142.472,-0.00015,4e-05,50.0685,200.17477,,0.0,-0.0015,-0.00452,22.87674,44.47874,,,,,
4.0,3.0,50.00789,15505.37067,-857.904,-422.164,-27142.47115,-0.0001,5e-05,50.06978,200.56697,,0.0,-0.00147,-0.00449,22.87651,44.47977,,,,,
4.0,3.0,50.00693,15505.37567,-857.904,-422.164,-27142.471,-0.00013,-0.00017,50.06846,199.99716,,0.0,-0.00148,-0.00452,22.87667,44.47881,,,,,
4.0,3.0,50.00667,15505.38067,-857.904,-422.164,-27142.471,0.00021,0.00013,50.06824,200.06371,,0.0,-0.00149,-0.00443,22.8766,44.47855,,,,,
4.0,3.0,50.00769,15505.38567,-857.904,-422.164,-27142.471,0.00044,-0.00012,50.06955,200.52647,,0.0,-0.00148,-0.00452,22.87659,44.47957,,,,,
4.0,3.0,50.00709,15505.39067,-857.904,-422.16485,-27142.47179,0.00025,-5e-05,50.06872,200.15085,,0.0,-0.00148,-0.0045,22.87656,44.47898,,,,,
4.0,3.0,50.00663,15505.39567,-857.904,-422.165,-27142.472,0.00021,0.00043,50.06811,199.92157,,0.0,-0.00149,-0.00452,22.87665,44.47851,,,,,
4.0,3.0,50.00742,15505.40067,-857.904,-422.165,-27142.47121,0.00042,0.00053,50.06922,200.42211,,0.0,-0.0015,-0.00451,22.87658,44.4793,,,,,
4.0,3.0,50.00761,15505.40567,-857.904,-422.165,-27142.471,-4e-05,-0.00038,50.06936,200.35296,,0.0,-0.00151,-0.00454,22.87651,44.47949,,,,,
4.0,3.0,50.00656,15505.41067,-857.904,-422.16415,-27142.47185,0.00014,7e-05,50.06799,199.85082,,0.0,-0.00149,-0.00449,22.87658,44.47844,,,,,
4.0,3.0,50.00706,15505.41567,-857.904,-422.16401,-27142.472,0.00038,0.00033,50.06873,200.21107,,0.0,-0.00147,-0.00452,22.87662,44.47894,,,,,
4.0,3.0,50.00775,15505.42067,-857.904,-422.1649,-27142.472,8e-05,-7e-05,50.06961,200.51362,,0.0,-0.00143,-0.00447,22.87665,44.47963,,,,,
4.0,3.0,50.00678,15505.42567,-857.904,-422.165,-27142.472,-5e-05,-2e-05,50.06824,199.90656,,0.0,-0.00149,-0.00451,22.87643,44.47866,,,,,
4.0,3.0,50.00669,15505.43067,-857.904,-422.165,-27142.47115,0.00017,0.00042,50.06824,200.03769,,0.0,-0.00148,-0.00455,22.87647,44.47857,,,,,
4.0,3.0,50.00777,15505.43567,-857.904,-422.165,-27142.471,0.00012,0.00026,50.06964,200.5334,,0.0,-0.00146,-0.00453,22.87679,44.47965,,,,,
4.0,3.0,50.00706,15505.44067,-857.904,-422.165,-27142.47179,0.00019,-0.00012,50.06862,200.05101,,0.0,-0.00145,-0.00449,22.87668,44.47894,,,,,
4.0,3.0,50.00664,15505.44567,-857.90399,-422.165,-27142.472,-1e-05,-5e-05,50.06812,199.92769,,0.0,-0.00147,-0.00449,22.87662,44.47852,,,,,
4.0,3.0,50.00744,15505.45067,-857.9031,-422.16415,-27142.47121,0.00032,0.00064,50.06929,200.49497,,0.0,-0.0015,-0.0045,22.87674,44.47932,,,,,
4.0,3.0,50.00741,15505.45567,-857.903,-422.16401,-27142.471,0.00027,-6e-05,50.0691,200.25242,,0.0,-0.00143,-0.00451,22.87652,44.47929,,,,,
4.0,3.0,50.00666,15505.46067,-857.90458,-422.1649,-27142.47015,-1e-05,-4e-05,50.06807,199.82063,,0.0,-0.00141,-0.00451,22.87658,44.47854,,,,,
4.0,3.0,50.00721,15505.46567,-857.90496,-422.16499,-27142.47,0.00011,0.00065,50.06892,200.28916,,0.0,-0.00143,-0.00451,22.8767,44.47909,,,,,
4.0,3.0,50.00789,15505.47067,-857.90313,-422.1641,-27142.47085,-0.0002,-0.00025,50.06972,200.46447,,0.0,-0.00143,-0.00452,22.87647,44.47977,,,,,
4.0,3.0,50.00667,15505.47567,-857.903,-422.16401,-27142.471,-0.00022,-0.00044,50.06808,199.82088,,0.0,-0.00145,-0.00452,22.87658,44.47855,,,,,
4.0,3.0,50.00661,15505.48067,-857.90385,-422.1649,-27142.47021,0.0001,0.00025,50.06813,199.98753,,0.0,-0.00148,-0.00447,22.87647,44.4785,,,,,
4.0,3.0,50.00809,15505.48567,-857.904,-422.165,-27142.47,0.0,0.00028,50.07002,200.62343,,0.0,-0.00145,-0.00451,22.87668,44.47997,,,,,
4.0,3.0,50.00679,15505.49067,-857.90315,-422.165,-27142.47079,-0.00012,-5e-05,50.06824,199.8839,,0.0,-0.00147,-0.00449,22.87658,44.47867,,,,,
4.0,3.0,50.00632,15505.49567,-857.90301,-422.165,-27142.471,-3e-05,-0.00013,50.06772,199.80864,,0.0,-0.00147,-0.00449,22.87655,44.4782,,,,,
4.0,3.0,50.00785,15505.50067,-857.9039,-422.165,-27142.47021,4e-05,0.00087,50.06973,200.55978,,0.0,-0.00147,-0.00448,22.87661,44.47973,,,,,
4.0,3.0,50.0069,15505.50567,-857.904,-422.165,-27142.47,4e-05,0.00016,50.06846,200.04143,,0.0,-0.00151,-0.00451,22.87673,44.47878,,,,,
4.0,3.0,50.00663,15505.51067,-857.904,-422.165,-27142.47,0.00018,-0.00049,50.06806,199.85455,,0.0,-0.00148,-0.00447,22.8765,44.47851,,,,,
4.0,3.0,50.00732,15505.51567,-857.904,-422.165,-27142.47,0.00024,0.00023,50.06906,200.32865,,0.0,-0.00147,-0.00447,22.87659,44.4792,,,,,
4.0,3.0,50.00715,15505.52067,-857.904,-422.165,-27142.47,0.00022,6e-05,50.0688,200.20517,,0.0,-0.00146,-0.00447,22.87655,44.47903,,,,,
4.0,3.0,50.00713,15505.52567,-857.904,-422.165,-27142.47,-0.0004,-0.00032,50.06861,199.93615,,0.0,-0.0015,-0.00447,22.8766,44.47901,,,,,
4.0,3.0,50.00686,15505.53067,-857.904,-422.165,-27142.47,-0.00013,0.00014,50.06841,200.03884,,0.0,-0.00151,-0.00449,22.87663,44.47874,,,,,
4.0,3.0,50.00741,15505.53567,-857.904,-422.165,-27142.47,-3e-05,0.00061,50.06916,200.33809,,0.0,-0.00148,-0.00449,22.87664,44.47929,,,,,
4.0,3.0,50.00723,15505.54067,-857.904,-422.165,-27142.47079,-0.0004,-6e-05,50.06878,200.02562,,0.0,-0.00145,-0.00445,22.87651,44.47911,,,,,
4.0,3.0,50.00635,15505.54567,-857.904,-422.165,-27142.471,0.0001,-0.0009,50.06773,199.76204,,0.0,-0.0015,-0.00443,22.87649,44.47823,,,,,
4.0,3.0,50.00769,15505.55067,-857.90321,-422.165,-27142.471,-1e-05,-0.00017,50.0695,200.4449,,0.0,-0.00147,-0.00445,22.87666,44.47957,,,,,
4.0,3.0,50.0075,15505.55567,-857.903,-422.165,-27142.471,-0.00036,0.0002,50.0691,200.12351,,0.0,-0.00149,-0.0045,22.87657,44.47938,,,,,
4.0,3.0,50.00622,15505.56067,-857.903,-422.16415,-27142.47015,-0.00026,-0.00035,50.06752,199.64707,,0.0,-0.00151,-0.00446,22.87654,44.4781,,,,,
4.0,3.0,50.00756,15505.56567,-857.90302,-422.164,-27142.47,-0.00052,-2e-05,50.06932,200.37021,,0.0,-0.00149,-0.00449,22.87654,44.47944,,,,,
4.0,3.0,50.00744,15505.57067,-857.90394,-422.16485,-27142.47085,-0.00035,0.00077,50.0691,200.20002,,0.0,-0.00147,-0.0045,22.87672,44.47932,,,,,
4.0,3.0,50.00651,15505.57567,-857.904,-422.165,-27142.471,-0.00013,-0.00041,50.06785,199.71807,,0.0,-0.00147,-0.00448,22.87648,44.47839,,,,,
4.0,3.0,50.00716,15505.58067,-857.904,-422.165,-27142.47015,-1e-05,-0.00065,50.06882,200.20954,,0.0,-0.00145,-0.00449,22.87666,44.47904,,,,,
4.0,3.0,50.00729,15505.58567,-857.904,-422.165,-27142.47,7e-05,-0.00022,50.06896,200.22068,,0.0,-0.00143,-0.00451,22.87657,44.47917,,,,,
4.0,3.0,50.00675,15505.59067,-857.904,-422.165,-27142.47,-0.00035,0.00025,50.06817,199.84354,,0.0,-0.00148,-0.00449,22.87669,44.47863,,,,,
4.0,3.0,50.00703,15505.59567,-857.904,-422.165,-27142.47,-8e-05,0.00058,50.06858,200.03176,,0.0,-0.00146,-0.00455,22.87651,44.47891,,,,,
4.0,3.0,50.00737,15505.60067,-857.90479,-422.165,-27142.47,0.00043,0.00029,50.06906,200.25234,,0.0,-0.00145,-0.00452,22.87651,44.47925,,,,,
4.0,3.0,50.0069,15505.60567,-857.905,-422.165,-27142.47,6e-05,0.00041,50.06838,199.93392,,0.0,-0.00148,-0.00448,22.87641,44.47878,,,,,
4.0,3.0,50.00657,15505.61067,-857.90415,-422.165,-27142.47079,0.00049,9e-05,50.068,199.84971,,0.0,-0.00143,-0.00453,22.87665,44.47845,,,,,
4.0,3.0,50.00738,15505.61567,-857.904,-422.165,-27142.471,0.00041,-0.00063,50.06911,200.31877,,0.0,-0.00147,-0.0045,22.87679,44.47926,,,,,
4.0,3.0,50.0072,15505.62067,-857.904,-422.165,-27142.471,0.00024,-0.00027,50.06876,200.04423,,0.0,-0.00145,-0.00452,22.87656,44.47908,,,,,
4.0,3.0,50.00637,15505.62567,-857.90399,-422.165,-27142.471,-4e-05,-2e-05,50.06769,199.68161,,0.0,-0.00142,-0.00449,22.87663,44.47825,,,,,
4.0,3.0,50.00754,15505.63067,-857.9031,-422.165,-27142.471,0.00012,0.00051,50.06925,200.27525,,0.0,-0.00141,-0.00448,22.87639,44.47942,,,,,
4.0,3.0,50.00749,15505.63567,-857.90301,-422.16499,-27142.471,0.00035,0.00024,50.06918,200.25573,,0.0,-0.00147,-0.00449,22.87666,44.47937,,,,,
4.0,3.0,50.00634,15505.64067,-857.9039,-422.16329,-27142.47021,0.00014,-0.00025,50.06764,199.63543,,0.0,-0.00146,-0.00447,22.87674,44.47823,,,,,
4.0,3.0,50.00677,15505.64567,-857.904,-422.163,-27142.47,0.00019,0.00012,50.06831,200.02851,,0.0,-0.00149,-0.00451,22.87674,44.47865,,,,,
4.0,3.0,50.00785,15505.65067,-857.904,-422.16379,-27142.47,6e-05,-0.0004,50.06964,200.4111,,0.0,-0.0015,-0.0045,22.87656,44.47973,,,,,
4.0,3.0,50.00674,15505.65567,-857.904,-422.164,-27142.47,-0.00015,-0.00027,50.06811,199.75925,,0.0,-0.00148,-0.0045,22.87644,44.47862,,,,,
4.0,3.0,50.00626,15505.66067,-857.904,-422.164,-27142.47,-0.00036,0.00042,50.06761,199.73029,,0.0,-0.00147,-0.00447,22.87661,44.47814,,,,,
4.0,3.0,50.00771,15505.66567,-857.904,-422.16401,-27142.47,-0.00038,0.00021,50.06952,200.44583,,0.0,-0.00151,-0.00451,22.87652,44.47959,,,,,
4.0,3.0,50.00711,15505.67067,-857.90315,-422.1649,-27142.47,-9e-05,-0.00012,50.0686,199.94571,,0.0,-0.0015,-0.0045,22.87657,44.47899,,,,,
4.0,3.0,50.00602,15505.67567,-857.90302,-422.165,-27142.47,5e-05,-0.00019,50.06727,199.56509,,0.0,-0.00153,-0.00451,22.8766,44.4779,,,,,
4.0,3.0,50.00759,15505.68067,-857.90394,-422.16415,-27142.47,0.00026,8e-05,50.06934,200.34286,,0.0,-0.00152,-0.0045,22.87664,44.47947,,,,,
